match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalOffside,stat_bigChanceMissed
11067437,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,15.0,14.0,,,7.0,7.0,7.0,8.0,2.0,,,76.0,29.0,8.6,6.0,0.0246924,4,,,2.0,2.0,5.0,,3.0,2.0,,,,3.0,1.0,,,,,1.0,,0.9143,1.0,,,,,,,1.0,3.0,2.0,1.6213,,,
11067437,home,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,evertonri,145063,EUR,608169600,M,7,7,True,18.0,17.0,,,3.0,3.0,15.0,16.0,1.0,,,22.0,21.0,6.7,2.0,0.0849406,0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,True,10.0,10.0,,,,,10.0,10.0,,,,14.0,16.0,6.8,3.0,0.0114234,0,,,1.0,1.0,4.0,,,,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,10,10,True,18.0,18.0,,,1.0,1.0,17.0,17.0,1.0,,,14.0,19.0,6.7,,0.0375501,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,11.0,11.0,,,4.0,4.0,7.0,7.0,,,,10.0,13.0,6.5,1.0,0.00795741,0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,,166273,EUR,745545600,D,3,3,True,20.0,20.0,,,7.0,7.0,13.0,13.0,1.0,,,9.0,22.0,6.7,,0.0171145,0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,
11067437,home,Flamengo,Santos,santos,Santos,G,23,188,1020,M,,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,home,Flamengo,Rayan Lucas,rayan-lucas,R. Lucas,M,60,185,934,M,,1588180,EUR,1104710400,M,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Rayan Lucas,Marques de Souza,,,,,,,,
11067437,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,20.0,18.0,5.0,3.0,18.0,19.0,,1.0,6.0,2.0,3.0,90.0,30.0,6.3,2.0,7.906e-05,0,-0.3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11067437,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,32.0,25.0,2.0,,21.0,23.0,4.0,9.0,,,,48.0,38.0,5.5,8.0,0.00229222,0,,,2.0,3.0,3.0,1.0,,,3.0,1.0,,,,,2.0,,,,,,,,,1.0,,,True,,,,,,,
11067437,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,,250351,EUR,736992000,D,13,13,False,43.0,38.0,8.0,8.0,20.0,21.0,18.0,23.0,2.0,,,45.0,48.0,6.7,6.0,0.0197086,0,,1.0,,1.0,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,75.0,72.0,2.0,2.0,45.0,46.0,27.0,29.0,4.0,,,90.0,88.0,6.7,5.0,0.0158498,1,,,2.0,3.0,7.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,,,1.0,1.0,,,,0.0666,,,,,,,,1.0,,,,,,
11067437,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,M,12,12,False,54.0,52.0,4.0,3.0,28.0,28.0,24.0,28.0,5.0,,,90.0,72.0,6.9,10.0,0.00826881,0,,2.0,,1.0,3.0,1.0,,,,3.0,2.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,25.0,24.0,2.0,2.0,14.0,14.0,10.0,12.0,4.0,,,45.0,38.0,6.3,6.0,0.00311866,2,,1.0,,7.0,4.0,2.0,3.0,2.0,,,,1.0,2.0,,2.0,,,2.0,1.0,0.0356,,,,,,,,1.0,,,,,,
11067437,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,36.0,30.0,2.0,1.0,17.0,22.0,13.0,15.0,6.0,,,90.0,52.0,7.0,10.0,0.0259534,2,,1.0,2.0,7.0,7.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,2.0,,,,0.0871,1.0,,,,,,,2.0,,,,,,
11067437,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,M,22,22,False,24.0,21.0,1.0,,14.0,15.0,8.0,13.0,2.0,,,66.0,43.0,5.9,10.0,0.0127124,0,,4.0,,5.0,2.0,,3.0,2.0,2.0,,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,F,23,23,False,22.0,20.0,1.0,1.0,6.0,6.0,16.0,21.0,,,,66.0,38.0,6.7,9.0,0.0528086,2,,5.0,,2.0,3.0,,1.0,,1.0,1.0,,3.0,2.0,,1.0,,2.0,,2.0,0.0546,2.0,,,,,,,,,,,,1.0,
11067437,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,False,24.0,17.0,1.0,1.0,7.0,7.0,10.0,17.0,3.0,,,90.0,39.0,7.1,12.0,0.560844,1,,,1.0,5.0,8.0,,4.0,4.0,,,,3.0,3.0,2.0,1.0,,,2.0,,0.0196,1.0,,1.0,,,,,1.0,,,,,,
11067437,away,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,,937552,EUR,822441600,F,19,19,False,14.0,14.0,,,5.0,5.0,9.0,9.0,3.0,,,53.0,21.0,6.5,1.0,0.00423746,2,,,,1.0,3.0,1.0,,,,1.0,1.0,,2.0,,,,,,,0.5031,,,,,,,,1.0,1.0,,0.0741,,1.0,1.0
11067437,away,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,guilhermelira06,1464248,EUR,1139443200,F,31,31,True,23.0,21.0,2.0,2.0,8.0,8.0,15.0,17.0,1.0,,,45.0,34.0,6.7,6.0,0.0675051,0,,2.0,,5.0,3.0,,1.0,,,,,1.0,3.0,,2.0,,2.0,2.0,,,2.0,,,,Luis Guilherme,,,,,,,,,
11067437,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,37.0,34.0,4.0,4.0,17.0,18.0,17.0,19.0,4.0,,,45.0,41.0,6.6,5.0,0.0137542,0,,,,3.0,1.0,,,,1.0,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,M,34,34,True,29.0,28.0,3.0,2.0,21.0,21.0,7.0,8.0,1.0,,,37.0,33.0,6.8,1.0,0.00262785,0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,Kaiky Naves,,,,,,,,,
11067437,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,6.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,24.0,14.0,6.2,4.0,0.00375118,0,,1.0,,6.0,2.0,,2.0,1.0,,1.0,,,,1.0,2.0,,,2.0,,,,,,,Vanderlan,,,,,,,,,
11067437,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,24.0,5.0,6.2,,0.00020585,2,,,,1.0,,,,,,,,,,,1.0,,,,1.0,0.2878,,,,,,,,1.0,,,,,1.0,1.0
11067437,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Jailson,jailson,Jailson,D,,187,385,M,,794861,EUR,810432000,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067437,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Jhon Jhon,,,,,,,,,
11067437,away,Palmeiras,Kevin,kevin,Kevin,M,22,176,5464,M,,1112879,EUR,1041638400,F,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Kevin,,,,,,,,,
11067437,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,José López,,,,,,,,,
