match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,captain,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_bigChanceMissed
10408439,home,Sevilla,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4186,M,KDolberg,795761,EUR,876096000,F,5,5,False,12.0,10.0,,,3.0,3.0,7.0,9.0,4.0,2.0,2.0,,,,,,,90.0,21.0,6.8,4.0,0.0429,0.0355,0.00792595,2,,,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,,,,,,
10408439,home,Sevilla,Alex Telles,,,alex-telles,A. Telles,D,13,181,7654,M,alextelles13,312110,EUR,724377600,D,3,3,True,30.0,27.0,1.0,1.0,10.0,10.0,17.0,27.0,3.0,1.0,5.0,,,,,,,62.0,47.0,6.7,11.0,0.0408,0.0,0.0231087,1,,7.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,
10408439,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,True,31.0,27.0,3.0,1.0,6.0,8.0,23.0,29.0,4.0,1.0,5.0,2.0,1.0,,,,,45.0,49.0,7.0,11.0,0.0,0.0,0.0395191,0,,6.0,1.0,,1.0,,,,,,2.0,,1.0,,,2.0,2.0,,,,,,,,,
10408439,home,Sevilla,Ivan Rakitić,,,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,True,61.0,57.0,6.0,5.0,14.0,14.0,45.0,50.0,5.0,,5.0,3.0,3.0,,,,,45.0,73.0,7.7,5.0,0.0367,0.0,0.167263,1,,3.0,,,2.0,,,,1.0,3.0,,,,,2.0,2.0,2.0,5.0,,,,,,,,
10408439,home,Sevilla,Papu Gómez,,,papu-gomez,P. Gómez,M,10,165,3658,M,ElPapu,33381,EUR,571881600,M,24,24,True,22.0,21.0,,,1.0,1.0,20.0,21.0,,,,,,,,,,23.0,26.0,6.6,3.0,0.0458,0.0,0.0251305,2,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,
10408439,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,True,,,,,,,,,1.0,,,,,,,,,23.0,2.0,6.8,,0.1043,0.1585,0.00013489,1,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,
10408439,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186,1621,M,,328145,EUR,791942400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,home,Sevilla,Rafa Mir,,,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,34.0,12.0,25.0,4.0,10.0,13.0,2.0,21.0,,,7.0,,,2.0,3.0,,,90.0,44.0,7.3,22.0,0.0,0.0,0.00095636,0,0.2587,,,,,,,,,,,,,,,,,,,,,2.0,,,,
10408439,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,36.0,29.0,2.0,1.0,15.0,16.0,14.0,30.0,3.0,2.0,2.0,3.0,2.0,,,,,87.0,61.0,7.2,20.0,0.0,0.0,0.0290013,0,,10.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10408439,away,Atlético Madrid,Stefan Savić,,,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,37.0,32.0,3.0,2.0,25.0,26.0,7.0,11.0,3.0,4.0,4.0,1.0,1.0,,,,,90.0,46.0,7.0,6.0,0.0,0.0,0.00292254,0,,,1.0,2.0,3.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,
10408439,away,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,44.0,35.0,7.0,3.0,33.0,35.0,2.0,9.0,3.0,9.0,5.0,3.0,3.0,,,,,90.0,63.0,7.6,9.0,0.0562,0.0,0.00443754,1,,,1.0,,2.0,,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,
10408439,away,Atlético Madrid,Reinildo Mandava,,,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,30.0,27.0,2.0,2.0,17.0,18.0,10.0,13.0,5.0,3.0,6.0,5.0,4.0,,,,,90.0,53.0,7.3,9.0,0.03,0.0,0.00627696,1,,1.0,1.0,,4.0,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,
10408439,away,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,M,20,20,False,48.0,46.0,2.0,1.0,28.0,28.0,18.0,20.0,3.0,2.0,9.0,,,,,,,90.0,54.0,7.0,3.0,0.021,0.0,0.290974,1,,,,2.0,4.0,1.0,1.0,1.0,,,,3.0,,,,,,2.0,1.0,,,,1.0,,,
10408439,away,Atlético Madrid,Marcos Llorente,,,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,36.0,31.0,5.0,4.0,14.0,15.0,17.0,22.0,2.0,1.0,9.0,,,,,,,90.0,46.0,7.9,6.0,0.2512,0.5427,0.0743867,3,,1.0,2.0,1.0,5.0,,,2.0,,,,3.0,,,,1.0,,2.0,,1.0,,,1.0,1.0,,
10408439,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,38.0,27.0,2.0,1.0,12.0,14.0,15.0,25.0,,1.0,2.0,,,,,,,73.0,45.0,6.8,13.0,0.0,0.0,0.08723,0,,1.0,,,3.0,,,,,,,2.0,,True,,,,3.0,1.0,,,,,,1.0,
10408439,away,Atlético Madrid,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,False,33.0,31.0,3.0,2.0,21.0,21.0,10.0,12.0,4.0,2.0,4.0,1.0,1.0,,,,,61.0,47.0,7.2,3.0,0.1806,0.0765,0.0853648,3,,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,
10408439,away,Atlético Madrid,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,M,9,9,False,11.0,8.0,,,2.0,3.0,7.0,9.0,8.0,,7.0,1.0,1.0,,,,,72.0,31.0,7.6,9.0,0.1338,0.2863,0.113101,1,,1.0,,,3.0,5.0,4.0,,,,4.0,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,
10408439,away,Atlético Madrid,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,11.0,8.0,,,1.0,2.0,7.0,9.0,7.0,,2.0,1.0,1.0,,,,,61.0,21.0,7.7,5.0,0.4392,0.2049,0.0858796,3,,,1.0,4.0,2.0,,,2.0,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,
10408439,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,True,12.0,8.0,,,6.0,7.0,4.0,8.0,4.0,,,,,,,,,29.0,25.0,7.0,7.0,0.7304,0.3935,0.124162,4,,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,2.0,,,,,,1.0
10408439,away,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,M,21,21,True,11.0,9.0,,,3.0,5.0,6.0,7.0,1.0,1.0,1.0,,,,,,,29.0,20.0,6.4,6.0,0.1208,0.0,0.123665,1,,1.0,,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,3.0,,,,,,,
10408439,away,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,14.0,13.0,,,3.0,4.0,10.0,10.0,2.0,1.0,2.0,,,,,,,18.0,21.0,6.4,3.0,0.3978,0.0,0.0924104,2,,,,,2.0,3.0,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0
10408439,away,Atlético Madrid,Geoffrey Kondogbia,,,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,4,4,True,11.0,9.0,,,8.0,9.0,1.0,2.0,1.0,1.0,1.0,,,,,,,17.0,14.0,6.6,2.0,0.0,0.0,0.00025206,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,João Félix,,,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,7,7,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,,,3.0,5.0,,2.0,0.0,0.0,0.296887,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Antonio Gomis,,,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Marco Moreno,,,marco-moreno,M. Moreno,D,21,190,81,M,,997094,EUR,982627200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Adrián Corral,,,adrian-corral,A. Corral,D,19,182,21,M,,1000197,EUR,1041724800,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Sergio Diez,,,sergio-diez,S. Diez,D,7,178,31,M,,1142580,EUR,1059350400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408439,away,Atlético Madrid,Alberto Moreno,,,alberto-moreno,A. Moreno,M,6,175,48,M,,1120010,EUR,1019174400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
