match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,player_firstName,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_keyPass,player_lastName,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId
12117252,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,23.0,17.0,10.0,4.0,0.0,17.0,20.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,27.0,7.1,6.0,4.022e-05,0,0.1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117252,home,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,D,2,2,False,38.0,31.0,3.0,,0.0,11.0,13.0,25.0,1.0,2.0,,,,,90.0,62.0,7.3,14.0,0.0191894,0,,20.0,2.0,2.0,7.0,8.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117252,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,4,4,False,41.0,33.0,7.0,2.0,0.0,23.0,26.0,15.0,6.0,3.0,,,,,90.0,52.0,7.2,8.0,0.00625258,0,,10.0,1.0,2.0,2.0,3.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117252,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,3,3,False,46.0,38.0,8.0,6.0,0.0,23.0,27.0,19.0,8.0,2.0,,,,,90.0,61.0,7.3,10.0,0.00983837,1,,15.0,1.0,3.0,2.0,3.0,,1.0,,,3.0,,,,,,Alix Vinicius,1.0,0.0093,,,,,,,,,,,,,,,,
12117252,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,D,6,6,False,34.0,26.0,4.0,3.0,0.0,12.0,14.0,29.0,5.0,6.0,,,,,90.0,61.0,7.7,16.0,0.0803139,0,,16.0,,2.0,3.0,6.0,,2.0,1.0,,2.0,1.0,1.0,2.0,,,Alejo Cruz Techera,,,9.0,2.0,2.0,4.0,,,,,,,,,,,,
12117252,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,7,7,False,26.0,23.0,1.0,1.0,0.0,6.0,8.0,18.0,1.0,5.0,,,,,83.0,39.0,7.4,6.0,0.0247262,2,,17.0,,,3.0,6.0,1.0,1.0,,1.0,,4.0,2.0,2.0,2.0,,,,0.0504,,,,2.0,,2.0,1.0,1.0,,,,,,,,
12117252,home,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,False,40.0,31.0,3.0,,0.0,14.0,17.0,23.0,4.0,8.0,,,,,90.0,53.0,7.4,10.0,0.0275172,2,,17.0,,,1.0,4.0,,1.0,1.0,,,3.0,3.0,,,,Roni,,0.0378,,,1.0,1.0,,1.0,,1.0,1.0,0.2522,,,,,,
12117252,home,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,20.0,19.0,5.0,5.0,1.0,8.0,8.0,12.0,1.0,3.0,,,,,90.0,34.0,7.4,4.0,0.0155009,4,,11.0,2.0,1.0,4.0,4.0,1.0,,,,,1.0,,2.0,,1.0,,,0.3691,,,1.0,1.0,,2.0,,,2.0,0.0691,True,,,,,
12117252,home,Atlético Goianiense,Janderson,janderson,Janderson,M,99,161,276,M,870898,EUR,919987200,F,11,11,False,20.0,16.0,2.0,1.0,0.0,6.0,6.0,17.0,1.0,5.0,,,,,89.0,36.0,7.5,12.0,0.0077012,3,,10.0,1.0,,7.0,1.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,0.3576,3.0,,1.0,1.0,,1.0,,3.0,2.0,1.1062,,1.0,,,,
12117252,home,Atlético Goianiense,Jan Hurtado,jan-hurtado,J. Hurtado,F,9,181,694,M,868777,EUR,952214400,F,9,9,False,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,,,,,77.0,19.0,7.0,1.0,0.0161039,0,,4.0,,1.0,2.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,
