match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_saves,stat_hitWoodwork
11967754,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40103,M,845386,EUR,877737600,F,7,7,False,27.0,21.0,2.0,2.0,6.0,6.0,15.0,23.0,2.0,81.0,41.0,7.2,15.0,1,,,FedeChiesa,,4.0,2.0,3.0,,,,,,,3.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,,
11967754,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,84063,M,1149011,EUR,1115164800,F,15,15,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,9.0,12.0,7.0,2.0,1,Kenan Yıldız,,KenanYıldız,,1.0,2.0,2.0,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11967754,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11634,M,855810,EUR,951177600,M,22,22,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0,10.0,6.3,4.0,0,,,timothyweah,,3.0,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,
11967754,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15092,M,835601,EUR,951696000,F,18,18,True,,,,,,,1.0,1.0,,9.0,6.0,6.6,2.0,0,,,moise_kean,1.0,3.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,
11967754,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,84854,EUR,664848000,D,12,12,True,2.0,2.0,,,,,2.0,2.0,,1.0,3.0,,,0,,,alxsndro12,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
11967754,home,Juventus,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,1017392,EUR,1038614400,M,26,26,True,2.0,,,,,2.0,,,,1.0,7.0,,5.0,0,,,_alcaraz22,1.0,4.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11967754,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,94925,M,50490,EUR,640396800,G,1,1,True,,,,,,,,,,,,,,0,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2986,M,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1060,M,137667,EUR,719539200,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2113,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1625,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3302,M,1010223,EUR,1059868800,M,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2442,M,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,away,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,29,189,1753,M,913762,EUR,1000684800,G,35,35,False,34.0,24.0,14.0,4.0,21.0,24.0,3.0,10.0,8.0,90.0,38.0,6.1,10.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
11967754,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,D,77,77,False,38.0,31.0,2.0,1.0,15.0,19.0,16.0,23.0,5.0,90.0,57.0,6.4,12.0,0,,,,1.0,3.0,2.0,,,,,3.0,,1.0,1.0,1.0,2.0,,,,,,4.0,1.0,,,,,,,,,
11967754,away,Lazio,Patric,patric,Patric,D,4,184,503,M,217784,EUR,735004800,D,4,4,False,37.0,32.0,6.0,3.0,19.0,20.0,14.0,18.0,,45.0,47.0,7.1,5.0,1,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,
11967754,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1926,M,227864,EUR,789868800,D,13,13,False,56.0,51.0,1.0,1.0,39.0,41.0,12.0,15.0,3.0,90.0,62.0,6.4,5.0,0,,,,4.0,11.0,6.0,,,,,1.0,1.0,,,1.0,3.0,,6.0,1.0,1.0,,,2.0,,,,,,,,,
11967754,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1786,M,965828,EUR,967507200,D,34,34,False,61.0,52.0,2.0,2.0,30.0,33.0,22.0,29.0,4.0,80.0,79.0,6.5,11.0,0,,,,,3.0,3.0,,,,,2.0,,2.0,,,1.0,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,
11967754,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7161,M,852404,EUR,924048000,M,8,8,False,52.0,46.0,3.0,2.0,13.0,14.0,33.0,40.0,2.0,90.0,63.0,6.7,9.0,1,,,MatteoGuendouzi,2.0,4.0,3.0,1.0,,,1.0,,,1.0,,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,
11967754,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1428,M,158615,EUR,682992000,M,5,5,False,73.0,64.0,6.0,4.0,33.0,35.0,31.0,39.0,2.0,90.0,85.0,6.9,11.0,0,,,,1.0,4.0,2.0,,,,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,
11967754,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1859,M,111416,EUR,717638400,M,10,10,False,42.0,36.0,2.0,1.0,15.0,16.0,22.0,30.0,2.0,72.0,55.0,7.1,12.0,1,,,,1.0,3.0,3.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,4.0,2.0,,,,2.0,1.0,,,,1.0
11967754,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,F,7,7,False,61.0,51.0,1.0,,22.0,26.0,29.0,37.0,5.0,90.0,85.0,7.7,16.0,2,,,F_Andersoon,,3.0,11.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,9.0,5.0,,2.0,,,,,2.0,,,,,
11967754,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,15.0,9.0,,,6.0,6.0,3.0,9.0,1.0,73.0,26.0,6.6,10.0,1,,,ciroimmobile17,,5.0,1.0,2.0,1.0,,1.0,2.0,,,2.0,,1.0,True,2.0,,,,,,1.0,,,1.0,,,,,
11967754,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4726,M,293581,EUR,803260800,F,20,20,False,4.0,3.0,,,2.0,2.0,1.0,2.0,,14.0,5.0,6.6,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11967754,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3347,M,976381,EUR,987638400,F,18,18,True,20.0,16.0,,,3.0,4.0,13.0,21.0,1.0,76.0,36.0,6.6,14.0,3,,,,1.0,5.0,3.0,1.0,,,3.0,,,,2.0,2.0,1.0,,2.0,,,,5.0,,1.0,,,1.0,,,,,
11967754,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,31.0,26.0,2.0,1.0,12.0,15.0,14.0,16.0,1.0,45.0,41.0,6.7,5.0,0,,,,2.0,3.0,5.0,,,,,5.0,,1.0,,,1.0,,2.0,3.0,3.0,,,,,,,,,,,,
11967754,away,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,M,6,6,True,15.0,12.0,2.0,1.0,3.0,3.0,9.0,13.0,,18.0,24.0,6.9,6.0,1,,,kamadadaichi,,,4.0,,,,1.0,,,,1.0,2.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,
11967754,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10718,M,877013,EUR,907372800,F,19,19,True,6.0,3.0,,,,,3.0,6.0,1.0,17.0,8.0,6.5,4.0,1,,,tatycastellanos11,,2.0,,,,,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
11967754,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1317,M,136322,EUR,760147200,D,23,23,True,8.0,8.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,10.0,13.0,6.9,1.0,0,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,
11967754,away,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,away,Lazio,Davide Renzetti,renzetti-davide,D. Renzetti,G,22,194,156,M,1472205,EUR,1149811200,G,59,59,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967754,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
