match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalClearance,stat_keyPass,player_height,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_onTargetScoringAttempt,captain,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals
11049130,home,Club de Lyon FC 2,Yuki Shibata,Yuki Shibata,,yuki-shibata,Y. Shibata,D,,1,M,1197011,EUR,884822400.0,F,18,18,False,20.0,18.0,,,8.0,8.0,10.0,13.0,4.0,,,90.0,35.0,6.9,9.0,1,1.0,2.0,7.0,1.0,3.0,2.0,,3.0,,,1.0,175.0,,,,4.0,,2.0,2.0,,,,,,1.0,,,,
11049130,home,Club de Lyon FC 2,Gabriel Galindo,Gabriel Galindo,,gabriel-galindo,G. Galindo,M,20,1,M,1480236,EUR,765590400.0,M,20,20,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,16.0,3.0,6.5,,1,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11049130,home,Club de Lyon FC 2,Aleksandar Gluvacevic,Aleksandar Gluvacevic,,aleksandar-gluvacevic,A. Gluvacevic,F,,2,,1046062,EUR,873676800.0,F,21,21,True,,,,,,,,,,,,12.0,,6.5,,0,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,
11049130,home,Club de Lyon FC 2,Tomas Yriarte,Tomas Yriarte,,tomas-yriarte,T. Yriarte,M,22,0,M,1480217,EUR,1034899200.0,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,home,Club de Lyon FC 2,Matías Cruz,Matías Cruz,,matias-cruz,M. Cruz,M,4,0,M,1480336,EUR,975715200.0,M,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,home,Club de Lyon FC 2,Christofher Dopazo,Christofher Dopazo,,christofher-dopazo,C. Dopazo,M,16,1,M,1480193,EUR,905299200.0,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,home,Club de Lyon FC 2,Nelson Hurtado,Nelson Hurtado,,nelson-hurtado,N. Hurtado,F,14,1,M,1480355,EUR,837129600.0,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Rafa Santos,,,rafa-santos,R. Santos,G,,1,,1093964,EUR,761616000.0,G,1,1,False,14.0,9.0,7.0,2.0,8.0,10.0,1.0,4.0,7.0,2.0,5.0,90.0,23.0,8.0,5.0,0,,,,,,,,,,2.0,,185.0,,,,,,,,,,,,,,1.0,,,
11049130,away,Nona FC,Lucca Rodrigues,Lucca Rodrigues,,lucca-rodrigues,L. Rodrigues,D,3,1,M,1480323,EUR,923011200.0,D,3,3,False,23.0,20.0,4.0,2.0,14.0,16.0,6.0,7.0,5.0,,,79.0,29.0,6.5,5.0,0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Matheus Camargo,Matheus,Camargo,matheus-camargo,M. Camargo,D,,5,M,869559,EUR,830822400.0,D,4,4,False,26.0,18.0,9.0,3.0,13.0,18.0,5.0,8.0,1.0,,,90.0,28.0,6.5,8.0,0,,2.0,,,,,,,2.0,1.0,,185.0,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Jeanderson Pereira,,,jeanderson-pereira,J. Pereira,D,,4,M,787524,EUR,682041600.0,D,5,5,False,24.0,13.0,6.0,3.0,9.0,12.0,5.0,15.0,1.0,,,90.0,35.0,7.0,16.0,0,3.0,,2.0,,,,,1.0,,1.0,1.0,180.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11049130,away,Nona FC,Gabrielle Privitera,,,gabrielle-privitera,G. Privitera,M,20,1,M,935213,EUR,903744000.0,M,20,20,False,15.0,13.0,1.0,,9.0,9.0,4.0,7.0,,,,53.0,21.0,6.5,5.0,0,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,
11049130,away,Nona FC,Jeferson Júnior,Jeferson Júnior,,jeferson-junior,J. Júnior,M,8,1,M,1480277,EUR,980726400.0,M,8,8,False,24.0,19.0,2.0,2.0,14.0,15.0,5.0,9.0,2.0,,,64.0,33.0,6.2,7.0,0,,3.0,6.0,,1.0,,,1.0,2.0,,,,,,,1.0,,5.0,2.0,,,,,,,,,,
11049130,away,Nona FC,Pape Alassane Gassama,Pape,Alassane Gassama,pape-alassane-gassama,P. A. Gassama,M,6,9,M,829123,EUR,841536000.0,M,6,6,False,34.0,31.0,3.0,1.0,24.0,24.0,7.0,10.0,5.0,,,90.0,45.0,6.9,5.0,0,,4.0,6.0,,,,1.0,2.0,3.0,2.0,,188.0,,1.0,,1.0,,3.0,2.0,,,,1.0,,,,,,
11049130,away,Nona FC,Melvrik Fernandes,,,melvrik-fernandes,M. Fernandes,M,10,0,M,983162,EUR,,M,10,10,False,9.0,6.0,,,4.0,5.0,2.0,4.0,1.0,,,90.0,17.0,6.7,6.0,1,,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,3.0,,,,,1.0,,,,,,,,
11049130,away,Nona FC,Søren Nygård,Søren Nygård,,soren-nygard,S. Nygård,D,25,0,M,1480246,EUR,902016000.0,M,7,7,False,9.0,4.0,1.0,,3.0,4.0,1.0,5.0,2.0,,,67.0,14.0,6.4,6.0,1,,4.0,1.0,,,,,,3.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,
11049130,away,Nona FC,Sérgio Barboza Jr.,,,sergio-barboza-jr,S. Barboza Jr.,F,11,556,M,1009687,EUR,738720000.0,F,11,11,False,12.0,10.0,3.0,3.0,5.0,6.0,5.0,7.0,3.0,,,66.0,17.0,7.3,3.0,0,1.0,2.0,3.0,,2.0,2.0,,1.0,1.0,,1.0,168.0,,1.0,,,,,,,,True,,,,,1.0,1.0,
11049130,away,Nona FC,William Eyang,William Eyang,,william-eyang,W. Eyang,F,9,2,M,1190516,EUR,759369600.0,F,9,9,False,12.0,7.0,1.0,1.0,1.0,2.0,6.0,10.0,,,,67.0,22.0,7.3,8.0,1,,3.0,5.0,1.0,3.0,2.0,,1.0,,1.0,,191.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,1.0
11049130,away,Nona FC,Anouar Adam,Anouar Adam,,adam-anouar,A. Adam,D,2,2,M,1480170,EUR,918518400.0,D,2,2,True,,,,,,,,,,,,37.0,1.0,6.6,,0,,,,,,,,,,,,188.0,,,1.0,,,,,,,,,,,,,,
11049130,away,Nona FC,Lauder,Lauder,,lauder,Lauder,F,12,1,M,1480316,EUR,839376000.0,F,12,12,True,2.0,,,,,2.0,,,,,,24.0,5.0,6.5,2.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Fernando Abreu,Fernando Abreu,,fernando-abreu,F. Abreu,M,13,1,M,1480229,EUR,973036800.0,M,13,13,True,1.0,1.0,,,1.0,1.0,,1.0,,,,23.0,3.0,6.6,1.0,0,1.0,,1.0,,,,,1.0,,,,176.0,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Lehy Felix,Lehy Felix,,lehy-felix,L. Felix,F,19,0,M,1480317,EUR,858384000.0,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,23.0,3.0,6.6,1.0,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Jason Nduese-Udom,Jason Nduese-Udom,,jason-nduese-udom,J. Nduese-Udom,D,11,1,M,1480273,EUR,932342400.0,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Tasker Wheeler,Tasker Wheeler,,tasker-wheeler,T. Wheeler,D,23,3,M,1480233,EUR,1030665600.0,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,João Delgado,,,joao-delgado,J. Delgado,M,18,5,M,984610,EUR,779587200.0,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Leandro Motta,,,leandro-motta,L. Motta,M,,1,,548230,EUR,695347200.0,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Matias Mercado,Matias Mercado,,matias-mercado,M. Mercado,M,35,2,M,1480337,EUR,960249600.0,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11049130,away,Nona FC,Filipe Mendonca,Filipe Mendonca,,filipe-mendonca,F. Mendonca,F,14,0,M,1480230,EUR,841276800.0,F,14,14,True,,,,,,,,,,,,37.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
