match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalClearance,player_sofascoreId,stat_unsuccessfulTouch,stat_accurateCross,stat_aerialLost,captain,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goals,stat_goalAssist,stat_bigChanceCreated
10411697,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,22.0,11.0,15.0,4.0,8.0,12.0,3.0,10.0,1.0,8.0,1.0,90.0,31.0,6.0,11.0,0.0,0.0,0.00094492,40.936237766813,4.0,22.26,11.235,0,-0.9461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411697,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,36.0,27.0,2.0,,10.0,15.0,17.0,22.0,,3.0,,90.0,63.0,6.3,17.0,0.0483,0.0,0.0195293,86.279828293542,10.0,38.01,25.62,2,,1.0,1.0,5.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,28.512007014589,1.0,1.0,,,,,,,,,,,,,,,,,
10411697,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,70.0,54.0,9.0,5.0,35.0,42.0,19.0,29.0,,8.0,,90.0,76.0,6.3,17.0,0.0,0.0,0.00815214,150.20482900653,19.0,46.095,27.825,0,,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,32.053429910074,1.0,,3.0,,,,,,,,,,,,,,,,
10411697,home,Lecce,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,55.0,45.0,4.0,,29.0,32.0,16.0,24.0,1.0,7.0,,90.0,71.0,6.8,13.0,0.1241,0.0,0.0109602,86.739048797743,12.0,45.15,15.435,2,,1.0,6.0,1.0,8.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,samumtiti,1.0,,,,,,,,,,,,,,
10411697,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,61.0,48.0,7.0,2.0,12.0,15.0,38.0,51.0,,5.0,,90.0,81.0,6.9,17.0,0.0321,0.0,0.175303,233.23843949454,21.0,177.135,35.385,1,,5.0,2.0,2.0,7.0,1.0,,,,1.0,4.0,3.0,1.0,,119.23233509283,5.0,2.0,,,,2.0,1.0,,,,,,,,,,,,
10411697,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,37.0,32.0,4.0,2.0,13.0,14.0,19.0,24.0,,5.0,,90.0,48.0,6.8,7.0,0.0261,0.0,0.0113173,61.613767296357,8.0,32.55,11.445,1,,1.0,1.0,8.0,5.0,2.0,,,1.0,,4.0,3.0,,3.0,,,,1.0,,1.0,,3.0,,,,,,,,,,,,
10411697,home,Lecce,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,24.0,20.0,3.0,1.0,11.0,11.0,9.0,14.0,2.0,4.0,,53.0,33.0,6.3,5.0,0.0,0.0,0.00801268,41.870172774783,7.0,-0.52500000000002,6.405,0,,1.0,,6.0,4.0,2.0,,,,,1.0,1.0,3.0,3.0,,,,,,,,1.0,True,,,,,,,,,,,
10411697,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,30.0,29.0,1.0,,13.0,13.0,16.0,17.0,1.0,3.0,,77.0,41.0,6.4,3.0,0.0,0.0,0.0154992,31.850584375639,6.0,10.5,5.565,0,,,1.0,4.0,4.0,,,,,,1.0,1.0,2.0,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,
10411697,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,21.0,16.0,3.0,2.0,4.0,4.0,13.0,26.0,,3.0,,87.0,44.0,6.9,16.0,0.0549,0.0,0.0894348,155.8453861107,17.0,77.07,16.905,2,,9.0,,7.0,7.0,1.0,1.0,,,2.0,1.0,1.0,6.0,2.0,48.066822070496,2.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,
10411697,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,False,8.0,5.0,2.0,,1.0,1.0,4.0,8.0,,1.0,,45.0,13.0,6.5,6.0,0.0,0.0,0.00424403,16.424057137311,2.0,8.505,8.61,0,,1.0,3.0,2.0,3.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,1.0,,,,,,,,,,
