match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_hitWoodwork,stat_errorLeadToAShot
12764036,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2539,M,15219,EUR,627868800,G,1,1,False,True,24.0,18.0,8.0,3.0,0.0,17.0,19.0,1.0,5.0,1.0,1.0,2.0,8.0,4.0,5.0,1.0,1.0,1.0,90.0,36.0,8.1,6.0,0.00017792,0,0.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,,56.0,50.0,5.0,3.0,0.0,19.0,21.0,31.0,35.0,4.0,7.0,3.0,2.0,,,,,,90.0,66.0,7.3,7.0,0.0154613,1,,edmondtapsoba,3.0,5.0,1.0,1.0,3.0,2.0,1.0,0.0444,,,,,,,,,,,,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9464,M,227672,EUR,823996800,D,4,4,False,,71.0,68.0,8.0,5.0,0.0,48.0,48.0,20.0,23.0,,,2.0,3.0,,,,,,90.0,78.0,7.3,4.0,0.210529,1,,jonatah,2.0,3.0,,,,,1.0,0.0066,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31055,M,1002837,EUR,1010534400,D,3,3,False,,69.0,66.0,1.0,,0.0,41.0,44.0,25.0,25.0,1.0,2.0,1.0,5.0,,,,,,90.0,76.0,7.0,4.0,0.0178579,1,,pierohincapie,1.0,6.0,2.0,,1.0,,2.0,0.0361,,,1.0,1.0,1.0,0.0084,,,,,,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,970361,EUR,976406400,M,30,30,False,,30.0,25.0,1.0,,0.0,12.0,13.0,13.0,17.0,,3.0,2.0,,,,,,,90.0,50.0,7.0,9.0,0.0120395,4,,jeremie_frimpong,1.0,5.0,1.0,3.0,1.0,1.0,1.0,0.4413,,2.0,2.0,1.0,1.0,0.1611,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,False,,73.0,68.0,5.0,5.0,0.0,32.0,33.0,36.0,40.0,,2.0,1.0,8.0,,,,,,90.0,83.0,7.2,9.0,0.0544859,1,,Granit_Xhaka,1.0,5.0,1.0,1.0,2.0,1.0,2.0,0.074,,,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,796047,EUR,867456000,M,24,24,False,,54.0,54.0,4.0,4.0,0.0,16.0,16.0,39.0,40.0,,2.0,5.0,2.0,,,,,,75.0,68.0,7.5,2.0,0.229198,0,,AlexGarcia97,,2.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,
12764036,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,,58.0,58.0,,,0.0,22.0,22.0,36.0,41.0,,3.0,3.0,7.0,,,,,,89.0,76.0,7.6,6.0,0.141977,1,,grimaldo35,1.0,2.0,,,1.0,1.0,1.0,0.0154,,,,1.0,,0.0103,,,,,2.0,5.0,,2.0,2.0,,,,,,,
12764036,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17577,M,991478,EUR,957916800,F,21,21,False,,39.0,37.0,1.0,1.0,0.0,7.0,8.0,30.0,31.0,2.0,6.0,,2.0,,,,,,82.0,53.0,7.5,5.0,0.0820056,2,,amine_ad10,1.0,7.0,3.0,,2.0,2.0,3.0,0.1761,,,,2.0,,0.1596,,3.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,
12764036,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148828,M,1019322,EUR,1051920000,F,10,10,False,,61.0,57.0,1.0,,0.0,21.0,22.0,36.0,41.0,,4.0,1.0,2.0,,,,,,89.0,83.0,7.6,13.0,0.199681,1,,FWirtz,,6.0,3.0,,,,,0.1669,,,1.0,1.0,,0.1681,,3.0,,,4.0,2.0,,6.0,4.0,,,1.0,,,,
