match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_totalOffside
11396385,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,,15.0,6.0,,,2.0,3.0,4.0,12.0,1.0,,,,83.0,28.0,7.1,13.0,0.00218608,1,,1.0,6.0,7.0,11.0,,1.0,2.0,1.0,3.0,5.0,,,,,,,1.0,,,,2.0,1.0,,0.0816,,,,,,
11396385,home,Darmstadt 98,Fraser Hornby,fraser-hornby,F. Hornby,F,9,195,400,M,914877,EUR,937180800,F,9,9,True,,5.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,,,29.0,8.0,6.6,3.0,0.340662,1,,3.0,,5.0,1.0,,,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,0.1275,,1.0,0.1282,1.0,,
11396385,home,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,18,18,True,,,,,,,,,,,,,,12.0,4.0,6.7,1.0,,1,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,0.0447,,1.0,0.1669,,,
11396385,home,Darmstadt 98,Aaron Seydel,aaron-seydel,A. Seydel,F,,199,68,M,558680,EUR,823651200,F,22,22,True,,5.0,4.0,,,,,4.0,5.0,,,,,12.0,5.0,6.9,1.0,0.0336034,0,,,4.0,,4.0,,,,,,,Aaron,Seydel,,,,,,,,1.0,,,,,,,,,,
11396385,home,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,home,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,home,Darmstadt 98,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,359,M,1129360,EUR,1058572800,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,home,Darmstadt 98,Andreas Müller,andreas-muller,A. Müller,M,16,173,45,M,1049628,EUR,964051200,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Andreas Müller,,,,,,,,,,,,,,,,,,,
11396385,home,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,True,28.0,15.0,19.0,6.0,11.0,12.0,4.0,16.0,12.0,,3.0,3.0,90.0,37.0,7.3,13.0,0.00129491,0,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11396385,away,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,,46.0,38.0,4.0,1.0,32.0,36.0,6.0,10.0,7.0,,,,90.0,57.0,7.3,8.0,0.00240109,1,,2.0,6.0,4.0,11.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,1.0,0.1516,,,,,,
11396385,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,,47.0,34.0,8.0,2.0,26.0,28.0,8.0,19.0,9.0,,,,90.0,61.0,6.7,15.0,0.0035857,2,,4.0,1.0,8.0,4.0,2.0,1.0,,,3.0,2.0,,,1.0,,,,1.0,1.0,,,,2.0,,0.0728,,,,,,
11396385,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,,36.0,24.0,8.0,4.0,16.0,21.0,8.0,15.0,6.0,,,,90.0,41.0,6.8,13.0,0.00391667,0,,3.0,4.0,3.0,5.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11396385,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,,44.0,35.0,6.0,3.0,21.0,24.0,14.0,25.0,10.0,,,,90.0,85.0,6.8,19.0,0.0350863,1,,1.0,,7.0,8.0,1.0,,4.0,1.0,2.0,1.0,,,1.0,5.0,,2.0,2.0,3.0,2.0,,,,1.0,0.1076,,,,,,
11396385,away,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,False,,35.0,27.0,5.0,3.0,8.0,11.0,20.0,26.0,8.0,,,,86.0,53.0,7.2,13.0,0.113839,0,,2.0,,7.0,8.0,2.0,,4.0,2.0,4.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,
11396385,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,,32.0,23.0,2.0,,13.0,14.0,11.0,20.0,1.0,,,,90.0,45.0,6.7,12.0,0.131868,2,,7.0,2.0,10.0,3.0,,1.0,,,,2.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,0.1448,,,,,,
11396385,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,,16.0,11.0,2.0,,5.0,6.0,8.0,17.0,,,,,72.0,35.0,6.4,14.0,0.0729378,0,,,,5.0,,3.0,,,,,3.0,,,,7.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,30.0,23.0,,,3.0,3.0,20.0,28.0,1.0,,,,90.0,45.0,7.1,10.0,0.0709185,0,,3.0,1.0,5.0,6.0,,,2.0,1.0,2.0,,,,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,
11396385,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,,20.0,13.0,2.0,1.0,2.0,3.0,12.0,18.0,2.0,,,,90.0,37.0,6.8,15.0,0.0405402,1,,4.0,1.0,9.0,3.0,,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,,0.0276,,,,,,
11396385,away,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,,23.0,17.0,,,5.0,6.0,12.0,17.0,1.0,,,,66.0,34.0,6.8,10.0,0.192163,1,,4.0,3.0,7.0,7.0,,1.0,,,4.0,,,,,,,1.0,,2.0,,,2.0,,,0.0668,,1.0,0.2521,,,1.0
11396385,away,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,43,43,True,,10.0,9.0,,,5.0,5.0,4.0,6.0,,,,,24.0,28.0,6.3,14.0,0.0234958,0,,1.0,,6.0,4.0,,,1.0,1.0,1.0,1.0,Brajan Gruda,,,1.0,,,,6.0,2.0,,4.0,,,,,,,,,
11396385,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,True,,10.0,6.0,4.0,3.0,3.0,5.0,3.0,5.0,1.0,,,,18.0,20.0,6.8,5.0,0.0273373,3,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,1.0,0.094,,,,,,
11396385,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,3.0,3.0,,,,,3.0,4.0,,,,,9.0,5.0,6.5,2.0,0.00923483,0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396385,away,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
