match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_dribbleValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_totalContest,stat_wonContest,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceCreated
13981595,home,Sassuolo,Arijanet Murić,arijanet-muric,A. Murić,G,49,198.0,1886,M,888971,EUR,910396800,G,49,49,False,14.0,12.0,3.0,1.0,0.0,10.0,12.0,2.0,2.0,4.0,7.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,90.0,28.0,7.2,2.0,0.00141222,0.6417,0,0.6339,0.02,-0.03,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981595,home,Sassuolo,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188.0,2252,M,886243,EUR,954892800,D,6,6,False,53.0,49.0,5.0,3.0,1.0,9.0,9.0,40.0,44.0,4.0,4.0,,,,,,,,90.0,82.0,7.5,10.0,0.251926,,0,,0.58,-0.11,,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,201.3958069295,16.0,134.61,38.22,111.72657807243,4.0,3.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
13981595,home,Sassuolo,Jay Idzes,jay-idzes,J. Idzes,D,21,190.0,19111,M,933641,EUR,959904000,D,21,21,False,62.0,56.0,4.0,2.0,0.0,27.0,30.0,29.0,32.0,2.0,2.0,,,,,,,,90.0,70.0,6.8,7.0,0.0299692,,0,,0.26,-0.08,,,,2.0,2.0,1.0,,,,,138.86649176421,18.0,77.175,17.22,,,,0.15,,,jayidzes,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
13981595,home,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193.0,3504,M,1118177,EUR,1046390400,D,80,80,False,55.0,48.0,9.0,2.0,0.0,17.0,18.0,31.0,37.0,12.0,4.0,,,,,,,,90.0,77.0,6.9,9.0,0.0162586,,0,,0.21,0.23,,,,3.0,4.0,3.0,1.0,,,1.0,157.109818932,24.0,69.51,12.81,,,,0.18,Tarik Muharemovic,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,
13981595,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189.0,836,M,989276,EUR,1021680000,D,3,3,False,30.0,27.0,1.0,,0.0,6.0,6.0,21.0,24.0,2.0,1.0,,,,,,,,86.0,49.0,6.6,9.0,0.0203768,,1,,0.12,0.31,,2.0,1.0,4.0,2.0,,1.0,3.0,,2.0,102.853124196,11.0,21.21,23.52,24.187706298862,1.0,,0.21,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,0.2563,-0.44,,,,,,,,,,
13981595,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,924973,EUR,921283200,M,42,42,False,53.0,45.0,2.0,1.0,0.0,6.0,7.0,39.0,46.0,3.0,6.0,,,,,,,,90.0,68.0,7.8,13.0,0.201296,,1,,0.05,0.25,,1.0,,3.0,2.0,,,,1.0,,176.20346907354,19.0,108.675,33.18,64.883591923232,3.0,2.0,0.15,,,,1.0,2.0,,1.0,,1.0,,,,0.1056,0.52,1.0,1.0,0.7998,,,,,,,
13981595,home,Sassuolo,Nemanja Matić,nemanja-matic,N. Matić,M,18,194.0,3565,M,44241,EUR,586396800,M,18,18,False,94.0,88.0,6.0,3.0,0.0,28.0,29.0,60.0,65.0,2.0,8.0,,,,,,,,90.0,103.0,7.0,10.0,0.0583798,,0,,0.36,-0.02,,1.0,,7.0,3.0,,1.0,1.0,1.0,4.0,243.2430086566,31.0,182.805,14.28,14.711277850683,1.0,,0.27,,,Mati,,2.0,,1.0,,,,,,,,,,,True,1.0,1.0,,,,
13981595,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185.0,442,M,1154898,EUR,1116374400,M,35,35,False,31.0,29.0,2.0,2.0,0.0,11.0,11.0,18.0,20.0,1.0,3.0,,,,,,,,59.0,45.0,6.7,5.0,0.0622032,,1,,0.07,-0.12,,,,6.0,4.0,,2.0,1.0,1.0,,47.64824774161,9.0,8.715,6.09,,,2.0,0.21,Luca Lipani,,,,2.0,,1.0,,1.0,,,,0.0311,-0.07,,,,,4.0,1.0,1.0,,,
13981595,home,Sassuolo,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,20,20,False,28.0,22.0,2.0,,0.0,4.0,5.0,18.0,23.0,,2.0,,,,,,,,74.0,48.0,6.1,17.0,0.0267485,,0,,-0.3,0.16,,5.0,,7.0,3.0,,3.0,3.0,,2.0,132.17385481908,13.0,96.495,32.445,51.846522045499,2.0,,0.17,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,2.0,,2.0,,
13981595,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,99,99,False,15.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,9.0,1.0,2.0,,,,,,,,85.0,27.0,5.8,4.0,0.105113,,4,,-0.28,-0.31,,,,5.0,2.0,,,2.0,1.0,,56.742013371824,5.0,39.165,24.255,35.422941496578,2.0,1.0,0.33,,,,4.0,,,1.0,1.0,,,2.0,,0.3468,-0.57,,,,,,,2.0,,1.0,
13981595,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,F,45,45,False,34.0,29.0,1.0,1.0,0.0,4.0,4.0,25.0,30.0,1.0,2.0,,,,,,,,85.0,56.0,7.4,16.0,0.267542,,3,,0.41,0.0,,5.0,1.0,5.0,5.0,,2.0,3.0,1.0,,183.54396739612,15.0,19.11,18.795,51.678783799148,3.0,1.0,0.58,,,,1.0,3.0,2.0,,3.0,,,1.0,,0.1011,-0.51,2.0,,0.2815,,,1.0,,,,1.0
13981595,home,Sassuolo,Ismael Koné,ismael-kone,I. Koné,M,90,188.0,2687,M,1134351,EUR,1023321600,M,90,90,True,24.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,17.0,1.0,4.0,,,,,,,,31.0,32.0,6.7,6.0,0.0582083,,1,,-0.1,0.16,,,,2.0,3.0,,2.0,2.0,1.0,2.0,208.36672807343,14.0,121.275,35.7,90.807688341677,3.0,,0.26,Ismael Koné,,,,,,,,,,1.0,,0.0238,-0.14,,,,,,,,,,
13981595,home,Sassuolo,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,16.0,12.0,6.5,3.0,0.0142505,,0,,0.08,0.16,,,,3.0,1.0,,,1.0,,,30.828318000292,3.0,28.56,20.58,22.534613375871,1.0,1.0,0.19,,,walo_98,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
