match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_totalOffside
11352306,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,35.0,20.0,31.0,16.0,5.0,6.0,15.0,29.0,16.0,1.0,1.0,2.0,90.0,43.0,7.2,15.0,0.019692,1.0,0,-0.6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352306,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,22.0,14.0,8.0,2.0,8.0,10.0,7.0,13.0,11.0,,,,89.0,38.0,6.1,10.0,0.0120746,,0,,1.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352306,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,15.0,11.0,5.0,3.0,8.0,9.0,3.0,6.0,2.0,,,,90.0,25.0,7.3,4.0,0.0036278,1.0,3,,,,3.0,5.0,,2.0,,,,True,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1602,0.0722,,,,,,,
11352306,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,14.0,8.0,5.0,4.0,4.0,7.0,4.0,7.0,3.0,,,,90.0,24.0,6.7,6.0,0.00818731,,0,,,,5.0,5.0,1.0,3.0,3.0,2.0,,,2.0,2.0,,,,,,,1.0,3.0,,,,,,,,,
11352306,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,14.0,8.0,5.0,1.0,4.0,5.0,5.0,13.0,3.0,,,,90.0,37.0,7.5,10.0,0.00592963,,3,,4.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,,,2.0,,1.0,1.0,,2.0,1.0,,2.0,,0.1975,0.3396,1.0,1.0,,,,,
11352306,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,14.0,3.0,3.0,,3.0,6.0,,9.0,4.0,,,,90.0,28.0,6.3,17.0,5.581e-05,,0,,1.0,,3.0,3.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,4.0,2.0,,,,
11352306,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,24.0,18.0,1.0,,11.0,13.0,8.0,12.0,5.0,,,,90.0,40.0,7.0,8.0,0.0410641,1.0,1,,1.0,1.0,3.0,5.0,1.0,3.0,4.0,2.0,,,1.0,1.0,,,1.0,,,,2.0,1.0,0.1289,,,2.0,,,,,
11352306,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,16.0,11.0,2.0,,5.0,6.0,6.0,10.0,1.0,,,,90.0,24.0,6.5,5.0,0.00217859,,0,,,,2.0,3.0,,3.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,
11352306,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,16.0,12.0,1.0,1.0,2.0,2.0,11.0,20.0,2.0,,,,90.0,36.0,6.7,13.0,0.108735,1.0,1,,6.0,1.0,5.0,7.0,,3.0,3.0,1.0,,,,3.0,2.0,,1.0,,,,,2.0,0.0528,,,1.0,1.0,Dwight,McNeil,1.0,
11352306,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,F,16,16,False,18.0,15.0,,,4.0,5.0,11.0,13.0,4.0,,,,90.0,28.0,6.7,7.0,0.00845703,,1,,,,7.0,2.0,1.0,,,,,,,,2.0,2.0,,1.0,,,,5.0,0.1035,0.2095,,3.0,,,,1.0,
11352306,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,20.0,9.0,,,2.0,4.0,7.0,16.0,3.0,,,,89.0,30.0,6.8,14.0,0.00334202,,1,,,,7.0,8.0,,1.0,,,,,6.0,6.0,1.0,1.0,1.0,,,,,2.0,0.0624,,,3.0,1.0,,,,
11352306,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,1.0,1.0,,,,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,
11352306,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,,,,,,,,,,,,,1.0,2.0,,2.0,,,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,
