match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_clearanceOffLine,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal
12764176,home,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193,2912,M,953414,EUR,1036713600,G,88,88,False,27.0,9.0,25.0,7.0,0.0,2.0,4.0,7.0,23.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,5.0,5.0,4.0,3.0,90.0,41.0,7.9,19.0,0.00323866,0,2.4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764176,home,Olympiacos FC,Costinha,costinha,Costinha,D,20,181,822,M,988333,EUR,954028800,D,20,20,False,25.0,16.0,3.0,1.0,0.0,5.0,8.0,12.0,21.0,7.0,9.0,2.0,1.0,7.0,5.0,,,,,,90.0,69.0,7.7,18.0,0.382878,1,,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,0.0122,1.0,,,,,,,,,,,,
12764176,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,False,33.0,28.0,3.0,1.0,0.0,23.0,24.0,5.0,9.0,3.0,2.0,,1.0,3.0,,,,,,,73.0,40.0,6.8,5.0,0.00183744,1,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,2.0,0.0534,,True,1.0,1.0,,,,,,,,,
12764176,home,Olympiacos FC,David Carmo,david-carmo,D. Carmo,D,16,196,2254,M,892235,EUR,932342400,D,16,16,False,50.0,39.0,12.0,5.0,0.0,23.0,23.0,16.0,27.0,2.0,7.0,,4.0,2.0,2.0,,,,,,80.0,62.0,8.2,12.0,0.00651391,1,,,,,,1.0,5.0,,1.0,,1.0,1.0,2.0,,,,0.0126,1.0,,,1.0,1.0,1.0,,,,,,,
12764176,home,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,D,3,3,False,45.0,39.0,6.0,2.0,0.0,16.0,17.0,23.0,30.0,6.0,3.0,2.0,4.0,7.0,,,,,,,90.0,70.0,7.3,12.0,0.0129817,0,,,,2.0,,2.0,1.0,1.0,,,,4.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,
12764176,home,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182,2103,M,989886,EUR,1003708800,M,32,32,False,44.0,35.0,2.0,1.0,0.0,15.0,17.0,21.0,29.0,8.0,3.0,2.0,2.0,8.0,2.0,,,,,,90.0,68.0,7.5,14.0,0.0387249,2,,,,2.0,1.0,,1.0,2.0,1.0,,,4.0,1.0,1.0,,3.0,0.1774,1.0,,,,,,,2.0,1.0,0.3366,,,
12764176,home,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,False,39.0,35.0,3.0,3.0,0.0,13.0,13.0,23.0,29.0,4.0,2.0,1.0,,5.0,2.0,,,,,,90.0,50.0,7.0,8.0,0.033394,0,,Christos Mouzakitis,,3.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
12764176,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,M,23,23,False,22.0,15.0,3.0,1.0,1.0,3.0,4.0,13.0,21.0,5.0,6.0,,,8.0,,,,,,,81.0,45.0,8.0,15.0,0.344645,2,,,,3.0,1.0,1.0,1.0,1.0,6.0,3.0,,2.0,,1.0,2.0,,0.0664,3.0,,1.0,,1.0,,1.0,1.0,,0.0455,,,
12764176,home,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174,1913,M,584124,EUR,806112000,M,22,22,False,16.0,12.0,2.0,1.0,0.0,2.0,3.0,11.0,15.0,3.0,3.0,,,2.0,2.0,,,,,,58.0,28.0,7.0,9.0,0.0301616,2,,,,2.0,1.0,,,1.0,2.0,1.0,1.0,,2.0,2.0,,1.0,0.1504,1.0,,1.0,,,,,,,,,,
12764176,home,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173,2063,M,364618,EUR,800150400,M,10,10,False,22.0,18.0,,,1.0,4.0,4.0,15.0,21.0,3.0,8.0,,,6.0,2.0,,,,,,73.0,42.0,7.5,12.0,0.0849048,1,,,,3.0,1.0,,,,5.0,2.0,1.0,1.0,1.0,2.0,4.0,,0.0153,2.0,,,,,,3.0,,,,,,
