match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalContest,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11392840,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,True,25.0,19.0,12.0,6.0,15.0,17.0,4.0,8.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,90.0,37.0,7.3,6.0,0.0,0.0,0.00109092,0,-0.2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,,28.0,21.0,5.0,3.0,12.0,15.0,10.0,14.0,1.0,4.0,,,,,,56.0,43.0,6.6,10.0,0.0,0.0,0.0391162,0,,,,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,,49.0,43.0,9.0,4.0,31.0,33.0,12.0,16.0,6.0,9.0,,,,,,90.0,62.0,6.7,6.0,0.0,0.0,0.00556199,0,,,,,,2.0,5.0,3.0,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,,58.0,47.0,5.0,3.0,30.0,33.0,17.0,25.0,2.0,4.0,,,,,,90.0,67.0,7.0,12.0,0.0,0.0,0.147802,0,,,,,,,5.0,8.0,,2.0,2.0,,1.0,3.0,1.0,5.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,M,28,28,False,,29.0,25.0,1.0,1.0,10.0,10.0,17.0,24.0,2.0,3.0,,,,,,90.0,65.0,6.6,17.0,0.0,0.0,0.102775,0,,Marvin Senaya,,5.0,2.0,,7.0,7.0,,1.0,,,3.0,1.0,1.0,3.0,1.0,2.0,,5.0,5.0,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,,36.0,34.0,4.0,3.0,16.0,16.0,18.0,20.0,,4.0,,,,,,68.0,43.0,6.8,3.0,0.0116,0.0,0.0135103,1,,Ismael Doukoure,,,,1.0,4.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,
11392840,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,,19.0,17.0,3.0,2.0,8.0,8.0,9.0,11.0,,2.0,,,,,,67.0,27.0,6.5,5.0,0.049,0.0,0.0102051,1,,,,,,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,
11392840,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,,25.0,22.0,2.0,,12.0,13.0,14.0,20.0,2.0,5.0,,,,,,90.0,50.0,6.7,13.0,0.0,0.0,0.242635,0,,,,8.0,4.0,,4.0,4.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,4.0,2.0,,,,1.0,,,,,,,,,
11392840,home,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,False,,37.0,24.0,4.0,1.0,10.0,11.0,14.0,32.0,,5.0,,,,,,90.0,64.0,7.1,28.0,0.0155,0.0737,0.231933,1,,Ângelo,,6.0,,,4.0,7.0,,3.0,1.0,,2.0,1.0,,,,,,5.0,3.0,2.0,,,2.0,angelogabriel,1.0,,,,,,,
11392840,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,False,,16.0,12.0,,,2.0,2.0,10.0,14.0,5.0,1.0,,,,,,90.0,30.0,7.1,8.0,0.1168,0.0201,0.353579,2,,,,,,2.0,6.0,4.0,,,,,1.0,3.0,2.0,3.0,,,,2.0,,2.0,,1.0,,,1.0,,,,,,,
11392840,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,,15.0,11.0,,,7.0,7.0,4.0,8.0,,2.0,,,,,,68.0,21.0,6.7,6.0,0.1774,0.0,0.0253166,3,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,
11392840,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,26,26,True,,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,,,,34.0,10.0,6.6,2.0,0.0,0.0,0.00198443,0,,,,,,,2.0,3.0,,1.0,1.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,True,,20.0,16.0,5.0,4.0,6.0,7.0,11.0,14.0,,1.0,,,,,,23.0,23.0,7.4,4.0,0.0321,0.0,0.369892,1,,Habib,Diarra,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,
11392840,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,,23.0,19.0,4.0,4.0,4.0,4.0,15.0,19.0,,1.0,,,,,,22.0,26.0,7.0,4.0,0.0,0.0,0.0250184,0,,,,,,,,4.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,1113031,EUR,1008806400,F,11,11,True,,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,,1.0,,,,,,22.0,10.0,7.3,,0.2837,0.7899,0.00779414,2,,Dion Moise Sahi,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,
11392840,home,RC Strasbourg,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Abakar Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392840,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
