match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_unsuccessfulTouch,stat_errorLeadToAGoal,captain,stat_wonContest,stat_keyPass,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12499410,home,FC St. Pauli,Ben Voll,,,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,home,FC St. Pauli,Adam Dźwigała,,,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,home,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,home,FC St. Pauli,Scott Banks,,,scott-banks,S. Banks,M,18,183,120,M,944027,EUR,978307200,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,home,FC St. Pauli,Andreas Albers,,,andreas-albers,A. Albers,F,,192,77,M,89713,EUR,638150400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,away,Borussia Dortmund,Gregor Kobel,,,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,24.0,15.0,15.0,6.0,0.0,12.0,14.0,3.0,10.0,1.0,5.0,,1.0,1.0,90.0,29.0,7.0,9.0,0.0006865,0,0.4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,1.0,,,
12499410,away,Borussia Dortmund,Yan Couto,,,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,False,69.0,59.0,5.0,2.0,0.0,34.0,38.0,25.0,33.0,7.0,8.0,,,,90.0,111.0,7.3,18.0,0.0310768,1,,4.0,,12.0,3.0,2.0,3.0,,3.0,3.0,,,3.0,,1.0,2.0,0.0316,2.0,,,,,1.0,,,,,,yan.couto,,1.0,,
12499410,away,Borussia Dortmund,Emre Can,,,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,115.0,106.0,11.0,6.0,0.0,66.0,71.0,40.0,44.0,2.0,2.0,,,,90.0,123.0,7.6,9.0,0.0304872,0,,2.0,2.0,4.0,7.0,1.0,1.0,,1.0,4.0,,,2.0,,,3.0,,,,,True,1.0,1.0,,,,,,emrecan23,,,,
12499410,away,Borussia Dortmund,Nico Schlotterbeck,,,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,96.0,86.0,13.0,9.0,0.0,53.0,56.0,33.0,40.0,7.0,5.0,,,,90.0,108.0,7.3,11.0,0.0333536,0,,1.0,3.0,2.0,4.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,nico.schlotterbeck,,,,
12499410,away,Borussia Dortmund,Ramy Bensebaini,,,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,35.0,30.0,4.0,2.0,0.0,18.0,19.0,12.0,17.0,8.0,1.0,,,,74.0,58.0,6.8,9.0,0.00536485,0,,,2.0,5.0,4.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,rbens,,,,
12499410,away,Borussia Dortmund,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,53.0,46.0,5.0,4.0,0.0,19.0,21.0,27.0,33.0,4.0,2.0,,,,90.0,69.0,7.5,9.0,0.220568,1,,,1.0,1.0,5.0,,1.0,,3.0,2.0,,1.0,,1.0,1.0,,0.0335,1.0,,,,1.0,,,,,,,marcel7sabitzer,,,,
12499410,away,Borussia Dortmund,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,54.0,41.0,6.0,3.0,0.0,26.0,33.0,15.0,22.0,2.0,4.0,,,,90.0,74.0,7.6,19.0,0.168827,0,,2.0,1.0,3.0,8.0,1.0,,1.0,1.0,5.0,,2.0,,,,4.0,,1.0,4.0,,,,2.0,,,,,,pascalgross65,,,,
12499410,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,M,27,27,False,17.0,13.0,,,0.0,4.0,4.0,9.0,14.0,1.0,2.0,,,,83.0,38.0,7.6,11.0,0.0788717,6,,3.0,,8.0,2.0,,2.0,,,,,1.0,2.0,2.0,3.0,,0.6815,1.0,3.0,,,1.0,2.0,1.0,,1.0,2.0,0.4359,karim_adeyemi,,1.0,1.0,1.0
12499410,away,Borussia Dortmund,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,False,26.0,20.0,2.0,,0.0,5.0,6.0,15.0,21.0,3.0,3.0,,,,74.0,42.0,6.7,12.0,0.00935164,0,,2.0,3.0,5.0,7.0,,3.0,,,1.0,,1.0,,2.0,,,,1.0,2.0,,,2.0,,,,,,,gioareyna,,,,
12499410,away,Borussia Dortmund,Maximilian Beier,,,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,22.0,18.0,2.0,,0.0,7.0,8.0,11.0,16.0,1.0,6.0,,,,89.0,41.0,7.5,7.0,0.0892968,3,,1.0,1.0,4.0,9.0,1.0,2.0,,,6.0,,1.0,1.0,,1.0,4.0,0.2404,2.0,,,,1.0,,1.0,,2.0,,,,,,,
12499410,away,Borussia Dortmund,Serhou Guirassy,,,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,18.0,15.0,,,0.0,3.0,4.0,12.0,14.0,2.0,2.0,,,,89.0,38.0,7.5,13.0,0.122464,2,,3.0,6.0,6.0,10.0,,2.0,,,,,3.0,1.0,1.0,,,0.6504,,8.0,,,1.0,3.0,,,1.0,1.0,0.9021,guirassy19off,,,1.0,1.0
12499410,away,Borussia Dortmund,Carney Chukwuemeka,,,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,994556,EUR,1066608000,M,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,16.0,8.0,6.4,3.0,0.00041791,1,,1.0,,2.0,,,,,,,,,,1.0,,,0.0264,,1.0,,,,,,,1.0,,,chukwuemeka10,,,,
12499410,away,Borussia Dortmund,Daniel Svensson,,,daniel-svensson,D. Svensson,M,24,183,3298,M,1021272,EUR,1013472000,D,24,24,True,7.0,3.0,1.0,,0.0,3.0,4.0,,3.0,1.0,1.0,,,,16.0,9.0,6.7,4.0,1.176e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,away,Borussia Dortmund,Jamie Gittens,,,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,4.0,,,,12.0,5.0,6.5,1.0,0.00173596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jbgittens,,,,
12499410,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,4.0,,,0.0125495,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,julianbrandt,,,,
12499410,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,4.393e-05,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499410,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,away,Borussia Dortmund,Niklas Süle,,,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NiklasSule,,,,
12499410,away,Borussia Dortmund,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499410,away,Borussia Dortmund,Julien Duranville,,,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julien.drnl,,,,
