match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_accurateLongBalls,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyConceded,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_errorLeadToAShot,stat_goodHighClaim,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
10406693,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,10.0,7.0,,1.0,1.0,9.0,1.0,2.0,,3.0,,,,,64.0,15.0,7.2,3.0,1,Nachon Nsingi,,6.0,,3.0,4.0,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
10406693,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,11.0,11.0,2.0,4.0,4.0,8.0,,3.0,1.0,1.0,,,,,37.0,25.0,6.4,6.0,2,,,7.0,1.0,1.0,6.0,,3.0,3.0,2.0,,,,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,
10406693,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,14.0,14.0,,5.0,5.0,9.0,,1.0,,2.0,,,,,26.0,18.0,6.3,2.0,0,,,9.0,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,
10406693,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,6.0,5.0,1.0,3.0,4.0,2.0,,1.0,,2.0,,,,,9.0,8.0,6.6,1.0,0,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406693,home,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,10.0,10.0,,4.0,4.0,6.0,,1.0,,,,,,,10.0,13.0,7.0,,2,Nathaniel Opoku,,6.0,,2.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,
10406693,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Sammy Bossut,sammy-bossut,S. Bossut,G,38,187,36,M,18827,EUR,492566400,G,1,1,False,33.0,23.0,22.0,15.0,17.0,16.0,,,,7.0,1.0,1.0,4.0,,90.0,42.0,5.0,10.0,0,,,8.0,,,1.0,1.0,,,,,,,,,13.0,,1.0,,,,True,,,,,,,,,1.0,1.0,,,
10406693,away,SV Zulte Waregem,Karol Fila,karol-fila,K. Fila,D,4,183,357,M,871041,EUR,897696000,D,19,19,False,61.0,47.0,10.0,30.0,35.0,28.0,1.0,3.0,1.0,10.0,,,,,90.0,75.0,5.8,17.0,2,,,18.0,2.0,1.0,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,2.0,,,1.0,1.0,,,,1.0,2.0,,1.0,,,,
10406693,away,SV Zulte Waregem,Timothy Derijck,timothy-derijck,T. Derijck,D,,185,23,M,10084,EUR,548899200,D,4,4,False,53.0,42.0,3.0,31.0,33.0,20.0,2.0,2.0,3.0,11.0,,,,,90.0,60.0,5.8,12.0,0,,,11.0,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Lukas Willen,willen-lukas,L. Willen,D,31,189,70,M,1145065,EUR,1051228800,D,31,31,False,45.0,37.0,5.0,17.0,21.0,25.0,4.0,9.0,2.0,9.0,,,,,90.0,73.0,5.9,15.0,0,,,20.0,1.0,,6.0,3.0,1.0,1.0,,3.0,5.0,2.0,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Alessandro Ciranni,alessandro-ciranni,A. Ciranni,D,2,172,38,M,845968,EUR,835920000,M,14,14,False,51.0,40.0,11.0,20.0,20.0,42.0,,8.0,,7.0,,,,,90.0,91.0,7.8,21.0,2,,,23.0,11.0,2.0,6.0,2.0,,1.0,1.0,4.0,7.0,4.0,2.0,1.0,5.0,,,,,,,3.0,1.0,,,,,1.0,,,,1.0,,
10406693,away,SV Zulte Waregem,Christian Brüls,christian-bruls,C. Brüls,M,22,179,64,M,43432,EUR,591580800,M,12,12,False,28.0,21.0,2.0,9.0,10.0,20.0,1.0,2.0,,3.0,,,,,45.0,35.0,6.3,10.0,1,,,12.0,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,
10406693,away,SV Zulte Waregem,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,6,6,False,30.0,23.0,3.0,15.0,16.0,15.0,1.0,2.0,,7.0,,,,,45.0,36.0,6.1,11.0,0,,,8.0,1.0,1.0,5.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1184,M,1031548,EUR,1004745600,M,7,7,False,27.0,23.0,5.0,11.0,11.0,16.0,,9.0,,8.0,,,,,90.0,54.0,5.9,19.0,1,,,12.0,,,15.0,6.0,5.0,5.0,1.0,,5.0,3.0,,2.0,3.0,,,,3.0,3.0,,,,1.0,,,,,,,,,,
10406693,away,SV Zulte Waregem,Nicolas Rommens,nicolas-rommens,N. Rommens,M,8,183,22,M,328159,EUR,787622400,F,20,20,False,36.0,32.0,3.0,16.0,16.0,22.0,2.0,2.0,1.0,1.0,,,,,78.0,44.0,6.8,7.0,0,,,16.0,2.0,1.0,2.0,,,,,3.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Jelle Vossen,jelle-vossen,J. Vossen,F,9,180,294,M,45946,EUR,606528000,F,9,9,False,30.0,26.0,,10.0,10.0,20.0,2.0,2.0,,3.0,,,,,90.0,34.0,7.2,4.0,3,,,16.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,
10406693,away,SV Zulte Waregem,Zinho Gano,zinho-gano,Z. Gano,F,9,198,217,M,156645,EUR,750470400,F,93,93,False,22.0,14.0,1.0,7.0,7.0,17.0,6.0,11.0,1.0,1.0,,,,,90.0,40.0,7.7,13.0,2,,,9.0,2.0,3.0,7.0,,2.0,,,,,,2.0,3.0,1.0,,,,2.0,5.0,,2.0,,1.0,1.0,,,,,,,1.0,1.0,
10406693,away,SV Zulte Waregem,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185,3868,M,1103597,EUR,1030924800,M,26,26,True,19.0,18.0,2.0,9.0,9.0,10.0,2.0,6.0,,,,,,,45.0,25.0,6.4,2.0,0,,,9.0,,,2.0,1.0,,,,,3.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,novatus_40
10406693,away,SV Zulte Waregem,Alioune Ndour,ndour-alioune,A. Ndour,F,7,183,317,M,883990,EUR,877392000,F,11,11,True,8.0,6.0,,,,10.0,,4.0,,2.0,,,,,45.0,22.0,6.8,9.0,1,,,6.0,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,3.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,
10406693,away,SV Zulte Waregem,Wout Debuyser,debuyser-wout,W. Debuyser,D,14,180,12,M,1114181,EUR,993772800,D,15,15,True,4.0,2.0,,1.0,1.0,4.0,,,,1.0,,,,,12.0,8.0,6.1,4.0,0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Louis Bostyn,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Borja López,borja-lopez,B. López,D,4,192,53,M,284865,EUR,760147200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Bent Sormo,bent-sormo,B. Sormo,D,5,187,14,M,383810,EUR,843350400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406693,away,SV Zulte Waregem,Lennert Hallaert,lennert-hallaert,L. Hallaert,F,35,183,10,M,998753,EUR,1050537600,F,35,35,True,,,,,,,,,,,,,,,,,,,0,Lennert,Hallaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
