match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_totalOffside
12501537,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,35.0,15.0,29.0,10.0,0.0,5.0,6.0,10.0,29.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,42.0,7.3,20.0,0.00610894,0,0.4769,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,39,190,800,M,1155423,EUR,1065744000,D,39,39,False,21.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,11.0,5.0,8.0,7.0,2.0,2.0,,,,,,90.0,34.0,7.5,5.0,0.00582439,1,,1.0,1.0,1.0,1.0,1.0,0.1859,1.0,,,,,,,,,,,,,,,,,
12501537,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,12.0,12.0,1.0,1.0,0.0,11.0,11.0,1.0,1.0,,1.0,6.0,2.0,,,,,,,63.0,20.0,6.9,,0.00025503,0,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12501537,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,19.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,11.0,1.0,5.0,7.0,1.0,,,,,,,90.0,34.0,7.3,4.0,0.0049476,0,,1.0,,4.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,
12501537,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,27.0,24.0,2.0,2.0,0.0,14.0,17.0,10.0,10.0,1.0,4.0,4.0,2.0,1.0,,,,,,90.0,39.0,7.1,4.0,0.00380771,0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12501537,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,M,15,15,False,14.0,10.0,3.0,1.0,0.0,6.0,7.0,4.0,7.0,,1.0,2.0,1.0,,,,,,,90.0,24.0,6.5,7.0,0.00561248,0,,3.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,True,,,,,,,,,
12501537,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,False,21.0,12.0,1.0,1.0,0.0,7.0,9.0,7.0,15.0,1.0,6.0,,9.0,,,,,,,76.0,35.0,7.3,11.0,0.198932,1,,3.0,,4.0,2.0,1.0,0.0339,3.0,,2.0,,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,
12501537,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,16.0,13.0,2.0,,0.0,6.0,6.0,7.0,10.0,,3.0,3.0,7.0,1.0,,,,,,90.0,28.0,7.1,5.0,0.00470664,2,,3.0,,1.0,1.0,,0.0769,,,1.0,1.0,,1.0,2.0,1.0,,,,,,2.0,0.503,,,
12501537,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,14,14,False,13.0,3.0,2.0,,0.0,,2.0,3.0,16.0,1.0,3.0,1.0,3.0,2.0,,,,,,85.0,39.0,6.8,24.0,0.00047725,0,,3.0,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,5.0,,,1.0,,,,,
12501537,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,False,7.0,2.0,,,0.0,,,2.0,7.0,4.0,6.0,,1.0,1.0,,,,,,85.0,13.0,6.6,6.0,0.00275933,0,,14.0,,1.0,1.0,5.0,,,9.0,,,,,,,,,,,1.0,,,,,
12501537,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,10.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,1.0,4.0,1.0,2.0,3.0,,,,,,86.0,25.0,6.8,11.0,0.00148387,2,,6.0,,,,1.0,0.0712,,2.0,,,,2.0,1.0,,,,,,3.0,2.0,0.1036,,,
12501537,home,Parma,Antoine Hainaut,Antoine Hainaut,,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,,,,,,27.0,9.0,6.8,1.0,0.00011678,0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
12501537,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,True,2.0,,1.0,,0.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,14.0,7.0,6.3,4.0,,0,,3.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,
12501537,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,0.0,,,,,,1.0,,,,,,,,,18.0,4.0,6.5,2.0,2.682e-05,0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,
12501537,home,Parma,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,True,,,,,0.0,,,,,,,,,,,,,,,17.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12501537,home,Parma,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,30,30,True,6.0,,,,0.0,,,,6.0,2.0,3.0,,,,,,,,,18.0,7.0,6.7,6.0,,0,,2.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,
12501537,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Richard Marcone,,,richard-marcone,R. Marcone,G,16,184,28,M,173355,EUR,727574400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Elia Plicco,Elia,Plicco,elia-plicco,E. Plicco,M,65,168,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Drissa Camara,,,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12501537,away,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,28.0,25.0,7.0,4.0,0.0,25.0,26.0,,2.0,,,,14.0,,,2.0,4.0,,,90.0,42.0,7.8,3.0,0.00017006,0,0.6066,,,,,,,,,,,,,,,,,,,,,,,,
12501537,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,71.0,58.0,5.0,2.0,0.0,31.0,34.0,27.0,38.0,2.0,3.0,5.0,4.0,,,,,,,90.0,93.0,7.1,17.0,0.0192942,0,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,True,1.0,,,1.0,,,dilorenzo22,,
12501537,away,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,91.0,83.0,8.0,4.0,0.0,49.0,50.0,34.0,41.0,6.0,11.0,4.0,1.0,3.0,,,,,,90.0,102.0,7.6,8.0,0.0133788,0,,6.0,,2.0,2.0,3.0,,,3.0,,1.0,,,,,,,,,,,,,,
12501537,away,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,83.0,77.0,4.0,2.0,0.0,46.0,47.0,31.0,36.0,3.0,5.0,5.0,4.0,2.0,,,,,,90.0,92.0,7.0,6.0,0.00889837,0,,5.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,
12501537,away,Napoli,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,False,38.0,32.0,3.0,2.0,0.0,14.0,16.0,19.0,27.0,,4.0,1.0,3.0,,,,,,,86.0,63.0,6.8,18.0,0.0465527,0,,4.0,,2.0,,,,,,,,,3.0,3.0,2.0,,5.0,1.0,,2.0,,,,,
12501537,away,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,43.0,39.0,3.0,3.0,0.0,18.0,20.0,21.0,24.0,2.0,5.0,2.0,5.0,,,,,,,90.0,63.0,7.3,10.0,0.0563368,2,,4.0,1.0,2.0,1.0,1.0,0.1569,,,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,anguiss_29,1.0,
12501537,away,Napoli,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,False,54.0,48.0,5.0,3.0,0.0,26.0,27.0,22.0,27.0,,2.0,3.0,3.0,2.0,,,,,,69.0,65.0,6.8,9.0,0.0154549,1,,2.0,,,,2.0,0.033,,1.0,,,1.0,,,,,,,1.0,3.0,,,billygilmour,,
12501537,away,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,M,21,21,False,40.0,31.0,1.0,,0.0,14.0,18.0,19.0,28.0,,2.0,,2.0,1.0,,,,,,80.0,57.0,6.9,18.0,0.135356,1,,4.0,,,,1.0,0.0191,1.0,1.0,,,1.0,1.0,3.0,1.0,,6.0,2.0,,1.0,1.0,0.1484,,1.0,
12501537,away,Napoli,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,M,81,81,False,22.0,17.0,4.0,3.0,0.0,4.0,4.0,14.0,21.0,,,,1.0,,,,,,,69.0,30.0,6.9,9.0,0.135868,1,,,,,,,0.0218,2.0,,,,,,,,,3.0,1.0,1.0,2.0,,,giacomo.raspadori,,
12501537,away,Napoli,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,28.0,23.0,2.0,1.0,0.0,10.0,13.0,13.0,16.0,2.0,6.0,,5.0,1.0,,,,,,90.0,38.0,7.5,7.0,0.0347418,1,,3.0,,1.0,1.0,,0.0619,1.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,,,,1.0,0.3285,ScottMcTominay,1.0,
