match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,player_sofascoreId,stat_ownGoals,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_clearanceOffLine,stat_goalAssist,stat_goals
10389851,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,26.0,16.0,13.0,3.0,14.0,15.0,2.0,11.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,90.0,36.0,6.1,11.0,0.0,0.0,0.00040351,0,-1.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389851,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,D,19,19,False,29.0,19.0,6.0,2.0,10.0,13.0,10.0,19.0,1.0,4.0,,,,,,,83.0,48.0,6.8,15.0,0.0,0.0,0.194831,0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10389851,home,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,20.0,11.0,5.0,,9.0,10.0,2.0,11.0,2.0,4.0,,,,,,,59.0,29.0,6.3,11.0,0.2266,0.0,0.00093888,1,,1.0,,,2.0,3.0,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10389851,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,25.0,21.0,4.0,1.0,20.0,21.0,1.0,4.0,4.0,7.0,,,,,,,90.0,38.0,6.4,5.0,0.0,0.0,0.00097898,0,,,,,3.0,6.0,,,,1.0,,3.0,,1.0,1.0,,2.0,,,2.0,2.0,,,,,,,,,,,,
10389851,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,27.0,22.0,3.0,1.0,13.0,14.0,9.0,14.0,3.0,3.0,,,,,,,83.0,44.0,6.4,9.0,0.0,0.0,0.00798229,0,,1.0,,2.0,6.0,8.0,3.0,1.0,,,,2.0,,2.0,,,2.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,
10389851,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,39,39,False,19.0,14.0,2.0,,8.0,11.0,6.0,9.0,,7.0,,,,,,,90.0,31.0,5.7,10.0,0.0,0.0,0.00817932,0,,1.0,,,4.0,4.0,1.0,1.0,,,,,1.0,1.0,4.0,,,Yasser,Larouci,,2.0,,,larouci.yasseroff,1.0,,,,,,,,
10389851,home,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,M,20,20,False,7.0,2.0,,,,3.0,2.0,5.0,,3.0,,,,,,,59.0,19.0,6.4,11.0,0.0161,0.0,0.0108044,1,,1.0,,5.0,7.0,4.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,4.0,,,1.0,,,,,,,
10389851,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,27.0,26.0,2.0,2.0,15.0,16.0,11.0,11.0,1.0,2.0,,,,,,,90.0,48.0,6.8,7.0,0.1119,0.0,0.0250637,1,,,,,7.0,10.0,4.0,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,,,6.0,,3.0,,,,,,,,,,
10389851,home,Troyes,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,False,44.0,39.0,3.0,2.0,30.0,32.0,12.0,20.0,1.0,10.0,,,,,,,90.0,70.0,7.6,14.0,0.0991,0.0,0.0941501,1,,8.0,3.0,,2.0,7.0,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,,,2.0,2.0,,2.0,,,1.0,True,,,,,,
10389851,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,6.0,6.0,,,5.0,5.0,2.0,3.0,1.0,1.0,,,,,,,59.0,10.0,6.5,1.0,0.0,0.0,0.156918,0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
