match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_shotOffTarget,stat_wonTackle,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_errorLeadToAShot,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
10385439,home,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,24.0,16.0,17.0,9.0,11.0,11.0,5.0,13.0,7.0,1.0,2.0,90.0,30.0,7.5,8.0,0.0,0.0,0.00109118,0,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,33.0,28.0,2.0,2.0,16.0,17.0,13.0,18.0,2.0,,,82.0,52.0,6.4,11.0,0.0,0.0,0.0181792,0,,2.0,1.0,2.0,1.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,55.0,41.0,6.0,1.0,33.0,39.0,8.0,16.0,7.0,,,90.0,72.0,7.0,16.0,0.0,0.0,0.00260817,0,,,,2.0,6.0,5.0,9.0,2.0,9.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,False,59.0,49.0,5.0,2.0,32.0,35.0,17.0,25.0,8.0,,,90.0,77.0,7.3,13.0,0.0779,0.0,0.00409349,1,,1.0,,2.0,3.0,3.0,4.0,,5.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,D,27,27,False,62.0,47.0,8.0,4.0,24.0,25.0,24.0,39.0,6.0,,,90.0,85.0,7.2,21.0,0.0411,0.0,0.0541407,1,,2.0,1.0,2.0,2.0,6.0,5.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
10385439,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,46.0,33.0,4.0,2.0,11.0,15.0,22.0,37.0,8.0,,,90.0,75.0,7.5,27.0,0.1341,0.3357,0.041886,1,,6.0,,1.0,1.0,5.0,8.0,,,,3.0,,,2.0,2.0,,,4.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,
10385439,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,43.0,27.0,5.0,2.0,11.0,17.0,16.0,26.0,11.0,,,90.0,55.0,6.9,20.0,0.0621,0.0204,0.0108315,1,,,,3.0,,4.0,4.0,,,2.0,3.0,,,1.0,1.0,,3.0,,1.0,,1.0,,2.0,True,1.0,,,,,,,,,
10385439,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,False,18.0,14.0,1.0,,3.0,4.0,12.0,21.0,2.0,,,82.0,35.0,7.2,12.0,0.1073,0.0,0.0277525,3,,7.0,1.0,1.0,1.0,3.0,5.0,1.0,,,2.0,1.0,2.0,,,2.0,2.0,3.0,,2.0,,,,,,,,1.0,1.0,,,,,
10385439,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,23.0,18.0,1.0,1.0,5.0,5.0,13.0,23.0,5.0,,,89.0,41.0,6.9,15.0,0.0362,0.0842,0.0114721,1,,5.0,,3.0,2.0,6.0,5.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,
10385439,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,19.0,8.0,,,1.0,1.0,7.0,18.0,4.0,,,82.0,29.0,7.4,15.0,0.8215,0.993,0.00371619,2,,,,2.0,1.0,3.0,5.0,,,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,
10385439,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,17.0,12.0,1.0,,5.0,5.0,7.0,12.0,2.0,,,71.0,30.0,6.7,11.0,0.0492,0.0,0.0128113,1,,,,1.0,1.0,3.0,4.0,,1.0,,1.0,,,,1.0,1.0,,3.0,,1.0,,,4.0,,,,,,,,,,,
10385439,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,7.0,6.0,,,2.0,2.0,5.0,6.0,2.0,,,19.0,12.0,6.7,2.0,0.0,0.0,0.101635,0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,Mads,Roerslev,,,,,,,
10385439,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,11.0,11.0,,,7.0,7.0,4.0,4.0,,,,8.0,13.0,6.6,1.0,0.0,0.0,0.00093781,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,8.0,7.0,6.5,,0.0665,0.0,0.00086442,1,,,,,,2.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,8.0,6.0,6.3,3.0,0.0,0.0,0.00110049,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385439,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,True,3.0,2.0,,,2.0,2.0,,1.0,2.0,,,1.0,3.0,,1.0,0.0,0.0,6.43e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,,1006409,EUR,915667200,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385439,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,21.0,10.0,15.0,4.0,9.0,14.0,1.0,7.0,7.0,1.0,2.0,90.0,29.0,6.2,11.0,0.0,0.0,0.00020117,0,-0.5667,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
10385439,away,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,False,33.0,19.0,2.0,,8.0,13.0,11.0,22.0,4.0,,,90.0,64.0,6.0,23.0,0.0,0.0,0.00848817,0,,2.0,,3.0,3.0,8.0,4.0,2.0,4.0,3.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
