match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_keyPass,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_totalContest,stat_clearanceOffLine,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11396427,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,27.0,19.0,10.0,6.0,7.0,8.0,13.0,25.0,3.0,,,45.0,39.0,7.5,13.0,0.0,0.0,0.221949,0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,6.0,1.0,1.0,,,,,,,,1.0,,,,,
11396427,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,36.0,33.0,1.0,1.0,9.0,11.0,28.0,33.0,7.0,,,45.0,53.0,7.3,10.0,0.1378,0.0,0.180692,1,,,,3.0,2.0,2.0,,,1.0,,,2.0,2.0,2.0,,3.0,,8.0,3.0,4.0,,,,,,,1.0,,,,,,
11396427,home,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,18.0,12.0,,,2.0,2.0,10.0,16.0,5.0,,,45.0,27.0,7.3,9.0,0.1865,0.0,0.590127,2,,1.0,1.0,4.0,3.0,,2.0,,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,2.0,,1.0,1.0,1.0,,
11396427,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,5.0,4.0,,,,,4.0,6.0,,,,22.0,14.0,7.0,3.0,0.0717,0.0,0.0698575,2,,2.0,2.0,3.0,5.0,,1.0,2.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,2.0,,,
11396427,home,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,50,M,921031,EUR,924048000,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,home,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,39.0,16.0,32.0,9.0,10.0,12.0,6.0,27.0,12.0,2.0,3.0,90.0,45.0,6.7,23.0,0.0,0.0,0.0039721,0,-0.0223,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,28.0,14.0,7.0,2.0,10.0,19.0,4.0,9.0,6.0,,,64.0,36.0,6.9,14.0,0.0,0.0,0.0012353,0,,2.0,6.0,2.0,6.0,,,,,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,17.0,10.0,8.0,5.0,6.0,8.0,4.0,9.0,6.0,,,90.0,34.0,7.2,7.0,0.0161,0.0,0.00119795,1,,6.0,2.0,7.0,4.0,,,1.0,,7.0,1.0,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,31.0,21.0,8.0,3.0,12.0,17.0,9.0,14.0,9.0,,,90.0,49.0,8.1,12.0,0.0854,0.0,0.0511547,2,,3.0,7.0,3.0,7.0,,,1.0,1.0,9.0,1.0,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,
11396427,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,35.0,22.0,4.0,1.0,10.0,14.0,17.0,35.0,8.0,,,90.0,63.0,7.7,25.0,0.1888,0.0578,0.46816,3,,3.0,1.0,6.0,4.0,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,14.0,5.0,5.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0
11396427,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,17.0,10.0,2.0,1.0,6.0,7.0,4.0,11.0,2.0,,,89.0,35.0,6.2,13.0,0.0119,0.0,0.00321703,1,,4.0,1.0,8.0,2.0,1.0,,,1.0,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,4.0,,,1.0,,,
11396427,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,24.0,18.0,4.0,2.0,12.0,15.0,6.0,9.0,6.0,,,90.0,39.0,7.0,8.0,0.0,0.0,0.0252706,0,,1.0,2.0,4.0,6.0,,,,,5.0,1.0,4.0,2.0,1.0,3.0,1.0,,,,,True,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,20.0,18.0,4.0,4.0,5.0,5.0,14.0,16.0,4.0,,,72.0,33.0,7.4,2.0,0.7062,0.4634,0.4025,5,,1.0,,1.0,3.0,,,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,2.0,,,2.0,,2.0,
11396427,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,30.0,22.0,8.0,3.0,10.0,16.0,12.0,15.0,8.0,,,90.0,53.0,7.3,12.0,0.3477,0.239,0.0601142,5,,1.0,1.0,2.0,5.0,1.0,,2.0,2.0,4.0,1.0,1.0,,2.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,
11396427,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,30.0,24.0,3.0,1.0,6.0,8.0,18.0,23.0,1.0,,,72.0,46.0,9.7,11.0,0.9033,1.0344,0.567179,5,,1.0,1.0,2.0,4.0,,,2.0,1.0,1.0,,1.0,,3.0,,,2.0,1.0,6.0,,,2.0,2.0,1.0,,,1.0,,1.0,,1.0,,1.0
11396427,away,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,16.0,14.0,,,4.0,4.0,10.0,12.0,3.0,,,64.0,35.0,7.4,4.0,0.4045,0.7815,0.231703,2,,7.0,3.0,10.0,8.0,,2.0,,,3.0,1.0,,,,2.0,,3.0,,3.0,,,2.0,,,,,2.0,,1.0,2.0,1.0,1.0,
11396427,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,8.0,4.0,3.0,,4.0,5.0,,3.0,1.0,,,26.0,13.0,6.3,4.0,0.0,0.0,1.901e-05,0,,2.0,3.0,3.0,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,7.0,3.0,,,1.0,1.0,2.0,6.0,1.0,,,26.0,19.0,6.5,12.0,0.3863,0.2848,0.00177901,2,,,1.0,1.0,1.0,,,,1.0,1.0,,,,7.0,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,
11396427,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,5.0,2.0,1.0,,,1.0,2.0,4.0,3.0,,,18.0,16.0,6.6,4.0,0.0067,0.0,0.0044998,1,,3.0,,3.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,8.0,7.0,,,3.0,3.0,5.0,6.0,3.0,,,18.0,21.0,6.4,8.0,0.0,0.0,0.0119606,0,,,1.0,7.0,3.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,5.0,,,2.0,,,
11396427,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,1.0,1.0,,,,,1.0,1.0,,,,10.0,4.0,7.0,,0.0,0.0,0.00122681,0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396427,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
