match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,player_firstName,player_lastName,stat_fouls,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyWon,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
11352557,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,35.0,30.0,8.0,3.0,30.0,31.0,4.0,1.0,6.0,3.0,4.0,1.0,1.0,90.0,44.0,7.4,5.0,0.00010447,0,0.3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352557,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,98.0,92.0,3.0,2.0,58.0,62.0,37.0,3.0,8.0,,,,,90.0,128.0,7.6,11.0,0.40026,0,,1.0,34.0,1.0,1.0,7.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11352557,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,87.0,72.0,10.0,2.0,53.0,60.0,28.0,3.0,3.0,,,,,90.0,100.0,6.8,17.0,0.011081,0,,,19.0,1.0,2.0,2.0,6.0,,1.0,,,,,,3.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
11352557,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,73.0,70.0,3.0,1.0,54.0,56.0,17.0,1.0,6.0,,,,,89.0,77.0,6.5,4.0,0.00383635,0,,,16.0,,,4.0,2.0,2.0,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11352557,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,26,26,False,26.0,22.0,3.0,1.0,13.0,15.0,11.0,2.0,1.0,,,,,58.0,34.0,6.3,4.0,0.0142735,0,,,9.0,,,4.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11352557,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,87.0,77.0,5.0,2.0,42.0,45.0,46.0,1.0,9.0,,,,,90.0,116.0,7.9,17.0,0.481548,0,,,36.0,4.0,1.0,5.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,2.0,True,1.0,,,,,,,,,,,,,
11352557,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,86.0,81.0,5.0,5.0,43.0,44.0,42.0,1.0,,,,,,90.0,105.0,7.4,9.0,0.0702223,0,,,38.0,,2.0,5.0,11.0,2.0,1.0,1.0,1.0,,1.0,1.0,5.0,2.0,3.0,3.0,,,,,2.0,,,,,,,,,,,,,,,
11352557,home,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,M,29,29,False,23.0,18.0,,,8.0,11.0,12.0,4.0,3.0,,,,,58.0,41.0,6.1,11.0,0.00677369,2,,,10.0,,,6.0,,,2.0,2.0,,,,,,,2.0,,,,,,2.0,,,1.0,1.0,1.0,0.3944,,,,,,,,,
11352557,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,M,18,18,False,25.0,23.0,1.0,1.0,11.0,11.0,14.0,,,,,,,71.0,34.0,6.5,7.0,0.0924395,1,,,12.0,,1.0,5.0,3.0,,,2.0,,,,,,,2.0,2.0,1.0,1.0,,,2.0,,,1.0,,,0.0475,1.0,,,,,,,,
11352557,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,17.0,14.0,3.0,2.0,5.0,5.0,14.0,,2.0,,,,,71.0,38.0,7.5,14.0,0.256612,3,,,9.0,2.0,,6.0,3.0,,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,1.0,2.0,1.0,0.4898,,1.0,0.8735,,,,,,
