match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_ownGoals
12421088,home,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,True,34.0,32.0,1.0,,0.0,18.0,18.0,14.0,16.0,5.0,,,25.0,39.0,7.0,2.0,0.0232388,0,,,,1.0,1.0,1.0,,,sandywalsh,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12421088,home,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,8.0,6.0,1.0,,0.0,1.0,1.0,5.0,7.0,,,,18.0,14.0,7.2,4.0,0.131111,1,,,4.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,,0.0379,,,,,,,1.0,1.0,0.0653,,,,,1.0,,
12421088,home,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,10.0,10.0,3.0,3.0,1.0,3.0,3.0,8.0,8.0,1.0,,,12.0,14.0,7.8,1.0,0.188564,2,,,,,,,,,,,,,,,2.0,,,,0.1257,2.0,,1.0,,,,,,,1.0,1.0,,,,,
12421088,home,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,6.0,3.0,,,0.0,,,3.0,6.0,,,,12.0,7.0,6.7,4.0,0.0110241,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
12421088,home,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,home,KV Mechelen,Lukas Baert,Lukas Baert,,lukas-baert,L. Baert,D,30,186,25,M,1922893,EUR,1107216000,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,home,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,home,KV Mechelen,Isaac Asante,,,isaac-asante,I. Asante,M,34,178,45,M,1014171,EUR,1030579200,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,44.0,20.0,35.0,11.0,0.0,13.0,17.0,7.0,27.0,8.0,1.0,2.0,90.0,51.0,5.5,24.0,0.00903929,0,-2.8845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12421088,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,31.0,28.0,2.0,1.0,0.0,22.0,23.0,6.0,8.0,5.0,,,90.0,48.0,5.8,5.0,0.00402607,0,,,2.0,1.0,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,False,41.0,36.0,5.0,2.0,0.0,30.0,32.0,6.0,9.0,2.0,,,90.0,49.0,6.0,6.0,0.00356932,0,,1.0,1.0,5.0,3.0,,1.0,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,,,12.0,12.0,3.0,1.0,0.00081156,0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,M,11,11,False,8.0,7.0,1.0,1.0,0.0,3.0,4.0,4.0,5.0,2.0,,,59.0,21.0,6.1,9.0,0.00124405,1,,,4.0,1.0,1.0,,,,,2.0,,2.0,,,,1.0,1.0,,0.0222,,,1.0,,1.0,,,,,,,2.0,,,,
12421088,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,22.0,20.0,1.0,1.0,0.0,12.0,12.0,8.0,10.0,1.0,,,59.0,32.0,7.0,4.0,0.0177146,0,,,3.0,4.0,1.0,1.0,,,,1.0,2.0,3.0,3.0,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,
12421088,away,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,24.0,20.0,3.0,2.0,0.0,8.0,10.0,12.0,20.0,4.0,,,72.0,34.0,6.6,10.0,0.00695906,0,,1.0,3.0,4.0,,,,2.0,,1.0,,,,,,3.0,2.0,,,,,6.0,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,M,27,27,False,11.0,7.0,1.0,,0.0,4.0,4.0,3.0,8.0,1.0,,,59.0,22.0,6.6,6.0,0.00110427,0,,1.0,3.0,4.0,,1.0,2.0,2.0,,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,22.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,12.0,4.0,,,90.0,40.0,6.7,9.0,0.210179,5,,4.0,3.0,9.0,,1.0,3.0,1.0,,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,0.5135,2.0,,,,,True,3.0,,0.8394,,,4.0,,1.0,,
12421088,away,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,F,21,21,False,30.0,24.0,5.0,3.0,0.0,4.0,5.0,20.0,27.0,1.0,,,90.0,49.0,7.2,14.0,0.105646,1,,,7.0,6.0,,2.0,1.0,1.0,,1.0,,7.0,2.0,,1.0,3.0,2.0,,0.0611,2.0,,2.0,,,,,,,,1.0,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,False,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,21.0,9.0,6.0,2.0,0.00021609,1,,,1.0,,,,,,,,,1.0,,,,,,,0.0039,,,,,1.0,,,,,,,1.0,,,,1.0
12421088,away,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,True,30.0,26.0,2.0,1.0,0.0,18.0,20.0,8.0,11.0,4.0,,,69.0,38.0,6.4,6.0,0.00377667,0,,2.0,,4.0,3.0,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,7.0,5.0,1.0,,0.0,4.0,6.0,1.0,2.0,2.0,,,31.0,15.0,6.0,7.0,0.00066021,0,,,3.0,,,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,14.0,11.0,,,0.0,5.0,6.0,6.0,8.0,,,,31.0,18.0,6.2,3.0,0.0081493,0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,11.0,9.0,,,0.0,7.0,8.0,2.0,3.0,3.0,,,31.0,13.0,6.6,3.0,0.147475,0,,,4.0,1.0,,,,3.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,10,10,True,9.0,8.0,4.0,3.0,0.0,4.0,4.0,4.0,5.0,1.0,,,18.0,11.0,6.4,2.0,0.00370193,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12421088,away,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Suphanat Mueanta,,,suphanat-mueanta,S. Mueanta,F,10,175,1109,M,927330,EUR,1028246400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170,132,M,986817,EUR,872553600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421088,away,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
