match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11452997,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172,1289,M,249061,EUR,708998400,F,10,10,False,41.0,34.0,4.0,3.0,9.0,11.0,26.0,32.0,4.0,,,,90.0,54.0,7.4,13.0,0,,3.0,5.0,1.0,,,1.0,,5.0,3.0,2.0,,1.0,1.0,,,1.0,3.0,,2.0,1.0,,,,,,,,,
11452997,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,1475427,EUR,1043625600,M,83,83,True,6.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,,,,,25.0,16.0,6.5,4.0,0,,1.0,1.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177,7,M,160903,EUR,726105600,D,2,2,True,11.0,9.0,2.0,,6.0,6.0,3.0,5.0,,,,,25.0,13.0,6.5,3.0,0,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190,371,M,975869,EUR,669513600,F,21,21,True,7.0,5.0,,,1.0,1.0,4.0,6.0,3.0,,,,25.0,11.0,7.6,5.0,1,2.0,4.0,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,
11452997,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172,23,M,870365,EUR,847929600,M,18,18,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,1,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171,10,M,818616,EUR,631843200,M,14,14,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175,17,M,818614,EUR,667267200,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,home,Al-Fateh,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173,18,M,948593,EUR,848966400,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190,3804,M,141967,EUR,610761600,G,1,1,False,31.0,28.0,11.0,8.0,27.0,28.0,1.0,3.0,8.0,,2.0,2.0,90.0,37.0,5.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munir,1.0,1.0
11452997,away,Al Wehda,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184,20,M,872205,EUR,668476800,D,2,2,False,30.0,21.0,5.0,3.0,11.0,14.0,11.0,22.0,5.0,,,,88.0,51.0,6.5,18.0,0,2.0,2.0,3.0,,,3.0,2.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,6.0,1.0,,,,,,1.0,,,
11452997,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,160901,EUR,725241600,D,17,17,False,40.0,31.0,7.0,3.0,26.0,30.0,5.0,10.0,4.0,,,,90.0,46.0,6.2,9.0,1,,3.0,2.0,1.0,,,,,,1.0,2.0,,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,
11452997,away,Al Wehda,Jawad El Yamiq,,,jawad-el-yamiq,J. E. Yamiq,D,18,190,4432,M,877103,EUR,699321600,D,5,5,False,43.0,36.0,8.0,2.0,26.0,26.0,10.0,18.0,6.0,,,,90.0,51.0,6.3,8.0,2,,3.0,5.0,,,2.0,2.0,2.0,,,3.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,
11452997,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,1106232,EUR,1009411200,D,27,27,False,24.0,19.0,,,8.0,11.0,11.0,13.0,5.0,,,,90.0,43.0,5.9,9.0,0,1.0,6.0,5.0,1.0,,2.0,2.0,1.0,1.0,2.0,3.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,
11452997,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176,23,M,911303,EUR,626832000,M,4,4,False,21.0,19.0,2.0,1.0,7.0,8.0,12.0,13.0,1.0,,,,54.0,29.0,6.7,5.0,0,,2.0,,,1.0,,,,2.0,,1.0,True,,,,,1.0,,,,,,,,,,1.0,,,
11452997,away,Al Wehda,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178,1037,M,143786,EUR,586396800,M,76,76,False,52.0,43.0,7.0,5.0,14.0,14.0,33.0,45.0,5.0,,,,90.0,70.0,7.6,15.0,0,,3.0,4.0,1.0,,1.0,3.0,2.0,1.0,1.0,,,2.0,,,,2.0,4.0,1.0,7.0,4.0,1.0,,,,,,,,
11452997,away,Al Wehda,Craig Goodwin,,,craig-goodwin,C. Goodwin,M,11,183,692,M,220113,EUR,692841600,M,23,23,False,21.0,16.0,2.0,1.0,3.0,4.0,13.0,18.0,1.0,,,,88.0,32.0,7.5,9.0,1,,1.0,3.0,,1.0,,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,
11452997,away,Al Wehda,Anselmo,,,anselmo,Anselmo,M,87,182,171,M,256671,EUR,603936000,M,87,87,False,18.0,14.0,2.0,2.0,4.0,4.0,11.0,15.0,6.0,,,,90.0,31.0,6.6,9.0,1,2.0,9.0,6.0,2.0,3.0,,,,1.0,4.0,1.0,,1.0,,2.0,,,2.0,,1.0,1.0,,1.0,,,,,,,
11452997,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173,18,M,989764,EUR,978048000,M,28,28,False,15.0,12.0,,,3.0,4.0,9.0,12.0,5.0,,,,65.0,34.0,6.7,8.0,0,,4.0,8.0,1.0,,,1.0,,2.0,4.0,1.0,,5.0,3.0,,,,,,1.0,,,,,,,,,,
11452997,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183,2180,M,29774,EUR,613958400,F,9,9,False,17.0,13.0,,,7.0,8.0,6.0,9.0,3.0,,,,90.0,24.0,6.5,7.0,0,3.0,3.0,2.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173,32,M,826242,EUR,817948800,M,88,88,True,15.0,15.0,1.0,1.0,5.0,5.0,10.0,11.0,2.0,,,,36.0,20.0,6.4,3.0,0,,2.0,2.0,,2.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11452997,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173,80,M,1085115,EUR,916617600,M,24,24,True,6.0,4.0,,,1.0,2.0,4.0,7.0,2.0,,,,25.0,12.0,6.6,5.0,2,,,1.0,,,,,,1.0,,,,,,1.0,,,,,3.0,1.0,,2.0,,,,,,,
11452997,away,Al Wehda,Naif Kariri,,,kireiri-naif,N. Kariri,D,38,164,10,M,948907,EUR,892684800,D,38,38,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,9.0,4.0,6.3,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172,214,M,385708,EUR,822873600,F,7,7,True,1.0,,,,,,,1.0,,,,,9.0,1.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Abdullah Bukhari,,,abdullah-bukhari,A. Bukhari,D,3,177,10,M,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Óscar Duarte,,,oscar-duarte,Ó. Duarte,D,6,184,231,M,156401,EUR,612835200,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Nawaf Alazizi,,,nawaf-al-azizi,N. Alazizi,M,,170,7,M,979394,EUR,934243200,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452997,away,Al Wehda,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174,33,M,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
