match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceCreated,stat_goals,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork
12765126,home,Pafos FC,Ivica Ivušić,ivica-ivusic,I. Ivušić,G,1,195,1529,M,190417,EUR,791596800,G,1,1,False,25.0,21.0,8.0,4.0,0.0,19.0,20.0,2.0,5.0,1.0,8.0,1.0,1.0,2.0,90.0,36.0,6.9,5.0,0.00052991,0,-0.0937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Bruno,bruno,Bruno,D,7,179,665,M,800106,EUR,769910400,D,7,7,False,32.0,27.0,2.0,2.0,0.0,16.0,17.0,16.0,24.0,3.0,6.0,,,,90.0,62.0,7.1,12.0,0.358269,0,,,,9.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Derrick Luckassen,derrick-luckassen,D. Luckassen,D,23,186,348,M,363782,EUR,804729600,D,23,23,False,86.0,81.0,7.0,6.0,0.0,61.0,64.0,20.0,22.0,3.0,6.0,,,,90.0,96.0,7.0,7.0,0.0135556,0,,,,,,1.0,3.0,6.0,,,,,,,1.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,
12765126,home,Pafos FC,David Goldar,david-goldar,D. Goldar,D,5,180,125,M,546180,EUR,779587200,D,5,5,False,87.0,78.0,7.0,5.0,0.0,55.0,58.0,23.0,29.0,1.0,6.0,,,,90.0,99.0,7.6,12.0,0.0107651,1,,,,,,2.0,3.0,12.0,,,,,,3.0,2.0,,9.0,,3.0,3.0,1.0,1.0,0.0704,,,,,,,,,,
12765126,home,Pafos FC,Jonathan Silva,jonathan-silva,J. Silva,D,33,178,273,M,155711,EUR,772848000,D,19,19,False,33.0,29.0,6.0,2.0,0.0,18.0,18.0,12.0,16.0,3.0,5.0,,,,79.0,54.0,6.6,9.0,0.175769,1,,,,1.0,1.0,1.0,6.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,0.0532,1.0,0.0637,,,,,,,,
12765126,home,Pafos FC,Muamer Tanković,muamer-tankovic,M. Tanković,M,22,180,371,M,151131,EUR,793411200,M,22,22,False,60.0,53.0,7.0,6.0,0.0,26.0,28.0,30.0,40.0,,4.0,,,,90.0,78.0,7.6,14.0,0.264935,2,,,,8.0,3.0,,2.0,4.0,1.0,3.0,3.0,,,2.0,1.0,1.0,,,,1.0,,,0.0855,2.0,0.1091,,,,,,,,
12765126,home,Pafos FC,Ivan Šunjić,ivan-sunjic,I. Šunjić,M,26,185,1159,M,283833,EUR,844819200,M,26,26,False,43.0,35.0,2.0,2.0,0.0,23.0,24.0,12.0,19.0,1.0,2.0,,,,90.0,54.0,6.6,10.0,0.0226212,1,,,,,,4.0,8.0,2.0,,1.0,1.0,,,,2.0,,1.0,2.0,3.0,,1.0,1.0,0.0255,,,,,,,,,,
12765126,home,Pafos FC,João Correia,joao-correia,J. Correia,M,77,175,844,M,804272,EUR,841881600,M,77,77,False,24.0,16.0,1.0,1.0,0.0,9.0,10.0,8.0,16.0,1.0,5.0,,,,79.0,38.0,7.0,12.0,0.207337,2,,,,2.0,1.0,,4.0,8.0,,4.0,3.0,1.0,1.0,,1.0,1.0,3.0,2.0,,1.0,1.0,,0.1169,,,1.0,,,,,,,
12765126,home,Pafos FC,Vlad Dragomir,vlad-dragomir,V. Dragomir,M,30,178,1174,M,559058,EUR,924912000,M,30,30,False,25.0,16.0,4.0,2.0,0.0,6.0,7.0,10.0,19.0,,3.0,,,,71.0,40.0,6.6,15.0,0.011464,1,,,,1.0,,,6.0,4.0,,,,2.0,1.0,1.0,3.0,1.0,,4.0,1.0,2.0,,,0.1504,,,1.0,1.0,,,,,,
12765126,home,Pafos FC,Jajá,jaja,Jajá,M,11,177,563,M,1020057,EUR,987292800,M,11,11,False,16.0,13.0,1.0,1.0,0.0,7.0,7.0,7.0,13.0,,2.0,,,,61.0,41.0,6.8,12.0,0.197152,2,,,,4.0,1.0,1.0,9.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,0.044,,,2.0,,,,,,,
12765126,home,Pafos FC,Jairo da Silva,jairo-da-silva,Jairo,F,11,183,590,M,539260,EUR,705110400,F,10,10,False,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,,,,,,72.0,28.0,6.8,9.0,0.0644586,2,,,,,,5.0,7.0,3.0,,,,1.0,1.0,4.0,1.0,,2.0,2.0,,,2.0,,0.3509,,,,,True,,,,,
12765126,home,Pafos FC,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,8,8,True,13.0,10.0,,,0.0,5.0,5.0,5.0,9.0,,3.0,,,,29.0,21.0,6.6,7.0,0.00346827,1,,,,1.0,,2.0,5.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,0.0176,,,1.0,,,,,,,
12765126,home,Pafos FC,Pêpê,pepe,Pêpê,M,88,182,438,M,896354,EUR,864086400,M,88,88,True,24.0,22.0,2.0,1.0,0.0,11.0,12.0,11.0,12.0,1.0,2.0,,,,19.0,29.0,6.7,2.0,0.010642,1,,,,,,,2.0,,2.0,,,,,,,1.0,,,,,1.0,,0.025,,,,,,,,,,
12765126,home,Pafos FC,Anderson Silva,anderson-silva,A. Silva,F,33,186,521,M,892272,EUR,880070400,F,33,33,True,,,,,0.0,,,,,1.0,,,,,18.0,5.0,6.5,3.0,,1,,,,,,1.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,,,1.0,,0.1801,,,,,,,,,,
12765126,home,Pafos FC,Kostas Pileas,kostas-pileas,K. Pileas,D,2,180,126,M,889002,EUR,913334400,D,2,2,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,,,,,,11.0,9.0,6.5,2.0,0.00105097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Léo Natel,leo-natel,L. Natel,M,23,179,245,M,875905,EUR,858297600,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,11.0,12.0,6.9,2.0,0.0519134,0,,,,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12765126,home,Pafos FC,Neofytos Michael,neofytos-michael,N. Michael,G,93,190,301,M,801918,EUR,756000000,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Rafael Pontelo,rafael-pontelo,R. Pontelo,D,46,191,277,M,1459633,EUR,1043193600,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Moustapha Name,moustapha-name,M. Name,M,25,185,328,M,997341,EUR,799632000,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,home,Pafos FC,Marios Ilia,ilia-marios,M. Ilia,M,70,186,146,M,558856,EUR,832464000,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,34.0,21.0,21.0,8.0,0.0,16.0,19.0,5.0,15.0,,6.0,2.0,1.0,3.0,90.0,42.0,7.5,14.0,0.00072212,0,0.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765126,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,31.0,14.0,7.0,2.0,0.0,7.0,19.0,9.0,17.0,4.0,3.0,,,,90.0,64.0,7.6,26.0,0.518176,0,,,,5.0,2.0,1.0,3.0,6.0,1.0,,,4.0,3.0,2.0,1.0,2.0,2.0,,,,,2.0,,,,,,,1.0,,,,
12765126,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,321,M,254429,EUR,784080000,D,6,6,False,37.0,24.0,10.0,2.0,0.0,18.0,23.0,6.0,14.0,8.0,9.0,,,,90.0,61.0,8.3,15.0,0.0028307,2,,,,,,1.0,3.0,7.0,,2.0,2.0,2.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,0.1557,1.0,0.5744,1.0,,True,,1.0,,,
