match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonTackle,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
14025216,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,49.0,30.0,27.0,8.0,0.0,25.0,29.0,5.0,20.0,1.0,2.0,1.0,13.0,1.0,7.0,1.0,5.0,1.0,90.0,69.0,6.6,20.0,0.00151121,66.69606322939,12.0,50.82,9.45,0.1991,0,-0.1495,0.05,0.01,-0.01,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025216,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,30.0,25.0,5.0,1.0,0.0,16.0,18.0,9.0,12.0,,1.0,1.0,2.0,,,,,,90.0,48.0,5.8,11.0,0.00554317,104.7803757291,12.0,-19.005,12.705,,1,,0.08,0.08,-0.35,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.067,-0.19,,,,,,,,,,,,,,,,,,,,,,
14025216,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,34.0,30.0,,,0.0,24.0,27.0,6.0,7.0,,,4.0,2.0,,,,,,90.0,44.0,6.4,5.0,0.00242551,168.02166210068,19.0,110.04,24.15,,0,,0.02,0.1,0.13,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,24.150861599537,1.0,,,,,,,,,,,,,,,,,,
14025216,home,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187.0,8884,M,victorlindelof,143334,EUR,774403200,D,3,3,False,51.0,47.0,5.0,2.0,0.0,45.0,46.0,2.0,5.0,,1.0,4.0,3.0,,,,,,90.0,63.0,6.4,6.0,0.00276879,94.901878058611,14.0,40.95,14.49,,0,,0.03,0.04,-0.09,,,1.0,3.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14025216,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,31.0,26.0,4.0,2.0,0.0,20.0,23.0,6.0,8.0,,6.0,4.0,4.0,2.0,,,,,75.0,56.0,6.7,15.0,0.0143201,89.824462532195,12.0,-1.365,8.505,,1,,0.1,0.21,-0.16,,,,7.0,2.0,3.0,,,1.0,3.0,,3.0,1.0,0.027,0.02,,,6.2577536704476,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
14025216,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3386,M,,826204,EUR,943315200,M,44,44,False,29.0,27.0,2.0,1.0,0.0,15.0,16.0,12.0,13.0,1.0,6.0,2.0,2.0,2.0,,,,,88.0,44.0,6.9,7.0,0.0118933,131.63389036593,12.0,73.395,29.61,,0,,0.07,0.08,-0.15,,,,9.0,1.0,3.0,,,,3.0,,1.0,2.0,,,,,29.610702727223,1.0,,3.0,,,,,1.0,,,,,,,,,,,
14025216,home,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,30.0,27.0,,,0.0,21.0,22.0,6.0,8.0,5.0,10.0,4.0,4.0,1.0,,,,,84.0,47.0,7.5,6.0,0.0361387,88.708706087193,9.0,55.65,29.715,,0,,0.16,0.21,0.29,,,1.0,3.0,,2.0,,1.0,1.0,3.0,,2.0,1.0,,,,,30.352472205736,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,
14025216,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,28.0,20.0,1.0,1.0,1.0,11.0,14.0,9.0,14.0,,3.0,,5.0,1.0,,,,,84.0,47.0,6.6,19.0,0.01895,130.73245800606,14.0,44.415,17.745,,1,,-0.01,0.12,-0.02,,3.0,,8.0,7.0,1.0,,,,1.0,,1.0,1.0,0.1098,0.15,,,13.453926713046,1.0,1.0,,1.0,,,3.0,,True,1.0,0.3698,,,,,,,,
14025216,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,27.0,19.0,1.0,1.0,0.0,12.0,16.0,7.0,11.0,3.0,11.0,,4.0,4.0,,,,,90.0,51.0,7.0,14.0,0.0921435,86.644140981026,11.0,20.37,23.835,,1,,0.13,-0.26,-0.11,,3.0,3.0,7.0,1.0,,,,,4.0,,2.0,1.0,0.0276,-0.12,,,,,1.0,2.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,
14025216,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,18.0,13.0,1.0,,0.0,8.0,11.0,5.0,7.0,,1.0,1.0,6.0,1.0,,,,,90.0,33.0,8.7,9.0,0.00562549,135.1641321015,12.0,31.395,13.965,,7,,0.0,0.37,-0.04,,,2.0,3.0,,1.0,3.0,,1.0,,,3.0,,1.177,0.88,,,66.76273592298,4.0,,,,,1.0,,,,3.0,1.2472,,1.0,1.0,1.0,2.0,,,
