match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals
11368761,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,True,20.0,15.0,10.0,5.0,11.0,12.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,90.0,28.0,6.8,5.0,0.00362807,0,-0.6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368761,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,,51.0,47.0,2.0,1.0,26.0,28.0,22.0,28.0,1.0,5.0,,,,90.0,84.0,6.9,13.0,0.213167,0,,5.0,1.0,1.0,1.0,5.0,6.0,1.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11368761,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,,72.0,65.0,11.0,5.0,46.0,47.0,20.0,27.0,1.0,8.0,,,,90.0,79.0,6.7,8.0,0.0339459,1,,2.0,1.0,,2.0,1.0,3.0,1.0,,,,,1.0,,,,,1.0,1.0,0.0993,0.0873,,,,,,,,,,,,
11368761,home,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,,85.0,76.0,8.0,2.0,54.0,55.0,22.0,30.0,1.0,4.0,,,,90.0,86.0,6.1,9.0,0.00766066,0,,,,2.0,,4.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11368761,home,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,False,,50.0,44.0,2.0,,21.0,22.0,24.0,32.0,1.0,8.0,,,,90.0,71.0,6.9,13.0,0.157905,1,,4.0,1.0,1.0,,4.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,0.0335,,,,1.0,1.0,1.0,,,,,,,
11368761,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,,13.0,9.0,3.0,3.0,1.0,1.0,12.0,18.0,,,,,,45.0,28.0,6.4,11.0,0.483777,0,,6.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,,,,,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,
11368761,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,,38.0,35.0,3.0,3.0,19.0,20.0,16.0,19.0,,5.0,,,,69.0,48.0,6.6,8.0,0.0142489,2,,1.0,,2.0,1.0,8.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,0.1994,0.1495,,,1.0,,,1.0,,,,,,
11368761,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,,60.0,50.0,7.0,3.0,24.0,27.0,26.0,34.0,,7.0,,,,90.0,85.0,7.0,18.0,0.0200907,1,,1.0,,,1.0,10.0,9.0,3.0,3.0,,2.0,1.0,6.0,3.0,2.0,3.0,1.0,,4.0,0.0129,,,,1.0,1.0,,,,,,,,
11368761,home,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,,42.0,32.0,,,13.0,13.0,19.0,31.0,,4.0,,,,82.0,67.0,7.2,21.0,0.044437,3,,2.0,,,1.0,5.0,7.0,,4.0,2.0,,1.0,2.0,3.0,2.0,1.0,,1.0,2.0,0.1445,0.5243,,,2.0,1.0,,1.0,,,,,,
11368761,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,False,,36.0,29.0,,,9.0,10.0,20.0,28.0,,7.0,,,,69.0,49.0,7.3,11.0,0.0732508,1,,2.0,,,1.0,5.0,7.0,3.0,2.0,2.0,,,1.0,1.0,3.0,1.0,3.0,,1.0,0.0302,,,,1.0,,1.0,1.0,,,,,,
