match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalClearance,stat_fouls,stat_blockedScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,player_sofascoreId,stat_totalOffside,stat_penaltyWon
12448281,home,RKC Waalwijk,Joey Kesting,Joey Kesting,,joey-kesting,J. Kesting,G,1,190.0,14,M,1166678,EUR,983923200,G,13,13,False,33.0,22.0,27.0,16.0,0.0,13.0,17.0,9.0,16.0,6.0,2.0,1.0,3.0,90.0,39.0,7.3,11.0,0.00395562,0,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Faissal Al Mazyani,Faissal Al Mazyani,,faissal-al-mazyani,F. A. Mazyani,D,33,179.0,681,M,1195771,EUR,1106006400,D,33,33,False,29.0,23.0,6.0,4.0,0.0,13.0,14.0,10.0,19.0,9.0,,,,90.0,59.0,6.8,17.0,0.00562284,0,,4.0,4.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Roshon van Eijma,,,roshon-van-eijma,R. v. Eijma,D,3,186.0,59,M,925930,EUR,897350400,D,17,17,False,49.0,39.0,7.0,2.0,0.0,21.0,23.0,18.0,26.0,3.0,,,,75.0,59.0,6.6,12.0,0.00905405,0,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,5.0,,,,,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178.0,172,M,910049,EUR,985305600,D,4,4,False,41.0,36.0,7.0,4.0,0.0,29.0,32.0,7.0,9.0,6.0,,,,90.0,55.0,6.7,7.0,0.00368816,0,,,1.0,1.0,3.0,2.0,2.0,,,,3.0,,,,1.0,7.0,1.0,,,,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Luuk Wouters,,,luuk-wouters,L. Wouters,D,15,190.0,33,M,1048222,EUR,928800000,D,34,34,False,22.0,19.0,3.0,3.0,0.0,17.0,19.0,2.0,3.0,7.0,,,,75.0,43.0,6.8,6.0,0.00332878,0,,,1.0,2.0,2.0,6.0,,2.0,1.0,,,3.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Godfried Roemeratoe,,,godfried-roemeratoe,G. Roemeratoe,M,6,178.0,106,M,825849,EUR,935020800,M,24,24,False,20.0,17.0,1.0,,0.0,8.0,11.0,9.0,9.0,2.0,,,,54.0,30.0,6.4,5.0,0.245895,1,,,1.0,2.0,4.0,3.0,2.0,,,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,0.0978,,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195.0,495,M,1010846,EUR,978480000,M,6,6,False,30.0,23.0,3.0,2.0,0.0,9.0,9.0,14.0,21.0,6.0,,,,90.0,47.0,6.9,10.0,0.168645,0,,,3.0,2.0,6.0,6.0,1.0,1.0,1.0,,,3.0,3.0,1.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,
12448281,home,RKC Waalwijk,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184.0,93,M,807145,EUR,844041600,M,18,18,False,18.0,11.0,4.0,2.0,0.0,4.0,5.0,8.0,14.0,3.0,,,,54.0,32.0,6.6,13.0,0.04725,2,,1.0,,,4.0,3.0,1.0,4.0,3.0,,,,,4.0,,1.0,,1.0,,0.0682,,1.0,2.0,1.0,,,,,,,,,,
12448281,home,RKC Waalwijk,Mohamed Ihattaren,,,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2918,M,929633,EUR,1013472000,M,52,52,False,35.0,28.0,5.0,4.0,1.0,7.0,8.0,22.0,38.0,4.0,,,,90.0,62.0,8.2,21.0,0.47286,2,,11.0,,1.0,3.0,10.0,1.0,5.0,3.0,,1.0,1.0,,1.0,5.0,,,1.0,,0.1078,2.0,1.0,,,1.0,1.0,0.1198,,,,,,,
12448281,home,RKC Waalwijk,Richonell Margaret,,,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,M,19,19,False,24.0,18.0,2.0,1.0,0.0,11.0,13.0,7.0,13.0,5.0,,,,86.0,55.0,6.7,24.0,0.0726447,1,,2.0,,,9.0,8.0,7.0,4.0,3.0,,,4.0,3.0,8.0,1.0,,,,,0.0272,1.0,,1.0,1.0,,,,,,,,,,
12448281,home,RKC Waalwijk,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192.0,705,M,318745,EUR,823132800,F,9,9,False,23.0,14.0,1.0,1.0,0.0,8.0,13.0,6.0,10.0,1.0,,,,90.0,44.0,6.7,18.0,0.0239234,5,,,3.0,8.0,6.0,12.0,2.0,,,,,4.0,1.0,7.0,,1.0,1.0,1.0,,1.9001,2.0,,,,,4.0,2.5118,True,3.0,1.0,,,,
