match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_wasFouled,stat_outfielderBlock,stat_challengeLost,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside
10389884,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,23.0,10.0,16.0,4.0,6.0,7.0,4.0,16.0,4.0,1.0,3.0,4.0,90.0,32.0,6.8,13.0,0.0,0.0,0.00241047,0,-0.3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389884,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,D,92,92,False,26.0,21.0,1.0,,9.0,13.0,15.0,17.0,4.0,,,,70.0,41.0,6.2,9.0,0.0,0.0,0.0627811,0,,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389884,home,Angers,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,61.0,55.0,6.0,3.0,32.0,35.0,23.0,29.0,4.0,,,,90.0,83.0,6.6,10.0,0.0164,0.0,0.0293662,1,,3.0,,,5.0,4.0,,2.0,1.0,2.0,2.0,,1.0,1.0,5.0,1.0,4.0,,,,,,,,,,,,,,
10389884,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,62.0,56.0,6.0,4.0,40.0,41.0,16.0,22.0,5.0,,,,90.0,78.0,7.1,7.0,0.0,0.0,0.0084539,0,,1.0,,2.0,4.0,9.0,,,,2.0,2.0,,5.0,,9.0,1.0,2.0,2.0,,,,,,,,,,,,,
10389884,home,Angers,Abdoulaye Bamba,,,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,False,68.0,63.0,6.0,3.0,51.0,53.0,12.0,15.0,6.0,,,,90.0,84.0,6.7,7.0,0.0,0.0,0.00261629,0,,,,2.0,6.0,5.0,1.0,2.0,1.0,2.0,2.0,,,,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,
10389884,home,Angers,Justin-Noel Kalumba,,,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,1484974,EUR,1103932800,D,17,17,False,40.0,35.0,,,22.0,26.0,13.0,15.0,5.0,,,,70.0,51.0,5.5,11.0,0.0,0.0,0.0194756,0,,1.0,,1.0,8.0,2.0,,4.0,1.0,1.0,1.0,,,,1.0,,,,,4.0,2.0,,,,,,,,,,
10389884,home,Angers,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,92.0,80.0,11.0,7.0,40.0,43.0,41.0,54.0,9.0,,,,90.0,119.0,7.3,26.0,0.029,0.0,0.613444,1,,5.0,1.0,,5.0,9.0,1.0,8.0,5.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,,,6.0,nabilbentaleb,True,1.0,2.0,,,,,,
10389884,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,33.0,31.0,1.0,1.0,24.0,26.0,7.0,7.0,9.0,,,,45.0,46.0,6.8,5.0,0.0,0.0,0.00242827,0,,,,,3.0,10.0,,6.0,4.0,2.0,,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,,,,,,
10389884,home,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,M,10,10,False,63.0,59.0,1.0,1.0,32.0,34.0,28.0,31.0,13.0,,,,88.0,88.0,7.9,8.0,0.0962,0.0359,0.100508,3,,2.0,1.0,,6.0,13.0,,7.0,6.0,3.0,2.0,,,1.0,,1.0,1.0,4.0,,4.0,2.0,,,,3.0,1.0,1.0,1.0,,,
10389884,home,Angers,Ibrahima Niane,,,ibrahima-niane,I. Niane,F,,187,431,M,880775,EUR,921110400,F,7,7,False,24.0,19.0,2.0,1.0,9.0,10.0,10.0,15.0,1.0,,,,90.0,42.0,6.2,11.0,0.7575,0.8553,0.0291715,3,,1.0,,4.0,6.0,4.0,,1.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,5.0,,,,1.0,,1.0,1.0,2.0,,
