match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyWon
12437775,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,home,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,,1403348,EUR,1104969600,D,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,,,,,,,,,,,,,,,0,,Arda Guler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,,1402716,EUR,1080086400,F,30,30,True,,,,,,,,,,,,,,,0,,Gonzalo García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,20.0,13.0,12.0,0.0,11.0,13.0,7.0,10.0,,90.0,39.0,8.6,7.0,0.00054984,0,0.852,,,True,6.0,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,6.0,8.0,,,
12437775,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,43.0,35.0,4.0,0.0,19.0,19.0,25.0,7.0,,90.0,68.0,7.0,13.0,0.0188609,0,,,,,2.0,16.0,1.0,,6.0,6.0,,,,,3.0,1.0,1.0,,,,1.0,,4.0,2.0,,2.0,2.0,3.0,,,,1.0,,,,,,,,,,
12437775,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,40.0,39.0,5.0,0.0,34.0,34.0,6.0,3.0,,90.0,52.0,6.9,1.0,0.00313257,0,,,,,4.0,5.0,,,3.0,2.0,1.0,1.0,,,6.0,1.0,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,False,43.0,37.0,9.0,0.0,25.0,29.0,14.0,1.0,,90.0,61.0,6.9,8.0,0.00593728,0,,,,,5.0,12.0,,,6.0,2.0,,,,,8.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,,,3.0,1.0,,,,1.0,,,,,,,,,,
12437775,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,21,21,False,23.0,21.0,1.0,0.0,16.0,16.0,8.0,2.0,,64.0,38.0,6.9,2.0,0.0339865,1,,,,,1.0,6.0,1.0,,3.0,5.0,,,,,2.0,2.0,,2.0,0.0326,,,,5.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,
12437775,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,22,22,False,22.0,17.0,,0.0,11.0,14.0,9.0,1.0,,64.0,35.0,6.3,10.0,0.018639,1,,,,,,6.0,1.0,1.0,5.0,4.0,1.0,,,,,1.0,2.0,2.0,0.1398,,1.0,,,,,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
12437775,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,52.0,46.0,4.0,0.0,30.0,31.0,21.0,3.0,,77.0,58.0,7.1,7.0,0.245821,0,,,,,3.0,16.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,60.0,55.0,4.0,0.0,37.0,40.0,21.0,5.0,,90.0,76.0,7.0,9.0,0.0139415,1,,,,,4.0,18.0,1.0,,4.0,6.0,1.0,1.0,,,,2.0,1.0,2.0,0.0286,,,,3.0,2.0,,2.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,
12437775,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,M,12,12,False,25.0,22.0,2.0,0.0,13.0,14.0,11.0,3.0,,64.0,43.0,7.3,6.0,0.00529057,2,,,,,1.0,9.0,,,6.0,5.0,,,,1.0,2.0,1.0,2.0,,0.0988,,1.0,1.0,3.0,3.0,,2.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,1.0
12437775,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,41.0,36.0,3.0,0.0,20.0,24.0,17.0,6.0,,90.0,49.0,7.0,6.0,0.0215672,2,,,,,3.0,16.0,,,,2.0,,,,,,,1.0,,0.1819,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,
12437775,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,17.0,13.0,,0.0,6.0,8.0,11.0,,,81.0,30.0,7.6,10.0,0.335664,2,,,,,,8.0,2.0,,7.0,3.0,2.0,2.0,1.0,1.0,,,,1.0,0.9551,0.8016,3.0,,1.0,1.0,,,1.0,,1.0,,1.0,5.0,,,,1.0,,,,,,
12437775,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,10.0,8.0,1.0,0.0,6.0,8.0,3.0,1.0,,26.0,15.0,6.6,2.0,0.00447058,0,,,,,,3.0,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12437775,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,12.0,8.0,3.0,0.0,6.0,8.0,6.0,,,26.0,23.0,6.8,7.0,0.010077,1,,,,,2.0,2.0,2.0,,1.0,2.0,,,,,1.0,,1.0,,0.0296,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
12437775,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,True,23.0,21.0,2.0,0.0,17.0,17.0,6.0,1.0,,26.0,26.0,6.6,2.0,0.00552268,0,,,,,1.0,4.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,8.0,8.0,1.0,0.0,3.0,3.0,5.0,,,13.0,12.0,6.3,2.0,0.0112505,0,,,,,1.0,5.0,,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,
12437775,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,2.0,2.0,,0.0,1.0,1.0,1.0,,,9.0,4.0,6.5,1.0,0.00528022,0,,,,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12437775,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Ilias Kostis,ilias-kostis,I. Kostis,D,26,191,723,M,,1145621,EUR,1046304000,D,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437775,away,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
