match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_totalContest,stat_unsuccessfulTouch,stat_dispossessed,stat_clearanceOffLine,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,stat_totalOffside,stat_penaltyWon,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12514069,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,,8.0,5.0,1.0,,0.0,,1.0,6.0,8.0,,1.0,,,,28.0,15.0,7.0,4.0,0.20704,1,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.127,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,
12514069,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,True,,1.0,,1.0,,0.0,,,,1.0,,,,,,11.0,4.0,6.6,1.0,,0,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,True,,,,,,0.0,,,,,2.0,,,,,14.0,4.0,6.8,,,0,,,,1.0,1.0,3.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,True,,3.0,1.0,,,0.0,1.0,1.0,,2.0,,2.0,,,,14.0,5.0,6.7,2.0,3.055e-05,0,,,,1.0,,3.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,31.0,22.0,13.0,4.0,0.0,20.0,22.0,2.0,9.0,1.0,6.0,6.0,6.0,,90.0,42.0,7.9,9.0,0.00020291,0,1.7843,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12514069,away,Vitória SC,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,False,,43.0,31.0,4.0,1.0,0.0,16.0,21.0,15.0,25.0,2.0,3.0,,,,90.0,74.0,7.1,20.0,0.0210236,0,,3.0,,3.0,5.0,9.0,,1.0,3.0,1.0,,2.0,,,,2.0,,,1.0,4.0,3.0,,,,3.0,,,,,,,,,,
12514069,away,Vitória SC,Óscar Rivas,Óscar Rivas,,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,15,15,False,,48.0,43.0,9.0,4.0,0.0,36.0,37.0,7.0,12.0,7.0,2.0,,,,90.0,61.0,7.0,6.0,0.00191705,0,,1.0,,3.0,5.0,6.0,,1.0,2.0,2.0,1.0,1.0,,,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,
12514069,away,Vitória SC,Toni Borevković,,,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,,51.0,44.0,2.0,,0.0,36.0,39.0,8.0,12.0,6.0,1.0,,,,90.0,65.0,6.6,8.0,0.00391964,0,,,,2.0,6.0,4.0,,2.0,,,2.0,2.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,
12514069,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,39.0,34.0,3.0,2.0,0.0,18.0,20.0,17.0,22.0,1.0,4.0,,,,85.0,55.0,7.1,9.0,0.0182874,0,,3.0,1.0,2.0,1.0,6.0,,,4.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12514069,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,60.0,50.0,14.0,10.0,0.0,17.0,18.0,33.0,47.0,,5.0,,,,90.0,83.0,7.1,18.0,0.029925,0,,5.0,,2.0,3.0,12.0,,2.0,3.0,1.0,7.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
12514069,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,56.0,48.0,2.0,1.0,0.0,25.0,25.0,23.0,32.0,2.0,2.0,,,,85.0,70.0,6.6,15.0,0.0157912,0,,1.0,,,4.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,4.0,2.0,,1.0,,,,,,,,,,,
12514069,away,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,,23.0,19.0,3.0,3.0,0.0,3.0,4.0,18.0,22.0,,3.0,,,,71.0,35.0,7.3,8.0,0.0799212,0,,3.0,2.0,1.0,6.0,4.0,,,3.0,1.0,,5.0,,,2.0,1.0,,1.0,,,3.0,,,,,,,,,,,1.0,,,
12514069,away,Vitória SC,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,F,11,11,False,,16.0,13.0,1.0,,0.0,2.0,2.0,11.0,14.0,,1.0,,,,71.0,25.0,6.4,9.0,0.00908065,2,,,,1.0,8.0,1.0,2.0,,,,,3.0,0.1156,0.454,,1.0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,
12514069,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,,15.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,13.0,,,,,,90.0,23.0,6.5,6.0,0.0142587,1,,,,2.0,7.0,6.0,,,,,4.0,3.0,0.1598,,1.0,4.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,
12514069,away,Vitória SC,Nuno Santos,,,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,F,77,77,False,,14.0,10.0,3.0,,0.0,2.0,2.0,8.0,14.0,1.0,2.0,,,,71.0,26.0,6.6,8.0,0.00420645,2,,2.0,,,2.0,,1.0,,,,,,0.259,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
12514069,away,Vitória SC,Telmo Arcanjo,,,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,,,19.0,15.0,6.5,4.0,0.00722247,0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12514069,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,,18.0,16.0,,,0.0,5.0,6.0,11.0,12.0,,3.0,,,,19.0,22.0,6.7,3.0,0.00560181,0,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514069,away,Vitória SC,Gustavo Silva,,,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,True,,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,,,,,19.0,8.0,5.9,3.0,0.0283039,0,,,,,2.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0
12514069,away,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,True,,10.0,8.0,3.0,3.0,0.0,5.0,7.0,3.0,3.0,,,,,,13.0,11.0,6.5,3.0,0.0294922,0,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12514069,away,Vitória SC,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,13.0,4.0,6.3,3.0,0.00019887,0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12514069,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,away,Vitória SC,Bruno Gaspar,,,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,away,Vitória SC,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514069,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
