match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,description,length,injury
12514069,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12514069,,,,,90,8.0,,1,,,card,Tiago Silva,Argument,False,121715624.0,False,red,252095.0,Tiago Silva,,,
12514069,,,,,90,8.0,,1,,,inGamePenalty,,offTarget,,118501249.0,True,missed,1001753.0,Vinícius Lopes,Off target,,
12514069,,,,,90,6.0,,1,,,card,Tiago Silva,Argument,False,121715598.0,False,yellow,252095.0,Tiago Silva,,,
12514069,,,,,90,,,1,,,card,Sidney Lima,Argument,False,121715580.0,True,yellow,1131145.0,Sidney Lima,,,
12514069,,,,,90,,,1,,,card,Telmo Arcanjo,Argument,False,121715573.0,False,yellow,1035280.0,Telmo Arcanjo,,,
12514069,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
12514069,,,,,85,,,6,,,substitution,,,,123288540.0,False,regular,,,,,False
12514069,,,,,85,,,6,,,substitution,,,,123288539.0,False,regular,,,,,False
12514069,,,,,84,,,7,,,substitution,,,,123288538.0,True,regular,,,,,False
12514069,,,,,84,,,7,,,substitution,,,,123288537.0,True,regular,,,,,False
12514069,,,,,82,,,9,,,card,Ricardinho,,False,121715528.0,True,yellow,1094399.0,Ricardinho,,,
12514069,,1.0,0.0,,80,,,11,,,goal,,,,190114087.0,True,regular,1094399.0,Ricardinho,,,
12514069,,,,,79,,,12,,,substitution,,,,123288490.0,True,injury,,,,,True
12514069,,,,,77,,,14,,,card,Luís Rocha,Foul,False,121715510.0,True,yellow,141012.0,Luís Rocha,,,
12514069,,,,,71,,,20,,,substitution,,,,123288443.0,False,regular,,,,,False
12514069,,,,,71,,,20,,,substitution,,,,123288442.0,False,regular,,,,,False
12514069,,,,,71,,,20,,,substitution,,,,123288441.0,False,regular,,,,,False
12514069,,,,,67,,,24,,,card,Gustavo Klismahn,Foul,False,121715461.0,True,yellow,1162051.0,Gustavo Klismahn,,,
12514069,,,,,62,,,29,,,substitution,,,,123288355.0,True,regular,,,,,False
12514069,,,,,46,,,45,,,substitution,,,,123288162.0,True,regular,,,,,False
12514069,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12514069,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,
12514069,,,,,44,,,2,,,card,Nélson Oliveira,Foul,False,121715198.0,False,yellow,42898.0,Nélson Oliveira,,,
12514069,,,,,19,,,27,,,card,Kaio César,Foul,False,121714944.0,False,yellow,1396009.0,Kaio César,,,
12514069,,,,,7,,,39,,,card,Diogo Calila,Foul,False,121714830.0,True,yellow,892083.0,Diogo Calila,,,
