match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_fouls,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_firstName,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_lastName,stat_punches,stat_errorLeadToAGoal
12450235,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,45.0,42.0,12.0,9.0,0.0,42.0,43.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,90.0,53.0,7.6,4.0,0.00021984,0,0.3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450235,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,14.0,11.0,1.0,1.0,0.0,7.0,9.0,6.0,3.0,3.0,,,,,,24.0,21.0,6.7,5.0,0.144058,0,,4.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450235,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,91.0,88.0,4.0,2.0,0.0,72.0,72.0,19.0,3.0,5.0,14.0,,,,,90.0,107.0,7.3,7.0,0.0181616,0,,16.0,,,5.0,3.0,4.0,,True,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12450235,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,D,19,19,False,108.0,100.0,5.0,3.0,0.0,69.0,73.0,35.0,1.0,9.0,5.0,3.0,,,,90.0,128.0,7.6,11.0,0.0203288,0,,31.0,,2.0,8.0,1.0,3.0,3.0,,1.0,1.0,2.0,,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12450235,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,45.0,37.0,1.0,1.0,0.0,10.0,13.0,34.0,,,3.0,,,,,90.0,63.0,6.9,17.0,0.20754,1,,29.0,2.0,,3.0,2.0,1.0,,,,,,,,,5.0,1.0,,2.0,1.0,0.0169,6.0,,,,,,,,,,,
12450235,home,Olympique de Marseille,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,22,22,False,70.0,66.0,2.0,2.0,0.0,38.0,40.0,31.0,,4.0,3.0,1.0,,,,58.0,81.0,6.8,9.0,0.0256328,0,,28.0,1.0,1.0,6.0,1.0,1.0,2.0,,,,1.0,,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12450235,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,123.0,117.0,2.0,1.0,0.0,56.0,57.0,66.0,2.0,5.0,3.0,2.0,,,,90.0,134.0,7.0,9.0,0.0983102,2,,61.0,,2.0,5.0,2.0,,3.0,,,,1.0,,,,1.0,,1.0,,2.0,0.074,1.0,,,,,,,,,,,
12450235,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,M,3,3,False,31.0,25.0,4.0,1.0,0.0,15.0,16.0,17.0,1.0,6.0,5.0,1.0,,,,59.0,49.0,7.5,8.0,0.321577,0,,11.0,2.0,3.0,4.0,,1.0,,,,,1.0,,4.0,1.0,,1.0,,1.0,,,3.0,Quentin Merlin,2.0,1.0,,,,,,,,
12450235,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,False,46.0,40.0,3.0,2.0,0.0,9.0,10.0,36.0,,5.0,1.0,1.0,,,,79.0,69.0,8.0,12.0,0.120839,7,,31.0,,,5.0,6.0,,,,,,,,1.0,,,2.0,3.0,,3.0,0.6713,3.0,,,1.0,2.0,2.0,1.0,1.0177,,,,
12450235,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,F,25,25,False,64.0,59.0,,,0.0,22.0,22.0,44.0,2.0,7.0,9.0,2.0,,,,90.0,77.0,7.2,10.0,0.0673585,1,,37.0,2.0,1.0,4.0,4.0,,1.0,,1.0,,,,,,1.0,,3.0,,,0.2567,3.0,,,,1.0,,,,1.0,,,
