match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,captain,stat_shotOffTarget,stat_bigChanceMissed
13354791,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,377,M,610396,EUR,848102400,G,16,16,False,43.0,29.0,20.0,7.0,0.0,25.0,30.0,4.0,13.0,1.0,10.0,2.0,4.0,5.0,1.0,1.0,90.0,56.0,8.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13354791,home,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,False,23.0,19.0,2.0,2.0,0.0,11.0,13.0,8.0,11.0,1.0,4.0,,,,,,80.0,43.0,7.1,8.0,1,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
13354791,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1605,M,1046960,EUR,1041292800,D,6,6,False,78.0,66.0,9.0,4.0,0.0,48.0,50.0,18.0,28.0,6.0,3.0,,,,,,90.0,91.0,7.4,13.0,0,,2.0,4.0,3.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
13354791,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,73.0,66.0,,,0.0,42.0,46.0,24.0,27.0,3.0,8.0,,,,,,90.0,88.0,7.3,8.0,0,,1.0,2.0,4.0,4.0,,,,,,1.0,2.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,
13354791,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,41.0,40.0,2.0,1.0,0.0,24.0,24.0,17.0,19.0,6.0,5.0,,,,,,90.0,77.0,7.6,10.0,0,2.0,2.0,,4.0,3.0,,,,2.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
13354791,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3777,M,850816,EUR,911433600,M,23,23,False,50.0,40.0,5.0,2.0,0.0,21.0,25.0,19.0,27.0,3.0,7.0,,,,,,90.0,69.0,7.3,14.0,0,2.0,,,3.0,3.0,,,,3.0,1.0,,,,,2.0,1.0,,5.0,,,,,,,,,,,
13354791,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23319,M,1063767,EUR,980640000,M,34,34,False,27.0,22.0,1.0,,1.0,14.0,16.0,8.0,11.0,1.0,5.0,,,,,,80.0,40.0,7.0,11.0,0,,,1.0,8.0,5.0,1.0,,,3.0,1.0,4.0,3.0,,,4.0,1.0,1.0,1.0,,1.0,ismaelsaibari,1.0,1.0,,,,,,
13354791,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6810,M,1088896,EUR,1050796800,M,11,11,False,16.0,15.0,,,0.0,8.0,8.0,7.0,8.0,1.0,1.0,,,,,,59.0,22.0,7.1,2.0,2,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,johanbakayoko,,,1.0,1.0,,,,
13354791,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,M,20,20,False,25.0,19.0,1.0,1.0,0.0,7.0,9.0,12.0,17.0,1.0,1.0,,,,,,89.0,43.0,7.2,11.0,3,1.0,1.0,2.0,4.0,2.0,1.0,2.0,,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,
13354791,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17284,M,38710,EUR,602380800,M,5,5,False,29.0,19.0,,,0.0,4.0,8.0,16.0,24.0,1.0,4.0,,,,,,90.0,43.0,6.9,15.0,0,3.0,3.0,1.0,8.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,2.0,ivanperisic444,,,,,,,,
13354791,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8550,M,40878,EUR,651715200,F,9,9,False,32.0,16.0,,,0.0,9.0,13.0,7.0,19.0,3.0,6.0,,,,,,90.0,49.0,7.1,24.0,1,,6.0,10.0,8.0,13.0,1.0,,,1.0,1.0,6.0,,,2.0,1.0,,,,,1.0,luukdejong9,,,,,,True,1.0,
13354791,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,F,10,10,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,,,31.0,7.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,noano,,,,,,,,
13354791,home,PSV Eindhoven,Wessel Kuhn,Wessel Kuhn,,kuhn-wessel,W. Kuhn,D,5,185,97,M,1470004,EUR,1158364800,D,36,36,True,4.0,2.0,1.0,,0.0,2.0,3.0,1.0,2.0,,,,,,,,10.0,11.0,6.7,4.0,0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
13354791,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3454,M,1108094,EUR,1032652800,D,39,39,True,13.0,10.0,,,0.0,9.0,10.0,1.0,3.0,1.0,,,,,,,10.0,14.0,6.6,3.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13354791,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1023,M,1120701,EUR,1112745600,M,26,26,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
