match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_clearanceOffLine,stat_hitWoodwork,stat_errorLeadToAGoal,stat_errorLeadToAShot
10382270,home,AFC Ajax,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19979,M,FConceicao_7,979222,EUR,1039824000,F,35,35,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,1.0,,,,,18.0,17.0,6.2,3.0,4,,,,,,,5.0,2.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,
10382270,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,,996940,EUR,1061164800,M,26,26,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,3.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,,1149146,EUR,1118102400,F,39,39,True,4.0,3.0,,,,,3.0,4.0,1.0,,1.0,,,,,,,2.0,9.0,,3.0,1,Mika Godts,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10382270,home,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,,861972,EUR,946598400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,home,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,,943212,EUR,953942400,G,31,31,False,43.0,24.0,30.0,12.0,17.0,23.0,7.0,20.0,,1.0,4.0,,,3.0,1.0,,,90.0,51.0,5.6,20.0,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,
10382270,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,,78730,EUR,631670400,D,12,12,False,22.0,18.0,,,9.0,11.0,11.0,13.0,11.0,3.0,5.0,7.0,1.0,,,,,90.0,53.0,8.4,6.0,0,,,,2.0,,,1.0,1.0,,3.0,3.0,,,1.0,4.0,,,1.0,2.0,6.0,1.0,,,,,,,1.0,,,,
10382270,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,,905458,EUR,973814400,D,14,14,False,32.0,28.0,6.0,3.0,23.0,26.0,5.0,6.0,2.0,8.0,5.0,,,,,,,90.0,48.0,7.1,4.0,1,Rodrigo,Guth,,,,2.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,1.0,,,
10382270,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,,41165,EUR,590284800,D,33,33,False,29.0,22.0,9.0,4.0,16.0,18.0,6.0,11.0,2.0,7.0,9.0,2.0,,,,,,90.0,47.0,7.0,7.0,2,Dimitrios,Siovas,,,1.0,,1.0,,,,,2.0,,3.0,1.0,,,,,3.0,,,,,1.0,,,,,1.0,,
10382270,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,,1035696,EUR,986083200,D,61,61,False,19.0,14.0,3.0,1.0,11.0,13.0,3.0,6.0,4.0,1.0,4.0,3.0,1.0,,,,,45.0,32.0,5.6,6.0,1,,,,,,,4.0,3.0,,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0
10382270,away,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,,257407,EUR,840672000,M,21,21,False,11.0,9.0,,,7.0,8.0,2.0,3.0,2.0,3.0,,,,,,,,45.0,21.0,6.4,4.0,0,,,,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10382270,away,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,365,M,,796658,EUR,892080000,M,8,8,False,26.0,22.0,2.0,2.0,13.0,16.0,9.0,13.0,4.0,2.0,4.0,1.0,,,,,,90.0,39.0,6.8,7.0,2,,,,3.0,2.0,2.0,4.0,2.0,,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,
10382270,away,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,,137642,EUR,717206400,M,15,15,False,25.0,19.0,2.0,,13.0,15.0,7.0,12.0,1.0,3.0,5.0,,,,,,,64.0,38.0,6.6,9.0,0,,,,2.0,,,2.0,,2.0,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,,1069244,EUR,931305600,F,77,77,False,10.0,6.0,1.0,,2.0,4.0,4.0,6.0,2.0,2.0,3.0,2.0,5.0,,,,,64.0,29.0,6.5,10.0,1,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,,18864,EUR,490233600,F,17,17,False,19.0,11.0,2.0,1.0,4.0,7.0,7.0,12.0,2.0,1.0,2.0,,2.0,,,,,79.0,28.0,6.3,12.0,1,,,,,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,True,,,,,,,,
10382270,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,,605650,EUR,858211200,F,7,7,False,23.0,16.0,,,10.0,10.0,6.0,16.0,5.0,,6.0,1.0,3.0,,,,,90.0,45.0,6.5,15.0,0,,,,3.0,1.0,1.0,7.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,
10382270,away,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176,95,M,,150864,EUR,633052800,D,2,2,True,11.0,11.0,,,8.0,8.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,,,,,45.0,28.0,7.2,2.0,0,,,,,1.0,,1.0,,,,,,,4.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
10382270,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,,148615,EUR,700876800,F,11,11,True,12.0,10.0,1.0,,6.0,7.0,4.0,5.0,3.0,,2.0,,1.0,,,,,45.0,22.0,6.4,7.0,1,,,,,1.0,1.0,5.0,,1.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10382270,away,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,,921089,EUR,931046400,M,6,6,True,8.0,5.0,,,5.0,8.0,,,2.0,1.0,3.0,1.0,1.0,,,,,26.0,16.0,6.6,5.0,0,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
10382270,away,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,,901857,EUR,989107200,F,85,85,True,8.0,4.0,2.0,,4.0,6.0,,4.0,3.0,,2.0,2.0,1.0,,,,,26.0,15.0,6.6,8.0,0,,,,2.0,,,2.0,1.0,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,,856736,EUR,960940800,F,29,29,True,2.0,1.0,,,,,1.0,2.0,,,,,1.0,,,,,11.0,3.0,6.4,2.0,0,Thomas,Buitink,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,,548088,EUR,873590400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382270,away,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,,980612,EUR,1020038400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
