match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wonContest,stat_errorLeadToAShot,stat_penaltyConceded,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyMiss,captain,stat_goodHighClaim,stat_penaltySave,stat_punches,stat_penaltyWon
12421178,home,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196.0,117,M,909962,EUR,989452800,G,33,33,False,27.0,16.0,16.0,5.0,0.0,12.0,13.0,4.0,14.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,39.0,6.6,12.0,0.00137982,0,-0.1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168.0,498,M,941300,EUR,905299200,D,2,2,False,19.0,12.0,6.0,2.0,0.0,5.0,9.0,7.0,11.0,2.0,1.0,,,,,,58.0,38.0,6.1,10.0,0.00599103,0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Omar Fayed,Omar Fayed,,omar-fayed,O. Fayed,D,66,189.0,1607,M,1393731,EUR,1057276800,D,6,6,False,41.0,32.0,9.0,6.0,0.0,24.0,31.0,8.0,10.0,6.0,12.0,,,,,,90.0,67.0,7.0,13.0,0.00374646,0,,,3.0,5.0,14.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,5,5,False,40.0,29.0,9.0,4.0,0.0,25.0,32.0,5.0,10.0,7.0,3.0,,,,,,90.0,58.0,7.5,14.0,0.0975943,1,,2.0,3.0,4.0,11.0,,,4.0,1.0,2.0,2.0,7.0,,,,,,1.0,1.0,1.0,1.0,0.2731,0.4009,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,4,4,False,21.0,14.0,4.0,2.0,0.0,6.0,10.0,8.0,12.0,4.0,1.0,,,,,,57.0,40.0,6.7,13.0,0.0118174,0,,1.0,,1.0,4.0,,,2.0,2.0,3.0,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Ewan Henderson,,,ewan-henderson,E. Henderson,M,20,186.0,63,M,862951,EUR,954115200,M,8,8,False,33.0,20.0,8.0,4.0,0.0,8.0,14.0,13.0,24.0,1.0,1.0,,,,,,90.0,63.0,7.2,24.0,0.179229,3,,5.0,1.0,7.0,7.0,1.0,,2.0,,2.0,,4.0,,,,1.0,2.0,1.0,2.0,1.0,,0.2927,1.0628,3.0,,,2.0,1.0,,,,,,,,
12421178,home,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,953,M,966452,EUR,997660800,M,16,16,False,54.0,34.0,15.0,3.0,0.0,15.0,21.0,19.0,34.0,4.0,7.0,,,,,,90.0,82.0,6.5,27.0,0.0276317,3,,1.0,2.0,5.0,5.0,4.0,4.0,2.0,,2.0,,1.0,2.0,,,,1.0,,1.0,,,0.8927,0.7653,1.0,,,,,1.0,2.0,1.0,,,,,
12421178,home,K. Beerschot V.A.,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,M,17,17,False,16.0,11.0,2.0,2.0,1.0,2.0,2.0,9.0,15.0,2.0,5.0,,,,,,90.0,39.0,6.8,19.0,0.140884,2,,1.0,,7.0,3.0,8.0,1.0,,,6.0,,1.0,2.0,,,,4.0,,,,,0.0612,,1.0,2.0,,,1.0,,1.0,,,,,,
12421178,home,K. Beerschot V.A.,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173.0,110,M,826172,EUR,931478400,M,10,10,False,27.0,19.0,1.0,,0.0,5.0,7.0,16.0,29.0,1.0,2.0,,,,,,90.0,54.0,6.9,20.0,0.137893,3,,9.0,2.0,6.0,4.0,3.0,,,,1.0,,,3.0,,,1.0,2.0,2.0,1.0,,2.0,0.105,0.6945,3.0,,,1.0,2.0,,,,True,,,,
12421178,home,K. Beerschot V.A.,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,M,25,25,False,24.0,17.0,6.0,3.0,0.0,4.0,5.0,14.0,20.0,,,,,,,,90.0,51.0,7.7,16.0,0.457237,5,,1.0,7.0,13.0,7.0,7.0,,2.0,1.0,4.0,2.0,1.0,4.0,,,,,1.0,2.0,1.0,,0.6672,1.01,2.0,,,,,1.0,3.0,,,,,,
12421178,home,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192.0,56,M,1137495,EUR,929491200,F,27,27,False,15.0,8.0,1.0,1.0,1.0,2.0,3.0,6.0,12.0,,1.0,,,,,,89.0,25.0,7.3,12.0,0.192661,3,,,8.0,11.0,8.0,1.0,,,,2.0,2.0,7.0,1.0,,,,1.0,,1.0,,1.0,0.7772,0.175,3.0,1.0,,,,2.0,2.0,,,,,,
12421178,home,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,D,28,28,True,19.0,11.0,8.0,2.0,0.0,5.0,7.0,6.0,12.0,3.0,2.0,,,,,,33.0,35.0,6.6,13.0,0.00299067,0,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12421178,home,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,True,14.0,10.0,4.0,2.0,0.0,3.0,6.0,7.0,8.0,,1.0,,,,,,32.0,22.0,7.1,5.0,0.0144733,1,,,1.0,3.0,5.0,2.0,1.0,2.0,1.0,,,1.0,2.0,,,,1.0,,,,,0.0895,,,,,2.0,,,1.0,,,,,,
12421178,home,K. Beerschot V.A.,Welat Cagro,,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,,,,1.0,3.0,,1.0,0.0306669,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,ArJany Martha,,,martha-arjany,A. Martha,D,11,180.0,259,M,1004277,EUR,1062633600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,home,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188.0,256,M,1046939,EUR,995760000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,23.0,5.0,23.0,5.0,0.0,,,5.0,23.0,3.0,3.0,4.0,1.0,5.0,,,90.0,33.0,7.3,19.0,0.00248876,0,1.1086,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12421178,away,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,17.0,6.0,3.0,1.0,0.0,3.0,7.0,3.0,11.0,7.0,2.0,,,,,,79.0,32.0,6.2,13.0,0.00376968,0,,1.0,2.0,4.0,8.0,,1.0,2.0,1.0,1.0,1.0,6.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12421178,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,15.0,5.0,6.0,,0.0,3.0,6.0,2.0,9.0,10.0,1.0,,,,,,90.0,36.0,6.9,12.0,0.00050984,1,,,4.0,5.0,7.0,,1.0,3.0,2.0,1.0,,4.0,,,,,,,,,,0.0484,,,,2.0,1.0,,,1.0,,,,,,
12421178,away,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,19.0,10.0,4.0,2.0,0.0,3.0,5.0,7.0,14.0,11.0,7.0,,,,,,90.0,43.0,5.8,11.0,0.00376074,0,,,5.0,9.0,7.0,,1.0,3.0,2.0,,2.0,3.0,,,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,
12421178,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,13.0,7.0,1.0,,0.0,1.0,1.0,6.0,13.0,,3.0,,,,,,70.0,37.0,6.5,16.0,0.051613,1,,1.0,,9.0,5.0,5.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,,,,1.0,0.0321,,1.0,,1.0,5.0,1.0,,,,,,,,
12421178,away,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,36.0,18.0,7.0,2.0,0.0,3.0,7.0,15.0,29.0,1.0,7.0,,,,,,90.0,58.0,6.8,22.0,0.0627264,1,,,2.0,6.0,9.0,,3.0,5.0,5.0,3.0,,4.0,,,,,,,,,,0.0287,,1.0,,,3.0,,,1.0,,,,,,
12421178,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,35.0,22.0,8.0,2.0,0.0,5.0,12.0,17.0,23.0,2.0,3.0,,,,,,89.0,52.0,6.5,17.0,0.0242303,0,,,2.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12421178,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,28.0,17.0,9.0,3.0,1.0,4.0,4.0,14.0,30.0,1.0,9.0,,,,,,69.0,55.0,8.1,23.0,0.288736,1,,6.0,,2.0,9.0,3.0,,5.0,4.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,,,,0.0141,,,1.0,,1.0,,,1.0,,,,,,
12421178,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,24.0,16.0,1.0,1.0,0.0,4.0,4.0,13.0,22.0,2.0,1.0,,,,,,90.0,45.0,7.4,13.0,0.0553416,0,,2.0,4.0,7.0,9.0,1.0,,4.0,2.0,,,4.0,,,,1.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,True,,,,1.0
12421178,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,21.0,15.0,2.0,2.0,0.0,4.0,5.0,11.0,16.0,1.0,3.0,,,,,,82.0,41.0,7.9,19.0,0.0692363,4,,,6.0,16.0,4.0,1.0,,,,4.0,3.0,3.0,,,,1.0,1.0,,3.0,2.0,1.0,1.4354,1.7452,6.0,,,,,,1.0,,,,,,
12421178,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,13.0,8.0,,,0.0,,,8.0,13.0,1.0,2.0,,,,,,69.0,24.0,7.0,8.0,0.0359956,2,,,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,0.1406,0.086,,,,,,,1.0,,,,,,
12421178,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,,,21.0,11.0,6.3,2.0,0.00258391,1,,,,2.0,,,1.0,,,,,,,,,,,,,,,0.064,,,,,2.0,,,1.0,,,,,,
12421178,away,Cercle Brugge,Paris Brunner,,,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,21.0,12.0,6.1,9.0,4.613e-05,0,,,,3.0,1.0,2.0,,,,5.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
12421178,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,7.0,4.0,2.0,,0.0,,1.0,4.0,7.0,,1.0,,,,,,20.0,11.0,6.4,4.0,0.00754385,0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12421178,away,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,4.0,3.0,3.0,2.0,0.0,,,3.0,4.0,1.0,1.0,,,,,,8.0,5.0,6.3,1.0,0.00130456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,away,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,10.0,3.0,6.5,2.0,0.0069169,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421178,away,Cercle Brugge,Eloy Room,,,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
