match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,captain,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist,stat_goodHighClaim
11352470,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,20.0,14.0,,,6.0,7.0,8.0,13.0,3.0,3.0,,,,90.0,29.0,6.0,11.0,0.0251956,3,,,,3.0,,1.0,,,0.9373,,2.0,5.0,1.0,2.0,,2.0,,,,2.0,,wodsy39,2.0,,,,,2.0,,,,,,,,,
11352470,home,Nottingham Forest,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,29,29,True,25.0,17.0,4.0,2.0,8.0,10.0,9.0,15.0,3.0,1.0,,,,55.0,38.0,7.1,11.0,0.435631,1,,,,1.0,,,1.0,,0.0356,,1.0,2.0,,,,1.0,,2.0,2.0,1.0,,gonzalo_montiel29,,,1.0,,,2.0,1.0,1.0,,,,,,,
11352470,home,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,983066,EUR,1024790400,D,32,32,True,9.0,7.0,1.0,,4.0,5.0,3.0,4.0,1.0,1.0,,,,16.0,10.0,6.5,2.0,0.00185528,0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352470,home,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5030,M,989056,EUR,1037145600,M,20,20,True,7.0,5.0,1.0,1.0,,,5.0,9.0,,,,,,16.0,11.0,6.6,5.0,0.0132177,0,,,,,,,,,,,,1.0,,1.0,,,,,,,,gioareyna,,,,2.0,,1.0,,,,,,,,,
11352470,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,8.0,7.0,,,1.0,1.0,6.0,8.0,2.0,2.0,2.0,,,16.0,12.0,6.8,2.0,0.0110702,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352470,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,True,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,1.0,,,,12.0,8.0,6.6,1.0,0.0031621,0,,,,,,,,,,,1.0,4.0,1.0,,,,,2.0,2.0,,1.0,ibrahim_sangare,,,1.0,,,,,,,,,,,,
11352470,home,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352470,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352470,home,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,divockorigi,,,,,,,,,,,,,,,
11352470,home,Nottingham Forest,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352470,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,254491,EUR,745545600,G,31,31,False,22.0,20.0,3.0,1.0,20.0,21.0,,1.0,2.0,6.0,1.0,1.0,1.0,45.0,28.0,7.1,2.0,5.922e-05,0,0.1205,,,2.0,,,1.0,,,,,,,,,,,,,,,Ederson93,,,,,,,,,,1.0,2.0,2.0,,,
11352470,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,False,64.0,59.0,2.0,1.0,22.0,23.0,38.0,42.0,5.0,5.0,1.0,,,90.0,84.0,7.2,9.0,0.0723911,0,,,,,,,,,,,,3.0,,1.0,1.0,,1.0,3.0,2.0,,,KyleWalker2,,,3.0,1.0,1.0,,,,True,,,,,,
11352470,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,False,58.0,56.0,2.0,1.0,44.0,44.0,12.0,14.0,2.0,7.0,,,,90.0,63.0,7.1,2.0,0.00331524,0,,,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,manuel_akanji,,,,,,1.0,,,,,,,,,
11352470,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,False,68.0,63.0,2.0,1.0,42.0,46.0,21.0,22.0,3.0,6.0,,,,90.0,79.0,7.2,6.0,0.0105186,0,,,,2.0,,,6.0,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,nathanake,,,,,,,,,,,,,,,
11352470,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,964994,EUR,1011744000,D,24,24,False,71.0,61.0,,,28.0,32.0,33.0,41.0,5.0,7.0,,,,90.0,90.0,8.2,15.0,0.0518701,1,,,,3.0,1.0,,1.0,2.0,0.0751,0.2234,1.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,JGvardiol,,,,2.0,,,,1.0,,,,,1.0,,
11352470,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,False,145.0,136.0,10.0,6.0,46.0,51.0,90.0,94.0,5.0,6.0,,,,90.0,160.0,7.9,13.0,0.0961287,0,,,,1.0,,,2.0,1.0,,,2.0,4.0,1.0,,,,1.0,4.0,4.0,2.0,2.0,Rodri,,,,,,1.0,,,,,,,,,
11352470,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,M,11,11,False,16.0,15.0,,,5.0,5.0,10.0,11.0,2.0,2.0,1.0,,,45.0,25.0,6.7,4.0,0.00658409,2,,,,,,1.0,,,0.0384,,,5.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,Dokss,,,1.0,,,,,,,,,,,,
11352470,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,70996,EUR,678067200,M,17,17,False,55.0,47.0,1.0,1.0,13.0,14.0,35.0,46.0,1.0,1.0,1.0,,,89.0,72.0,8.1,16.0,0.254129,5,,,,,2.0,3.0,,,0.2096,0.7148,,4.0,,3.0,,,,,,1.0,,KDB,,,1.0,5.0,1.0,3.0,1.0,,,,,,,2.0,
11352470,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,66.0,55.0,3.0,1.0,22.0,25.0,33.0,42.0,4.0,4.0,1.0,,,90.0,78.0,6.9,17.0,0.0463882,0,,,,,,,,,,,,3.0,2.0,,,,2.0,3.0,,3.0,,BSilva,,,1.0,1.0,,,,,,,,,,,
11352470,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,189061,EUR,810691200,M,10,10,False,28.0,26.0,1.0,1.0,6.0,6.0,20.0,22.0,2.0,4.0,2.0,,,62.0,35.0,6.8,6.0,0.0612913,0,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,JGrealish,,,,,,1.0,,,,,,,,,
11352470,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,39.0,35.0,,,10.0,12.0,25.0,28.0,1.0,2.0,,,,89.0,49.0,6.8,10.0,0.0366345,1,,,,,,,,,0.1261,,1.0,5.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,LaAraña,,,2.0,1.0,,2.0,,,,,,,,,
11352470,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,125274,EUR,721008000,G,18,18,True,25.0,20.0,8.0,3.0,18.0,21.0,2.0,4.0,,5.0,,,1.0,45.0,28.0,6.9,5.0,0.0006673,0,0.5613,,,,,,,,,,,,,,,,,,,,,stefan.ortega1,,,,,,,,,,,1.0,1.0,,,1.0
11352470,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,136710,EUR,768182400,M,8,8,True,60.0,58.0,,,18.0,19.0,40.0,41.0,4.0,1.0,,,,45.0,68.0,7.2,2.0,0.0222993,0,,,,,,,2.0,,,,,,,1.0,1.0,,,3.0,2.0,,,Kova8,,,,,,,,,,,,,,,
11352470,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,839956,EUR,964137600,F,9,9,True,12.0,11.0,,,1.0,2.0,10.0,10.0,2.0,2.0,,,,28.0,18.0,7.3,3.0,0.035919,2,,,,1.0,2.0,,,,0.4247,0.9714,,2.0,,3.0,1.0,,,,,,,EHaaland,,,,,,,,,,,,,1.0,,
11352470,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,True,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,3.0,,2.0,,0,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,matheusnunes,,,,,,,,,,,,,,,
11352470,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,1065216,EUR,1057968000,M,52,52,True,3.0,3.0,,,,,3.0,3.0,1.0,1.0,,,,1.0,6.0,,1.0,0.0414754,0,,Oscar Bobb,,,,,,,,,,1.0,1.0,,,,,1.0,,,,oscarbobb,,,,,,1.0,,,,,,,,,
11352470,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,scottpcarson33,,,,,,,,,,,,,,,
11352470,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,Rico_Lewis,,,,,,,,,,,,,,,
11352470,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,johnstones5,,,,,,,,,,,,,,,
11352470,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,sergiogm_10,,,,,,,,,,,,,,,
