match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_fouls,captain,stat_onTargetScoringAttempt,stat_keyPass,stat_goals,stat_accurateCross,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_ownGoals,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt
10382202,home,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,175,198,M,252123,EUR,750297600,F,10,10,False,53.0,47.0,,,11.0,12.0,37.0,51.0,4.0,,,,,90.0,76.0,7.4,18.0,2,,,10,10.0,1.0,1.0,2.0,5.0,,1.0,2.0,2.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,
10382202,home,FC Emmen,Dennis Vos,dennis-vos,D. Vos,D,179,46,M,966537,EUR,1006905600,D,14,14,True,42.0,38.0,1.0,1.0,13.0,15.0,25.0,31.0,6.0,,,,,59.0,55.0,6.4,9.0,0,Dennis,Vos,28,4.0,1.0,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
10382202,home,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,185,74,M,1001943,EUR,1044144000,D,24,24,True,54.0,44.0,7.0,3.0,27.0,32.0,18.0,23.0,8.0,,,,,45.0,61.0,7.1,10.0,0,,,26,1.0,,1.0,,4.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,
10382202,home,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,191,123,M,932652,EUR,903139200,M,20,20,True,8.0,5.0,,,2.0,3.0,3.0,6.0,1.0,,,,,13.0,14.0,6.8,4.0,0,,,8,1.0,1.0,3.0,2.0,4.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,185,13950,M,921948,EUR,961459200,F,77,77,True,8.0,6.0,,,,,6.0,9.0,1.0,,,,,13.0,14.0,7.2,3.0,0,,,11,1.0,3.0,,3.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,oleromeny,,,,,,
10382202,home,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,193,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,,0,Kyan,van Dorp,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,187,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,Arnaud,Luzayadio,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,0,Azzeddine,Toufiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,home,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,185,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,0,Ben Scholte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,205,781,M,852394,EUR,948585600,G,16,16,False,36.0,22.0,19.0,6.0,19.0,21.0,3.0,15.0,13.0,1.0,2.0,,,90.0,50.0,5.7,14.0,0,,,37,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,4.0,,,,
10382202,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,180,5896,M,794373,EUR,835920000,D,2,2,False,51.0,38.0,4.0,2.0,20.0,26.0,19.0,26.0,6.0,,,,,90.0,76.0,7.5,14.0,1,,,2,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,,4.0,2.0,1.0,,,,6.0,,1.0,,1.0,,1.0,1.0,,,,,,,
10382202,away,Vitesse,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,186,1614,M,1046960,EUR,1041292800,D,3,3,False,45.0,37.0,9.0,6.0,27.0,31.0,10.0,14.0,11.0,,,,,90.0,55.0,6.1,9.0,0,Ryan Flamingo,,6,,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,8.0,,,,,,,,,,,,,,
10382202,away,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,False,47.0,36.0,7.0,2.0,26.0,32.0,10.0,15.0,5.0,,,,,90.0,66.0,6.6,12.0,0,,,5,,1.0,4.0,2.0,4.0,,,,,2.0,,,1.0,,,10.0,,1.0,,,,,,,,,1.0,,,
10382202,away,Vitesse,Maximilian Wittek,maximilian-wittek,M. Wittek,D,173,158,M,254125,EUR,808963200,D,32,32,False,33.0,23.0,10.0,5.0,13.0,13.0,10.0,24.0,5.0,,,,,83.0,63.0,6.7,21.0,1,,,32,4.0,2.0,,5.0,4.0,,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,4.0,,,,1.0,,,,,,,,,,
10382202,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185,201,M,891795,EUR,931046400,M,20,20,False,42.0,34.0,6.0,2.0,13.0,17.0,21.0,25.0,11.0,,,,,90.0,49.0,6.6,10.0,1,,,21,,1.0,,6.0,,2.0,1.0,,,2.0,,,1.0,,1.0,,,2.0,,,2.0,,,,,,,1.0,1.0,
10382202,away,Vitesse,Davy Pröpper,davy-propper,D. Pröpper,M,185,113,M,70900,EUR,683769600,M,19,19,False,29.0,23.0,2.0,2.0,9.0,9.0,15.0,22.0,5.0,,,,,70.0,42.0,6.6,8.0,0,,,24,2.0,,1.0,4.0,3.0,1.0,1.0,,,4.0,1.0,1.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,,,,,,
10382202,away,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,179,770,M,961677,EUR,1010016000,M,42,42,False,21.0,20.0,2.0,1.0,5.0,5.0,16.0,17.0,2.0,,,,,77.0,39.0,7.2,9.0,2,,,42,1.0,,,5.0,1.0,,1.0,4.0,1.0,1.0,,,4.0,,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,
10382202,away,Vitesse,Matúš Bero,matus-bero,M. Bero,M,181,413,M,187207,EUR,810345600,M,21,21,False,35.0,27.0,2.0,1.0,9.0,9.0,18.0,29.0,6.0,,,,,90.0,53.0,6.9,16.0,3,,,19,3.0,2.0,1.0,5.0,4.0,2.0,,1.0,,,2.0,1.0,4.0,1.0,1.0,1.0,,,True,2.0,1.0,,,,,,,,,
10382202,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182,3151,M,984602,EUR,1066262400,M,17,17,False,24.0,20.0,2.0,2.0,8.0,8.0,13.0,17.0,8.0,,,,,77.0,47.0,7.7,11.0,1,,,10,1.0,,2.0,6.0,13.0,1.0,1.0,8.0,4.0,,3.0,1.0,2.0,4.0,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,
10382202,away,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,191,1324,M,1005211,EUR,1005436800,F,14,14,False,12.0,7.0,1.0,,1.0,1.0,6.0,11.0,2.0,,,,,70.0,24.0,6.4,11.0,1,,,27,,,1.0,4.0,1.0,,1.0,1.0,,,,,3.0,,1.0,,,2.0,,,1.0,,,,,,,,,
10382202,away,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189,76,M,781556,EUR,690076800,D,29,29,True,7.0,6.0,1.0,1.0,5.0,6.0,1.0,1.0,,,,,,20.0,11.0,6.7,1.0,0,,,,,2.0,4.0,2.0,4.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
10382202,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177,104,M,858226,EUR,904867200,M,22,22,True,5.0,2.0,1.0,,,,2.0,5.0,2.0,,,,,20.0,10.0,6.5,4.0,1,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
10382202,away,Vitesse,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,180,3478,M,1129940,EUR,1070236800,M,10,10,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,,,13.0,14.0,6.3,6.0,1,,,10,,,,4.0,2.0,,1.0,5.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10382202,away,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,180,334,M,982779,EUR,1066262400,F,9,9,True,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,,,13.0,7.0,6.6,3.0,1,Mohamed,Sankoh,44,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10382202,away,Vitesse,Mitchell Dijks,mitchell-dijks,M. Dijks,D,192,201,M,235400,EUR,729216000,D,35,35,True,3.0,2.0,,,2.0,2.0,1.0,3.0,,,,,,14.0,7.0,6.4,3.0,0,,,24,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
10382202,away,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,178,61,M,927292,EUR,963446400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,0,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Simon van Duivenbooden,simon-van-duivenbooden,S. v. Duivenbooden,F,190,71,M,1129130,EUR,1021075200,F,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382202,away,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186,361,M,112794,EUR,723168000,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
