match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_accurateCross,player_sofascoreId,stat_shotOffTarget,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
11352325,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,24.0,18.0,2.0,2.0,3.0,3.0,15.0,21.0,2.0,4.0,,2.0,,,,,,90.0,33.0,7.0,10.0,0.109245,1.0,2,,,4.0,8.0,1.0,1.0,1.0,,1.0,0.347,0.0649,1.0,,,,1.0,1.0,,,2.0,,ivantoney,1.0,1.0,True,,,
11352325,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,9.0,8.0,2.0,2.0,1.0,2.0,7.0,8.0,,3.0,,3.0,,,,,,26.0,14.0,7.0,2.0,0.00605276,,0,,1.0,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,
11352325,home,Brentford,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,12,12,True,2.0,2.0,,,,,2.0,3.0,,1.0,,1.0,,,,,,17.0,7.0,6.8,2.0,0.00205951,,0,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,sergio_regui,,,,,,
11352325,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,True,2.0,,,,,,,2.0,,,,,,,,,,17.0,5.0,6.3,4.0,,,1,,,1.0,3.0,1.0,,,,1.0,0.0247,,,,,,1.0,,,,,,bryan_m19,,,,1.0,,
11352325,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,1.0,,,,,,,1.0,,,,,,,,,,8.0,1.0,6.4,1.0,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352325,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,home,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,,,,
11352325,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,29.0,17.0,16.0,4.0,13.0,16.0,4.0,13.0,,,,11.0,2.0,2.0,2.0,,,90.0,39.0,7.2,12.0,0.0013177,,0,0.0813,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,32.0,24.0,5.0,3.0,10.0,14.0,14.0,19.0,5.0,12.0,4.0,2.0,,,,,,86.0,51.0,7.6,12.0,0.0137236,,1,,1.0,,1.0,,,,,1.0,0.0742,,,,5.0,4.0,3.0,2.0,,,,,,1.0,,,,,
11352325,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,43.0,39.0,2.0,1.0,24.0,26.0,15.0,17.0,3.0,4.0,2.0,1.0,,,,,,90.0,49.0,7.0,4.0,0.0299706,1.0,1,,,3.0,7.0,,,,1.0,2.0,0.0367,,2.0,,1.0,,,,,,,,,,,,1.0,,
11352325,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,88.0,82.0,5.0,3.0,43.0,43.0,39.0,45.0,1.0,3.0,1.0,5.0,,,,,,90.0,97.0,7.4,7.0,0.0240455,1.0,0,,,1.0,2.0,,,,,1.0,,,,3.0,1.0,,1.0,1.0,,,,,,,,True,,,
11352325,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,90.0,89.0,2.0,2.0,25.0,25.0,64.0,65.0,,5.0,3.0,7.0,,,,,,90.0,110.0,7.8,1.0,0.0390118,,2,,,2.0,3.0,3.0,3.0,,,1.0,0.0536,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,1.0,,
11352325,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,124.0,119.0,3.0,2.0,26.0,27.0,97.0,106.0,,1.0,,1.0,,,,,,90.0,140.0,8.4,11.0,0.240414,7.0,1,,9.0,2.0,3.0,,,,,,0.0188,,1.0,2.0,1.0,1.0,1.0,,,,,4.0,pascalgross65,1.0,,,,,
11352325,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,72.0,70.0,1.0,1.0,29.0,29.0,41.0,43.0,4.0,7.0,1.0,8.0,,,,,,90.0,91.0,7.4,7.0,0.0436464,1.0,2,,,,7.0,3.0,2.0,1.0,,2.0,0.0598,0.5308,2.0,,1.0,,2.0,,,,2.0,,carlos_baleba,1.0,,,,,
11352325,away,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,30.0,27.0,1.0,,7.0,8.0,20.0,23.0,,5.0,,3.0,,,,,,74.0,44.0,6.6,9.0,0.0850514,,2,,1.0,,6.0,3.0,2.0,1.0,,2.0,0.0721,0.0298,2.0,,2.0,,2.0,1.0,Facundo Buonanotte,,2.0,,facubuonanotte_,,,,1.0,,
11352325,away,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,False,51.0,47.0,1.0,1.0,11.0,13.0,36.0,40.0,,,,2.0,,,,,,64.0,57.0,7.2,8.0,0.120697,1.0,2,,2.0,,,,,,,,0.0771,,,,,,2.0,,,,,,,2.0,,,,,
11352325,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,24,24,False,37.0,35.0,,,9.0,9.0,27.0,30.0,,5.0,1.0,6.0,,,,,,74.0,51.0,7.4,6.0,0.106598,3.0,1,,2.0,2.0,6.0,5.0,3.0,,,1.0,0.034,,,,2.0,2.0,,,,,1.0,1.0,simon.adingra,1.0,,,,,
11352325,away,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,42.0,35.0,,,8.0,9.0,28.0,35.0,2.0,8.0,,,,,,,,90.0,69.0,8.3,18.0,0.321906,4.0,5,,2.0,4.0,8.0,4.0,3.0,3.0,,2.0,0.2417,0.2448,,,,,8.0,3.0,,,1.0,1.0,joaopedro,1.0,,,1.0,1.0,
11352325,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,F,10,10,True,9.0,8.0,,,,,8.0,9.0,,,,1.0,,,,,,26.0,16.0,6.7,4.0,0.0100909,1.0,2,,,,3.0,1.0,,1.0,,,0.0554,0.035,,,,,,,,,2.0,,julioenciso.33,1.0,,,,,
11352325,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,True,10.0,10.0,,,2.0,2.0,8.0,8.0,,,,2.0,,,,,,16.0,16.0,6.5,2.0,0.0292573,2.0,3,,,,1.0,1.0,,,,,0.3386,,,,,,1.0,,,,,,,2.0,,,1.0,,1.0
11352325,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,4.0,3.0,,,2.0,3.0,2.0,4.0,1.0,1.0,,1.0,,,,,,16.0,9.0,6.6,3.0,0.0659997,,1,,3.0,,,,,,,,0.0568,,,,,,,,,,,1.0,TariqLamptey,,,,1.0,,
11352325,away,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,1.0,,,,,,,1.0,,,,,,,,,,8.0,3.0,6.5,1.0,,,1,,,,,,,,,,0.0173,,,1.0,,,,,,,,,kubamoder,,,,1.0,,
11352325,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,away,Brighton & Hove Albion,Odeluga Offiah,odeluga-offiah,O. Offiah,D,42,187,118,M,1069627,EUR,1035590400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Odeluga Offiah,,,,,,,,,,
11352325,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,pervisestupinan,,,,,,
11352325,away,Brighton & Hove Albion,Cameron Peupion,cameron-peupion,C. Peupion,M,21,175,206,M,1002331,EUR,1032739200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352325,away,Brighton & Hove Albion,Mark O'Mahony,omahony-mark,M. O'Mahony,F,20,182,331,M,1149855,EUR,1105660800,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
