match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_aerialLost,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12499326,home,Como,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,31.0,29.0,8.0,6.0,0.0,28.0,29.0,1.0,2.0,8.0,2.0,90.0,39.0,6.8,2.0,0.00020927,0,-0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499326,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,False,56.0,44.0,3.0,1.0,0.0,28.0,35.0,16.0,21.0,7.0,,90.0,82.0,6.9,15.0,0.00899324,1,,,,1.0,4.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.066,0.0903,,,,,,,,,,,,,,,,,
12499326,home,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,False,59.0,53.0,3.0,1.0,0.0,38.0,41.0,15.0,18.0,1.0,,84.0,66.0,6.6,6.0,0.00586995,1,,,,1.0,1.0,2.0,,,,,3.0,,1.0,,,,1.0,0.0844,,1.0,,,,,,,,,,,,,,,,
12499326,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,73.0,70.0,2.0,2.0,0.0,46.0,49.0,24.0,24.0,6.0,,90.0,93.0,7.4,5.0,0.0202008,0,,,,2.0,2.0,5.0,,,,,3.0,6.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12499326,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,40.0,35.0,1.0,1.0,0.0,17.0,20.0,20.0,23.0,7.0,,63.0,51.0,7.0,8.0,0.271647,0,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,
12499326,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,86.0,77.0,8.0,4.0,0.0,43.0,45.0,34.0,41.0,5.0,,90.0,96.0,6.9,10.0,0.0485636,1,,Maximo Perrone,,,4.0,1.0,,,,,3.0,,1.0,1.0,1.0,,2.0,0.0073,,,2.0,,,,3.0,maxiperrone16,1.0,,,,,,,,,
12499326,home,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,20,20,False,62.0,54.0,2.0,1.0,0.0,18.0,20.0,36.0,42.0,5.0,,85.0,73.0,6.7,11.0,0.0379731,0,,,,,4.0,3.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,2.0,,,,,,,,1.0,sergiroberto,,,,,,,,,,
12499326,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,31.0,24.0,1.0,1.0,0.0,9.0,10.0,16.0,25.0,3.0,,63.0,47.0,7.0,13.0,0.11648,3,,,,,3.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.2616,,1.0,1.0,4.0,1.0,,1.0,,2.0,1.0,,,,,,,,
12499326,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,40.0,33.0,2.0,2.0,0.0,5.0,6.0,28.0,39.0,5.0,,90.0,59.0,7.5,20.0,0.07554,2,,,,,5.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,0.6832,0.8679,,2.0,5.0,,,1.0,nicopaz1o,1.0,,1.0,1.0,,,,,,
12499326,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,M,16,16,False,33.0,30.0,1.0,,1.0,11.0,11.0,20.0,24.0,3.0,,77.0,44.0,7.2,8.0,0.27528,0,,,,,6.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,,,
12499326,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,False,12.0,8.0,1.0,,0.0,2.0,3.0,6.0,10.0,,,90.0,26.0,6.4,9.0,0.0143716,3,,,,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,3.0,1.0,,0.1868,0.0582,1.0,,1.0,,,,,1.0,,2.0,,5.0,True,1.0,,,
12499326,home,Como,Marco Sala,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,True,19.0,13.0,4.0,,0.0,7.0,11.0,6.0,10.0,1.0,,27.0,28.0,6.8,8.0,0.00413141,0,,,,1.0,1.0,5.0,,,,,2.0,,4.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,
12499326,home,Como,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,True,15.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,8.0,3.0,,27.0,20.0,6.9,2.0,0.0100288,1,,,,,1.0,2.0,,,,,,,2.0,2.0,1.0,,,0.0129,,1.0,,1.0,,,,,,,1.0,,,,,,,
12499326,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,True,11.0,10.0,3.0,3.0,0.0,6.0,7.0,4.0,5.0,2.0,,13.0,14.0,6.8,2.0,0.013954,0,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12499326,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,True,12.0,10.0,3.0,1.0,0.0,5.0,6.0,5.0,6.0,1.0,,10.0,12.0,6.5,2.0,0.00128708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
