match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_errorLeadToAShot,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_challengeLost,stat_interceptionWon,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12514073,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,28.0,23.0,7.0,2.0,0.0,23.0,27.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,90.0,39.0,6.6,5.0,5.281e-05,0,-0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514073,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,59.0,55.0,2.0,1.0,0.0,40.0,43.0,16.0,5.0,3.0,3.0,1.0,,,,90.0,72.0,7.0,5.0,0.00585457,1,,,,15.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0203,1.0,,,,,,,,,,,,,,,,,,,,,,
12514073,home,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,False,66.0,59.0,8.0,4.0,0.0,44.0,47.0,19.0,3.0,,5.0,,,,,90.0,70.0,6.7,7.0,0.0109306,0,,,,15.0,,1.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514073,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,77.0,66.0,8.0,2.0,0.0,42.0,44.0,33.0,8.0,3.0,2.0,1.0,,,,90.0,91.0,7.0,14.0,0.0116138,0,,,,24.0,,4.0,1.0,,,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514073,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,34.0,32.0,1.0,1.0,0.0,15.0,16.0,20.0,2.0,,5.0,,,,,82.0,49.0,6.9,7.0,0.0225786,0,,,,18.0,,,2.0,,,2.0,1.0,2.0,,1.0,,1.0,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12514073,home,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,41.0,32.0,3.0,2.0,0.0,23.0,27.0,15.0,2.0,,2.0,,,,,64.0,46.0,6.3,12.0,0.021504,0,,,,9.0,2.0,1.0,5.0,,,1.0,,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12514073,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,47.0,40.0,6.0,4.0,0.0,20.0,20.0,29.0,4.0,,2.0,2.0,,,,82.0,61.0,6.7,11.0,0.0349955,1,,,,21.0,1.0,1.0,5.0,1.0,,1.0,1.0,1.0,0.0159,1.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
12514073,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,35.0,25.0,1.0,1.0,0.0,8.0,9.0,35.0,5.0,1.0,6.0,1.0,,,,90.0,67.0,7.4,19.0,0.0754295,1,,,,20.0,2.0,,8.0,,,3.0,3.0,,0.0475,3.0,,1.0,,9.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
12514073,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,False,13.0,8.0,3.0,1.0,0.0,2.0,3.0,12.0,6.0,,3.0,1.0,,,,64.0,40.0,6.5,16.0,0.00732982,5,,,,6.0,,,7.0,1.0,,2.0,2.0,2.0,0.1013,,,1.0,,2.0,,2.0,6.0,1.0,2.0,3.0,,4.0,,,,,,,,,,
12514073,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,39.0,31.0,4.0,2.0,0.0,13.0,14.0,28.0,7.0,,4.0,4.0,,,,90.0,59.0,7.2,18.0,0.0270336,3,,,,18.0,,1.0,9.0,3.0,,,,2.0,0.1812,1.0,,4.0,,3.0,,3.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,
