match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_hitWoodwork
14083210,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,22.0,13.0,11.0,2.0,0.0,11.0,12.0,2.0,10.0,1.0,1.0,1.0,7.0,1.0,5.0,3.0,2.0,90.0,36.0,7.3,9.0,0.00044055,47.704521879544,8.0,-5.04,3.78,0.5966,0,0.1576,0.05,0.04,-0.23,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083210,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,20.0,13.0,2.0,,0.0,8.0,11.0,5.0,9.0,,2.0,1.0,4.0,,,,,45.0,38.0,5.9,15.0,0.00662492,84.172529851613,8.0,55.755,25.41,,0,,0.01,0.05,-0.42,,True,2.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083210,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,39.0,34.0,5.0,2.0,0.0,17.0,18.0,17.0,21.0,,2.0,1.0,4.0,,,,,90.0,48.0,5.6,9.0,0.0093572,89.77225065267,12.0,55.44,24.465,,0,,0.08,0.12,-0.72,,,1.0,,6.0,3.0,,,2.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
14083210,home,Athletic Club,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,False,46.0,42.0,4.0,2.0,0.0,21.0,22.0,21.0,24.0,1.0,3.0,5.0,5.0,,,,,90.0,57.0,6.5,4.0,0.00863535,145.90955473407,12.0,123.585,37.065,,0,,0.19,0.1,-0.26,,,,1.0,2.0,1.0,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14083210,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,19,19,False,40.0,36.0,1.0,1.0,0.0,13.0,15.0,23.0,25.0,,3.0,,5.0,,,,,90.0,53.0,6.2,6.0,0.129222,94.887674565527,16.0,30.135,10.92,,0,,0.3,0.02,-0.58,,,2.0,1.0,3.0,1.0,1.0,,3.0,3.0,,Adama Boiro,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
14083210,home,Athletic Club,Alejandro Rego,rego-mora-alejandro,A. R. Mora,M,30,192,517,M,,2110897,EUR,1055289600,M,30,30,False,53.0,43.0,4.0,3.0,0.0,18.0,21.0,25.0,32.0,,2.0,2.0,8.0,,,,,90.0,67.0,6.6,14.0,0.07052,126.8509637997,14.0,84.0,16.485,,0,,0.12,0.21,-0.01,,,,,4.0,,1.0,,2.0,1.0,3.0,,,,3.0,,3.0,,,,,,,,,,,,,,,
14083210,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,33.0,22.0,2.0,1.0,0.0,6.0,8.0,16.0,25.0,1.0,3.0,2.0,4.0,,,,,69.0,56.0,6.3,20.0,0.0696476,89.541191901501,11.0,31.5,16.8,,1,,0.21,0.2,-0.14,,,5.0,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,2.0,,,,1.0,1.0,0.2984,0.3001,-0.51,,,,,,,
14083210,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,18,18,False,29.0,23.0,2.0,,0.0,8.0,10.0,15.0,19.0,1.0,2.0,,5.0,,,,,69.0,39.0,6.0,13.0,0.0730066,56.978271528469,6.0,24.885,11.865,,2,,0.25,0.07,-0.42,,,1.0,,6.0,2.0,1.0,,,,2.0,,,2.0,,1.0,1.0,,,1.0,,1.0,0.0744,0.2415,-0.14,1.0,1.0,,,,,
14083210,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,False,13.0,12.0,,,0.0,4.0,4.0,8.0,9.0,1.0,2.0,1.0,3.0,,,,,45.0,24.0,6.2,3.0,0.0109458,11.122889959739,2.0,-8.4,-2.52,,0,,0.05,-0.08,-0.24,,,,1.0,4.0,1.0,,,1.0,1.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
14083210,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,21.0,15.0,,,0.0,3.0,3.0,12.0,18.0,,3.0,2.0,4.0,,,,,78.0,39.0,6.6,13.0,0.228723,155.15414139136,14.0,103.425,24.045,,0,,0.28,0.37,-0.16,,,4.0,3.0,7.0,1.0,6.0,3.0,,,2.0,,,,,,,,2.0,3.0,,,,,,,,1.0,1.0,,,
