match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12436956,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,True,41.0,37.0,1.0,,0.0,18.0,19.0,21.0,29.0,1.0,1.0,3.0,1.0,,,,,45.0,52.0,6.8,10.0,0.212838,1,,,,prowsey16,7.0,,,1.0,,,,,,,,,,0.0373,,,1.0,1.0,,1.0,,2.0,,,,,,,
12436956,home,West Ham United,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,34,34,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,5.0,,2.0,1.0,,,,,45.0,20.0,7.1,6.0,0.244647,2,,,,EvanFerguson9,,3.0,2.0,6.0,2.0,,,,3.0,2.0,1.0,1.0,,0.1193,0.1101,,1.0,,,1.0,,,,,,1.0,,,
12436956,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,8.0,2.0,6.5,,2.069e-05,0,,Luis Guilherme,,guilhermelira06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,home,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,guiido_rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,37.0,20.0,25.0,8.0,0.0,14.0,21.0,6.0,16.0,1.0,1.0,8.0,,,3.0,2.0,3.0,90.0,50.0,7.5,17.0,0.00373992,0,0.2958,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
12436956,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,False,32.0,25.0,4.0,2.0,0.0,13.0,13.0,12.0,19.0,7.0,2.0,4.0,4.0,2.0,,,,90.0,48.0,7.0,11.0,0.0041853,0,,,,,,1.0,3.0,5.0,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
12436956,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,32.0,28.0,4.0,1.0,0.0,20.0,21.0,8.0,11.0,5.0,8.0,1.0,2.0,,,,,90.0,45.0,7.3,4.0,0.00281241,0,,,,,,3.0,3.0,5.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,
12436956,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,25.0,23.0,2.0,2.0,0.0,17.0,18.0,6.0,7.0,3.0,9.0,4.0,,,,,,60.0,38.0,7.2,4.0,0.00237945,0,,,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
12436956,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,D,23,23,False,34.0,28.0,12.0,9.0,0.0,14.0,16.0,15.0,20.0,6.0,2.0,7.0,2.0,2.0,,,,90.0,57.0,8.0,10.0,0.260126,2,,,,,2.0,,2.0,3.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.1427,0.0412,,2.0,1.0,,,,1.0,,1.0,,,,,
12436956,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,43.0,32.0,4.0,1.0,0.0,15.0,19.0,18.0,26.0,5.0,2.0,2.0,2.0,,,,,90.0,54.0,7.1,12.0,0.0708178,1,,,,,2.0,,2.0,2.0,,1.0,,1.0,,,,,2.0,0.0589,,1.0,1.0,,,1.0,True,1.0,,,,,,,
12436956,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,21.0,18.0,,,0.0,10.0,10.0,8.0,12.0,3.0,2.0,5.0,1.0,1.0,,,,75.0,29.0,6.9,5.0,0.00884363,0,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12436956,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,32.0,26.0,1.0,,0.0,6.0,7.0,21.0,29.0,5.0,,7.0,1.0,,,,,90.0,51.0,7.4,14.0,0.246048,3,,,,bryan_m19,4.0,1.0,1.0,6.0,1.0,,,1.0,4.0,2.0,1.0,,1.0,0.4153,0.1035,,3.0,1.0,,1.0,,1.0,,1.0,,1.0,,,
12436956,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,42.0,37.0,2.0,2.0,0.0,10.0,11.0,27.0,34.0,3.0,,5.0,2.0,1.0,,,,89.0,60.0,7.1,12.0,0.438769,2,,,,,3.0,3.0,,11.0,2.0,,,,2.0,1.0,,1.0,2.0,0.106,,1.0,2.0,3.0,1.0,1.0,,,,1.0,,,,,
12436956,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,False,15.0,8.0,,,0.0,4.0,7.0,4.0,9.0,6.0,,3.0,2.0,1.0,,,,75.0,40.0,7.3,17.0,0.0161555,3,,,,,1.0,2.0,3.0,7.0,4.0,1.0,,1.0,,,2.0,3.0,,0.5658,1.1439,,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0
12436956,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,19.0,17.0,,,0.0,6.0,7.0,11.0,12.0,3.0,1.0,5.0,1.0,1.0,,,,89.0,35.0,6.8,10.0,0.0339739,3,,,,yowissa,,2.0,,9.0,3.0,,,2.0,2.0,,1.0,3.0,1.0,0.37,0.6772,,,1.0,1.0,1.0,,,,1.0,,,,,
12436956,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,3.0,2.0,,1.0,,,,,30.0,10.0,6.5,2.0,0.000394,0,,,,,,2.0,2.0,5.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
12436956,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,11.0,5.0,,,0.0,,2.0,5.0,11.0,1.0,,,,,,,,15.0,15.0,6.8,9.0,0.0186942,0,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
12436956,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,11.0,11.0,,,0.0,4.0,4.0,8.0,8.0,2.0,,1.0,1.0,1.0,,,,15.0,16.0,6.6,1.0,0.00474891,0,,,,,1.0,,,3.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,
12436956,away,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,0,,,,_fabio.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,Yunus Konak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436956,away,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
