match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_duelLost,stat_challengeLost,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_hitWoodwork,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12530848,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,False,6.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,30.0,12.0,6.9,5.0,9.034e-05,0,0.3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530848,home,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178,29,M,996122,EUR,720835200,D,23,23,False,20.0,8.0,7.0,2.0,0.0,3.0,10.0,3.0,3.0,1.0,,,,62.0,34.0,6.7,15.0,0.00136353,0,,,,5.0,10.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530848,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,20.0,13.0,10.0,3.0,0.0,4.0,9.0,3.0,7.0,7.0,,,,90.0,36.0,7.3,8.0,0.0253439,0,,,,9.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530848,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,False,16.0,9.0,3.0,,0.0,1.0,3.0,2.0,7.0,2.0,,,,90.0,25.0,6.7,7.0,0.00129384,0,,,,8.0,13.0,,1.0,1.0,1.0,,,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530848,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,D,70,70,False,6.0,5.0,1.0,1.0,0.0,4.0,5.0,6.0,4.0,2.0,1.0,,,45.0,22.0,6.1,3.0,0.00173488,1,,,,1.0,1.0,,4.0,3.0,,1.0,1.0,,1.0,,5.0,1.0,2.0,2.0,1.0,0.0579,,,,,,,,,,,,,,,,,
12530848,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,29.0,18.0,4.0,1.0,0.0,6.0,19.0,10.0,2.0,8.0,2.0,,,90.0,65.0,7.4,20.0,0.0292416,3,,,,12.0,14.0,1.0,7.0,5.0,,4.0,1.0,1.0,1.0,,10.0,2.0,4.0,,,0.06,4.0,1.0,1.0,2.0,1.0,0.0289,1.0,,,,,,,,,,
12530848,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,M,7,7,False,20.0,17.0,2.0,1.0,0.0,10.0,16.0,9.0,,4.0,,,,90.0,43.0,6.9,17.0,0.0315992,1,,,,8.0,8.0,,1.0,,2.0,9.0,6.0,,3.0,,6.0,,,,1.0,0.029,4.0,3.0,,,,,3.0,1.0,,,,,,,,,
12530848,home,Bodrum FK,Samet Yalçın,samet-yalcin,S. Yalçın,M,23,180,46,M,789102,EUR,762652800,M,8,8,False,16.0,9.0,4.0,1.0,0.0,7.0,13.0,1.0,1.0,5.0,,,,62.0,22.0,6.6,9.0,0.00766515,0,,,,2.0,4.0,,1.0,1.0,,,,,1.0,,3.0,,1.0,2.0,,,1.0,,,,,,2.0,,,,,,,,,,
12530848,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,False,20.0,15.0,3.0,3.0,0.0,11.0,13.0,5.0,,5.0,1.0,,,80.0,33.0,7.1,7.0,0.0238202,0,,,,5.0,8.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,3.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12530848,home,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,M,41,41,False,16.0,10.0,6.0,2.0,0.0,6.0,12.0,6.0,2.0,,,,,90.0,41.0,7.3,15.0,0.0202439,3,,,,5.0,8.0,1.0,5.0,4.0,,2.0,1.0,2.0,2.0,,5.0,1.0,1.0,1.0,1.0,0.085,4.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,
12530848,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,False,13.0,12.0,,,0.0,7.0,7.0,5.0,2.0,5.0,2.0,,,80.0,27.0,7.0,6.0,0.00864488,1,,,,5.0,6.0,,1.0,1.0,1.0,1.0,1.0,,5.0,,2.0,1.0,,1.0,,0.0224,,,1.0,,1.0,0.2614,1.0,,,,,,,,,,
12530848,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195,145,M,882110,EUR,905904000,G,1,1,True,29.0,16.0,26.0,13.0,0.0,8.0,19.0,1.0,1.0,12.0,,3.0,5.0,60.0,44.0,7.8,13.0,0.00493143,0,1.3295,,,8.0,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
12530848,home,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179,23,M,1134098,EUR,993772800,M,21,21,True,6.0,4.0,,,0.0,2.0,3.0,,1.0,1.0,,,,28.0,14.0,6.6,4.0,0.00606765,0,,Ahmet Aslan,,2.0,4.0,,,,,,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
