match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,captain,stat_duelLost,stat_fouls,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoalsOnTarget,stat_aerialLost,stat_dispossessed,stat_wasFouled,player_sofascoreId,stat_goalAssist,stat_challengeLost,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_wonTackle,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_outfielderBlock
11352501,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,33.0,29.0,2.0,1.0,8.0,9.0,2.0,,,,84.0,60.0,8.0,0.39195,4,,24.0,33.0,9.0,3.0,,3.0,3.0,1.0,1.0,,,1.0,12.0,0.2957,4.0,,2.0,,3.0,1.0,1.0,,2.0,0.2143,,,,AGordon,1.0,,,,2.0,,1.0,,
11352501,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,150396,EUR,775785600,D,17,17,True,65.0,59.0,1.0,1.0,17.0,17.0,3.0,,,,76.0,91.0,8.2,0.274464,1,,45.0,54.0,6.0,3.0,,6.0,1.0,1.0,1.0,,,,11.0,0.064,3.0,,3.0,1.0,1.0,,,,3.0,,1.0,1.0,2.0,,,,,,2.0,,,,
11352501,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,1400650,EUR,1146441600,M,67,67,True,35.0,30.0,1.0,1.0,10.0,11.0,4.0,,,,54.0,43.0,7.7,0.204311,2,,20.0,25.0,1.0,,,1.0,2.0,1.0,,,,,8.0,0.3058,2.0,,2.0,1.0,,,2.0,1.0,,0.8807,,,,,,,1.0,,,,,,
11352501,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,True,9.0,8.0,1.0,1.0,2.0,3.0,,,,,13.0,13.0,6.3,0.00709004,0,,6.0,6.0,,,,1.0,2.0,,,,,,4.0,,,,2.0,,,,,,1.0,,,,,lewishall_10,,,,,,,,,
11352501,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,910046,EUR,947635200,D,4,4,True,28.0,27.0,,,14.0,15.0,1.0,,,,13.0,28.0,6.7,0.00814226,0,,13.0,13.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352501,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,42699,EUR,621388800,M,11,11,True,8.0,8.0,,,1.0,1.0,1.0,,,,13.0,11.0,7.0,0.00479007,2,,7.0,8.0,1.0,,,,,,,,,,1.0,0.1356,,,,,1.0,,1.0,,,0.0251,,,,,,,,,,,,,
11352501,home,Newcastle United,Mark Gillespie,,,mark-gillespie,M. Gillespie,G,29,190,418,M,108508,EUR,701654400,G,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,home,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,35.0,12.0,26.0,3.0,11.0,13.0,11.0,1.0,5.0,7.0,90.0,49.0,7.5,4.998e-05,0,0.8986,1.0,22.0,,,,,,,,,1.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
11352501,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,19.0,16.0,1.0,,9.0,11.0,3.0,,,,61.0,31.0,6.5,0.00441016,0,,7.0,8.0,,,,2.0,,,,,,,5.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,
11352501,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,30.0,18.0,9.0,5.0,13.0,18.0,2.0,,,,90.0,45.0,6.5,0.00950882,0,,5.0,12.0,,,1.0,6.0,1.0,1.0,,,3.0,1.0,14.0,,,,3.0,1.0,,,,,4.0,,,2.0,,tosinadarabioyo,,,,,1.0,,,,1.0
11352501,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,24.0,22.0,1.0,,16.0,17.0,1.0,,,,90.0,36.0,6.6,0.00199572,0,,6.0,7.0,,,1.0,3.0,,,,,8.0,,2.0,,,,3.0,2.0,,,,,2.0,,,,,,,1.0,,,1.0,,,,2.0
11352501,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,27.0,20.0,4.0,1.0,10.0,13.0,3.0,,,,90.0,60.0,7.0,0.0145431,0,,11.0,17.0,3.0,1.0,,4.0,2.0,,,,4.0,7.0,13.0,,2.0,,3.0,,,,,,3.0,,,,1.0,,,1.0,1.0,,2.0,,,,1.0
11352501,away,Fulham,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,15.0,12.0,1.0,,10.0,10.0,2.0,,,,77.0,27.0,6.7,0.00272692,1,,2.0,5.0,,,,6.0,,,,,,1.0,4.0,0.0159,,,4.0,1.0,,,1.0,,4.0,0.044,,1.0,2.0,Palhinha,,2.0,,,2.0,,,,
11352501,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,31.0,29.0,1.0,,17.0,17.0,6.0,,,,76.0,43.0,7.0,0.00774026,1,,12.0,16.0,2.0,,1.0,6.0,2.0,2.0,,,,1.0,5.0,0.0222,,True,1.0,,,,1.0,,2.0,0.0628,,,1.0,,,1.0,1.0,,,,,,
11352501,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,23.0,20.0,,,8.0,8.0,3.0,,,,90.0,33.0,6.7,0.0197001,0,,12.0,15.0,,,,1.0,1.0,,,,1.0,1.0,4.0,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,2.0
11352501,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,16.0,13.0,3.0,2.0,4.0,4.0,2.0,,,,61.0,26.0,6.7,0.0137412,1,,9.0,13.0,1.0,,,1.0,,,,,1.0,,7.0,0.0161,,,4.0,,1.0,,,,1.0,,2.0,1.0,,andreaspereira,,1.0,2.0,,1.0,,,,1.0
11352501,away,Fulham,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,22,22,False,23.0,21.0,3.0,1.0,5.0,6.0,4.0,,,,77.0,34.0,6.0,0.0321177,1,,16.0,18.0,1.0,,,1.0,2.0,,,,2.0,,7.0,0.1203,,,11.0,2.0,,1.0,1.0,,1.0,0.0946,6.0,,,alexanderiwobi,,1.0,2.0,,1.0,,,,
11352501,away,Fulham,Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,7.0,5.0,2.0,,3.0,5.0,1.0,,,,22.0,11.0,3.7,0.0118997,1,,2.0,2.0,,,,,,,,,,,4.0,0.0161,,,6.0,2.0,,,1.0,,,0.1061,3.0,1.0,,RJimenez9,,,1.0,,,,,,
11352501,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,9.0,8.0,,,4.0,4.0,1.0,,,,29.0,20.0,6.4,0.0268999,0,,5.0,7.0,2.0,1.0,,3.0,1.0,,,,3.0,,4.0,,1.0,,2.0,,,,,,3.0,,,,,,,1.0,,,2.0,,,,
11352501,away,Fulham,Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,True,3.0,1.0,,,1.0,1.0,,,,,29.0,5.0,6.6,3.449e-05,1,,,2.0,,,1.0,2.0,,,,,,,2.0,0.0941,,,6.0,,1.0,,,,,,6.0,,1.0,RodrigoMuniz019,,,,,,,,,
11352501,away,Fulham,Saša Lukić,,,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,12.0,12.0,,,6.0,6.0,1.0,,,,14.0,15.0,6.6,0.235544,0,,6.0,7.0,1.0,,,,,,,,2.0,,1.0,,1.0,,4.0,2.0,,,,,,,,,,,,2.0,,,,,,,
11352501,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,3.0,3.0,,,2.0,2.0,1.0,,,,13.0,4.0,6.5,0.00033897,0,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352501,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,10.0,9.0,,,5.0,6.0,2.0,,,,13.0,14.0,6.6,0.00412603,0,,4.0,4.0,,,,1.0,,,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,
11352501,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,away,Fulham,Fodé Ballo-Touré,,,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352501,away,Fulham,Willian,,,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88,,,,,,,,,
