match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_keyPass,player_sofascoreId,stat_totalCross,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11392865,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,35.0,25.0,15.0,6.0,24.0,27.0,1.0,8.0,12.0,2.0,4.0,90.0,46.0,6.8,10.0,0.0,0.0,0.00050165,0,-0.4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392865,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,33.0,30.0,4.0,3.0,18.0,21.0,12.0,12.0,3.0,,,90.0,55.0,7.0,6.0,0.0,0.0,0.019906,0,,,,1.0,2.0,4.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
11392865,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,34.0,28.0,7.0,2.0,23.0,26.0,5.0,8.0,5.0,,,90.0,45.0,6.4,6.0,0.0,0.0,0.00447137,0,,,,3.0,2.0,6.0,3.0,2.0,,,7.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
11392865,home,Lorient,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,43.0,39.0,3.0,1.0,22.0,24.0,17.0,19.0,3.0,,,90.0,58.0,7.8,4.0,0.0539,0.0,0.0457948,1,,,,1.0,3.0,5.0,4.0,1.0,,,5.0,3.0,3.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11392865,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,20.0,15.0,1.0,,11.0,14.0,4.0,7.0,3.0,,,70.0,33.0,6.6,8.0,0.0,0.0,0.002623,0,,,,,,3.0,4.0,,,,1.0,,,3.0,3.0,1.0,1.0,2.0,,,,,,gedeon_K2,1.0,1.0,,,,,,,,,
11392865,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,69.0,56.0,6.0,4.0,29.0,35.0,27.0,34.0,6.0,,,90.0,83.0,7.1,13.0,0.0487,0.0,0.0390063,2,,,,,1.0,3.0,9.0,2.0,,,,,2.0,6.0,2.0,,2.0,1.0,,,,,2.0,,,,True,2.0,,,,,,,
11392865,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,32.0,28.0,,,12.0,12.0,16.0,20.0,3.0,,,70.0,44.0,6.5,8.0,0.0,0.0,0.0315154,0,,,,1.0,,7.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,,
11392865,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,M,25,25,False,32.0,25.0,4.0,,14.0,16.0,11.0,18.0,5.0,,,70.0,47.0,6.9,10.0,0.0105,0.0,0.019394,1,,,,,,,2.0,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,,
11392865,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,10,10,False,34.0,30.0,3.0,3.0,12.0,13.0,19.0,25.0,6.0,,,90.0,58.0,8.2,13.0,0.1036,0.2814,0.275503,2,,,,2.0,,6.0,9.0,1.0,7.0,4.0,,,,,,2.0,5.0,,,,1.0,,2.0,,4.0,,,,1.0,1.0,1.0,1.0,1.0,,
11392865,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,False,13.0,10.0,,,5.0,5.0,5.0,8.0,1.0,,,82.0,27.0,7.4,7.0,0.5913,0.8291,0.00680127,2,,,,,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,3.0,,2.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,
11392865,home,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,F,22,22,False,9.0,8.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,,,55.0,15.0,7.1,4.0,0.0379,0.1077,0.183046,1,,,,2.0,2.0,7.0,3.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,
11392865,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,18.0,15.0,1.0,,5.0,5.0,10.0,15.0,3.0,,,35.0,27.0,6.6,8.0,0.0495,0.0,0.0343903,1,,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,
11392865,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,D,2,2,True,7.0,5.0,1.0,,5.0,6.0,,4.0,2.0,,,20.0,15.0,6.9,5.0,0.0,0.0,0.00014595,0,,,,,,,3.0,,3.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
11392865,home,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,D,5,5,True,11.0,9.0,2.0,1.0,5.0,6.0,4.0,10.0,1.0,,,20.0,18.0,6.5,8.0,0.0,0.0,0.182691,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
11392865,home,Lorient,Joel Mugisha Mvuka,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173,322,M,1027091,EUR,1037059200,F,93,93,True,5.0,3.0,,,1.0,1.0,3.0,7.0,,,,20.0,10.0,6.4,5.0,0.0,0.0,0.105823,0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,
11392865,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,8.0,4.0,6.4,2.0,0.0,0.0,0.00022974,0,,Siriné,Doucouré,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
