match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_totalCross,stat_totalContest,stat_wonContest,captain,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt,stat_lastManTackle
12450896,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,88.0,14.0,6.7,3.0,0.0560545,0,,jodavid,1.0,,2.0,2.0,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12450896,home,Lille,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,22.0,11.0,6.2,7.0,0.00050966,1,,,,,6.0,,,,,2.0,,3.0,,,,1.0,,2.0,,,,,1.0,,,,0.0441,,,,
12450896,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,9.0,7.0,6.8,1.0,0.00052351,0,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12450896,home,Lille,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,11.0,3.0,6.4,2.0,2.517e-05,0,,osamesahraoui,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450896,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,2.0,,,,0.0,,,,2.0,,,10.0,3.0,6.5,2.0,,0,,mohamedbayo27,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,home,Lille,Vito Mannone,,,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,home,Lille,Ousmane Touré,Ousmane,Touré,ousmane-toure,O. Touré,D,36,187,303,M,1513466,EUR,1108684800,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Steve Mandanda,,,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,38.0,17.0,31.0,10.0,0.0,14.0,18.0,3.0,20.0,7.0,1.0,90.0,41.0,6.5,21.0,0.0007319,0,0.0874,,,,,,,,,,,,,,,,,,,True,,,,,,,,,1.0,,
12450896,away,Stade Rennais,Hans Hateboer,,,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,False,55.0,50.0,5.0,5.0,0.0,37.0,39.0,13.0,16.0,3.0,,90.0,68.0,6.9,7.0,0.00756184,1,,,,2.0,2.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,0.0802,,,,
12450896,away,Stade Rennais,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,48.0,46.0,3.0,1.0,0.0,39.0,39.0,7.0,9.0,2.0,,90.0,53.0,6.5,2.0,0.00408632,0,,,1.0,2.0,3.0,2.0,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,18.0,9.0,6.8,,0.00049173,0,,,1.0,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,16.0,13.0,3.0,1.0,0.0,7.0,7.0,6.0,9.0,,,72.0,41.0,7.0,10.0,0.00240353,0,,,,,,5.0,,2.0,,5.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,
12450896,away,Stade Rennais,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,48.0,42.0,2.0,2.0,0.0,21.0,22.0,21.0,26.0,6.0,,90.0,60.0,7.1,6.0,0.0123238,0,,,,1.0,5.0,7.0,,1.0,,,1.0,5.0,2.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,
12450896,away,Stade Rennais,Glen Kamara,,,glen-kamara,G. Kamara,M,4,183,808,M,292665,EUR,814838400,M,28,28,False,24.0,21.0,2.0,1.0,0.0,13.0,15.0,8.0,9.0,1.0,,45.0,30.0,6.6,4.0,0.00272346,0,,,,,1.0,2.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Mahamadou Nagida,Mahamadou Nagida,,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,M,18,18,False,28.0,21.0,2.0,1.0,0.0,9.0,12.0,13.0,22.0,6.0,,90.0,53.0,7.1,17.0,0.0201139,1,,,2.0,4.0,6.0,10.0,,1.0,,4.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,1.0,,,,,0.0462,,,1.0,
12450896,away,Stade Rennais,Albert Grønbæk,,,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,F,7,7,False,22.0,15.0,,,0.0,10.0,12.0,6.0,14.0,,,63.0,44.0,7.0,16.0,0.0596936,1,,,2.0,,8.0,8.0,3.0,,,4.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,,1.0,1.0,,1.0,,,0.0357,0.0178,,,
12450896,away,Stade Rennais,Amine Gouiri,,,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,25.0,21.0,3.0,3.0,0.0,7.0,8.0,14.0,17.0,4.0,,72.0,37.0,6.8,10.0,0.0377122,0,,amine_gouiri,1.0,1.0,5.0,4.0,,,,3.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,
12450896,away,Stade Rennais,Arnaud Kalimuendo,,,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,15.0,14.0,,,0.0,9.0,9.0,5.0,6.0,3.0,,90.0,25.0,6.4,5.0,0.00404252,1,,,3.0,,6.0,4.0,,,,1.0,4.0,,,,,2.0,,1.0,,,,,,,,,0.0229,,,1.0,
12450896,away,Stade Rennais,Mikayil Faye,,,mikayil-faye,M. Faye,D,30,183,9505,M,1002564,EUR,1089763200,D,15,15,True,51.0,46.0,9.0,7.0,0.0,31.0,33.0,15.0,18.0,7.0,,72.0,64.0,6.8,7.0,0.0194079,0,,mikayilfaye,2.0,,5.0,1.0,,2.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Jordan James,,,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,True,23.0,23.0,1.0,1.0,0.0,15.0,15.0,8.0,8.0,5.0,,45.0,33.0,6.6,4.0,0.00446444,0,,,,,4.0,4.0,,,,,2.0,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,
12450896,away,Stade Rennais,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,27.0,14.0,6.6,6.0,0.015877,0,,,,,1.0,3.0,,,,5.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Andrés Gómez,,,andres-gomez,A. Gómez,M,11,172,4058,M,1160386,EUR,1031788800,F,20,20,True,3.0,2.0,,,0.0,1.0,1.0,2.0,6.0,1.0,,18.0,14.0,6.7,7.0,0.0316554,0,,,,,2.0,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,4.0,,,,,1.0,,,,,,,,,1.0
12450896,away,Stade Rennais,Jota,,,jota,Jota,F,7,175,5325,M,845786,EUR,922752000,F,27,27,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,18.0,9.0,6.6,1.0,0.00442113,0,,jotafilipe_7,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Gauthier Gallon,,,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Christopher Wooh,,,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,0,,chriswooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450896,away,Stade Rennais,Henrik Wendel Meister,Henrik Meister,,henrik-wendel-meister,H. W. Meister,F,9,191,686,M,1184248,EUR,1068681600,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
