match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalTackle,stat_totalOffside,stat_fouls,stat_goalAssist,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_wonTackle,stat_interceptionWon,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,player_sofascoreId
11853615,home,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,25.0,20.0,9.0,4.0,18.0,19.0,2.0,6.0,1.0,14.0,2.0,2.0,2.0,1.0,90.0,38.0,7.5,5.0,0.00186914,1.0,0,0.4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853615,home,Estoril Praia,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,False,58.0,49.0,7.0,5.0,31.0,36.0,18.0,24.0,1.0,2.0,,,,,83.0,70.0,7.6,11.0,0.0176984,,1,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0796,0.8674,,,,,,,,,,,,,,,,,,,,,
11853615,home,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,48.0,42.0,6.0,4.0,33.0,37.0,9.0,11.0,5.0,2.0,,,,,90.0,59.0,7.4,7.0,0.00639095,,0,,,2.0,3.0,,,,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11853615,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,69.0,60.0,4.0,2.0,48.0,54.0,12.0,16.0,6.0,5.0,,,,,90.0,81.0,7.2,10.0,0.00515855,,0,,1.0,4.0,5.0,,,,1.0,2.0,,,2.0,3.0,,,,2.0,,,,,,,,,,,,,,,
11853615,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,29.0,22.0,,,6.0,9.0,16.0,23.0,3.0,7.0,,,,,90.0,48.0,7.8,14.0,0.184993,1.0,2,,3.0,2.0,3.0,1.0,1.0,,,,0.0808,0.0915,,,,,,1.0,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,
11853615,home,Estoril Praia,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,8,8,False,60.0,57.0,2.0,1.0,35.0,36.0,23.0,26.0,1.0,2.0,,,,,71.0,72.0,6.6,9.0,0.0257795,,2,,2.0,4.0,2.0,1.0,1.0,,,1.0,0.107,0.1145,2.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
11853615,home,Estoril Praia,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,74.0,64.0,4.0,2.0,35.0,41.0,29.0,35.0,1.0,4.0,,,,,82.0,89.0,7.1,16.0,0.0238477,1.0,0,,2.0,6.0,7.0,2.0,,,,3.0,,,1.0,1.0,,3.0,,1.0,,2.0,,,2.0,,2.0,,,,,,,,
11853615,home,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,47.0,37.0,6.0,4.0,21.0,23.0,17.0,30.0,4.0,7.0,,,,,90.0,77.0,8.0,18.0,0.183803,1.0,2,,6.0,4.0,5.0,1.0,2.0,1.0,,1.0,0.2685,0.7909,2.0,1.0,,,1.0,,,4.0,3.0,,,1.0,,1.0,,,,,,,
11853615,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,44.0,35.0,1.0,1.0,9.0,9.0,26.0,35.0,,2.0,,,,,90.0,62.0,7.1,18.0,0.117875,,2,,,7.0,7.0,1.0,,,,2.0,0.0928,,,,3.0,1.0,,1.0,,7.0,4.0,2.0,2.0,,,,,,,,,,
11853615,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,29.0,23.0,3.0,,8.0,9.0,15.0,20.0,,3.0,,,,,83.0,42.0,8.8,9.0,0.0583006,2.0,2,,,6.0,6.0,1.0,2.0,2.0,,4.0,0.6494,1.5005,3.0,,,1.0,,1.0,,2.0,1.0,,2.0,,1.0,,,,,,,,
