match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,player_lastName,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock
11401941,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203.0,438,M,339339,EUR,765676800,G,44,44,False,13.0,13.0,3.0,3.0,11.0,11.0,2.0,2.0,8.0,90.0,20.0,6.2,0.00059141,0,-0.7182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401941,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,78.0,69.0,6.0,3.0,25.0,26.0,44.0,54.0,7.0,90.0,94.0,6.2,0.0560567,0,,Oliver Braude,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,
11401941,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188.0,75,M,309302,EUR,775353600,D,4,4,False,82.0,72.0,13.0,12.0,21.0,24.0,51.0,60.0,2.0,90.0,92.0,6.6,0.0634976,1,,,2.0,5.0,9.0,4.0,1.0,,2.0,,,,,1.0,,1.0,,15.0,,True,4.0,1.0,1.0,0.0214,,,,,,,,,,,,,,,
11401941,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,91,M,961686,EUR,1012608000,D,6,6,False,98.0,89.0,10.0,8.0,31.0,32.0,58.0,67.0,15.0,90.0,107.0,7.0,0.0824161,1,,,1.0,4.0,7.0,2.0,3.0,,,,,,,,,,,10.0,,,2.0,,4.0,0.0143,,1.0,1.0,0.0748,,,,,,,,,,,
11401941,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168.0,173,M,794998,EUR,894067200,D,7,7,False,94.0,88.0,1.0,,19.0,19.0,69.0,84.0,6.0,90.0,120.0,7.3,0.0926364,2,,,9.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,18.0,1.0,,3.0,,1.0,0.1638,,1.0,,0.08,1.0,,,,,,,,,,
11401941,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187.0,10984,M,149666,EUR,792288000,M,33,33,False,106.0,95.0,6.0,4.0,12.0,13.0,84.0,103.0,6.0,90.0,130.0,8.1,0.318559,3,,,10.0,2.0,3.0,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,,23.0,3.0,,1.0,1.0,,0.0719,,2.0,2.0,0.6148,,thomhaye,1.0,,,,,,,,
11401941,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185.0,159,M,850851,EUR,874195200,M,19,19,False,83.0,76.0,3.0,2.0,15.0,15.0,62.0,69.0,6.0,82.0,95.0,7.6,0.404967,3,,,1.0,,2.0,4.0,,,1.0,1.0,1.0,,,,2.0,2.0,,7.0,4.0,,,2.0,,0.0704,,,1.0,,1.0,,1.0,,,,,,,,
11401941,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170.0,190,M,825841,EUR,918086400,M,17,17,False,14.0,11.0,,,,,11.0,15.0,1.0,57.0,23.0,6.8,0.054686,0,,Ché,1.0,2.0,3.0,4.0,1.0,,2.0,2.0,1.0,1.0,,2.0,1.0,,,6.0,1.0,,,,,,Nunnely,,,,,,,,,,,,,,
11401941,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180.0,141,M,794014,EUR,894153600,M,28,28,False,37.0,36.0,1.0,1.0,7.0,7.0,29.0,32.0,1.0,87.0,45.0,6.8,0.0606488,0,,,2.0,1.0,1.0,2.0,,,,,1.0,,,2.0,1.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,
11401941,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170.0,7357,M,965357,EUR,992217600,M,20,20,False,72.0,59.0,1.0,,11.0,11.0,50.0,67.0,4.0,90.0,111.0,7.0,0.481357,4,,,6.0,,12.0,8.0,1.0,2.0,13.0,5.0,,,,4.0,3.0,1.0,,36.0,5.0,,,3.0,,0.1206,,1.0,,0.1006,,osamesahraoui,2.0,,,,,,,,
