match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_interceptionWon,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
11369466,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,21.0,20.0,7.0,6.0,17.0,18.0,3.0,3.0,8.0,1.0,4.0,5.0,90.0,32.0,7.4,1.0,0.00072889,0,-0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369466,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,48.0,40.0,8.0,6.0,16.0,17.0,24.0,33.0,5.0,,,,69.0,61.0,6.9,11.0,0.0363202,1,,True,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0211,,,,,,,,,,,,,,,,,,,,,,,,
11369466,home,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,90.0,80.0,21.0,16.0,45.0,50.0,35.0,40.0,5.0,,,,90.0,105.0,7.2,10.0,0.0459644,1,,,,2.0,4.0,9.0,,,1.0,,1.0,2.0,,0.0124,SergioRamos,6.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11369466,home,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,False,80.0,74.0,4.0,2.0,44.0,46.0,30.0,34.0,6.0,,,,90.0,96.0,6.8,10.0,0.0250355,0,,,,,5.0,9.0,2.0,1.0,,,2.0,3.0,1.0,,,2.0,,2.0,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,
11369466,home,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,27,27,False,26.0,21.0,4.0,2.0,12.0,13.0,10.0,14.0,3.0,,,,41.0,38.0,6.3,8.0,0.136205,1,,,1.0,2.0,5.0,2.0,1.0,,1.0,,,,2.0,0.0225,,2.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
11369466,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,51.0,41.0,4.0,2.0,6.0,7.0,41.0,55.0,2.0,,,,90.0,72.0,8.2,16.0,0.330058,2,,,11.0,,,3.0,2.0,2.0,2.0,,,,,0.026,,1.0,,,,,,,,,,6.0,5.0,1.0,,,,,,,,,,
11369466,home,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,37.0,36.0,,,23.0,23.0,13.0,14.0,3.0,,,,55.0,41.0,6.5,3.0,0.00905401,0,,,,,1.0,3.0,1.0,1.0,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11369466,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,56.0,49.0,13.0,9.0,20.0,21.0,31.0,39.0,5.0,,,,55.0,72.0,7.5,12.0,0.06058,1,,,4.0,,2.0,1.0,,,1.0,,1.0,,3.0,0.0264,ivan_rakitic,1.0,,,,,,2.0,3.0,,,2.0,3.0,,,,,,,,,,,
11369466,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,42.0,34.0,8.0,5.0,7.0,8.0,27.0,34.0,8.0,,,,90.0,53.0,6.8,10.0,0.0415271,0,,,,1.0,5.0,6.0,1.0,,,,,2.0,1.0,,,1.0,,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11369466,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,28.0,17.0,1.0,1.0,4.0,7.0,13.0,30.0,5.0,,,,90.0,68.0,7.0,34.0,0.0424197,3,,,9.0,1.0,8.0,7.0,6.0,2.0,1.0,,,2.0,4.0,0.8734,Locampos15,2.0,,2.0,1.0,,,,,,,,,,3.0,1.0,2.0,1.0,1.1034,,,,,
