match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches
14065105,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,,,,90.0,19.0,6.0,7.0,0.0518949,,2,,-0.36,0.04,-0.01,,,,2.0,1.0,6.0,1.0,,,1.0,,,,1.0,,,3.0,4.0,,0.1976,,2.0,-0.44,,,,2.0,,,e.demirovic29,,,,
14065105,home,VfB Stuttgart,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,True,25.0,24.0,,,0.0,15.0,16.0,9.0,9.0,2.0,,,34.0,32.0,6.9,1.0,0.00868842,,0,,0.05,0.03,0.16,,,,1.0,2.0,1.0,2.0,,,,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,True,36.0,31.0,1.0,,0.0,13.0,14.0,18.0,22.0,4.0,,,33.0,40.0,7.1,6.0,0.0341039,,0,,0.11,0.21,0.17,,1.0,,,1.0,1.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,
14065105,home,VfB Stuttgart,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,8,8,True,18.0,16.0,,,0.0,5.0,6.0,11.0,12.0,1.0,,,33.0,23.0,6.8,2.0,0.0203626,,2,,0.12,0.16,0.15,,,,,1.0,,2.0,,,,,,,,,,,,1.0,0.0971,,,-0.42,1.0,,1.0,1.0,,,,,,,
14065105,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,1.0,,1.0,,0.0,,,,1.0,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Nikolas Nartey,,,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,0.00125174,,0,,,,,,,,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Diant Ramaj,,,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,68.0,47.0,38.0,17.0,0.0,35.0,37.0,12.0,31.0,18.0,,5.0,90.0,82.0,6.8,21.0,0.00316397,0.0606,0,-0.3706,0.16,0.04,0.13,-0.53,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0
14065105,away,1. FC Heidenheim,Haktab Omar Traore,,,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,26.0,14.0,6.0,2.0,0.0,9.0,10.0,5.0,16.0,4.0,,,90.0,46.0,6.2,15.0,0.339512,,0,,0.02,0.17,-0.16,,1.0,,2.0,,6.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,
14065105,away,1. FC Heidenheim,Patrick Mainka,,,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,32.0,30.0,,,0.0,26.0,27.0,4.0,5.0,3.0,,,90.0,46.0,7.2,2.0,0.00131581,,2,,0.06,0.03,0.57,,,,2.0,5.0,3.0,6.0,1.0,,,,,,7.0,,,,,,0.05,,,-0.28,2.0,,1.0,,True,3.0,,,,,
14065105,away,1. FC Heidenheim,Tim Siersleben,,,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,50.0,36.0,15.0,5.0,0.0,28.0,30.0,8.0,20.0,2.0,,,90.0,59.0,6.5,15.0,0.00924411,,0,,0.16,0.01,-0.11,,,,1.0,,1.0,1.0,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,
14065105,away,1. FC Heidenheim,Jonas Föhrenbach,,,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,34.0,22.0,9.0,3.0,0.0,14.0,20.0,8.0,14.0,7.0,,,90.0,57.0,6.8,14.0,0.00471163,,0,,-0.06,0.08,0.29,,1.0,,1.0,,3.0,4.0,1.0,,,,,,9.0,3.0,3.0,,1.0,,,,,,,2.0,1.0,,,,,,,,
14065105,away,1. FC Heidenheim,Julian Niehues,,,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,False,27.0,21.0,3.0,1.0,0.0,18.0,21.0,3.0,6.0,4.0,,,80.0,33.0,6.4,6.0,0.0122195,,0,,0.03,0.01,-0.05,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,,3.0,,,,,,,,,
14065105,away,1. FC Heidenheim,Luca Kerber,,,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,False,8.0,5.0,1.0,,0.0,4.0,6.0,1.0,2.0,2.0,,,80.0,19.0,6.1,8.0,0.00188742,,0,,-0.02,0.04,0.14,,1.0,,2.0,,9.0,3.0,,1.0,1.0,,,,1.0,2.0,2.0,1.0,5.0,1.0,,,,,,,1.0,,,1.0,,,,,
14065105,away,1. FC Heidenheim,Jan Schöppner,,,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,18.0,13.0,2.0,1.0,0.0,4.0,4.0,9.0,14.0,1.0,,,90.0,31.0,6.7,9.0,0.033655,,0,,-0.06,0.04,0.18,,,,2.0,4.0,7.0,6.0,2.0,1.0,2.0,1.0,,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,
14065105,away,1. FC Heidenheim,Niklas Dorsch,,,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,18.0,17.0,2.0,2.0,0.0,8.0,8.0,9.0,10.0,8.0,,,74.0,32.0,6.9,6.0,0.0073568,,0,,0.07,-0.01,-0.01,,,,,,3.0,6.0,,1.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,
14065105,away,1. FC Heidenheim,Arijon Ibrahimović,,,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,33.0,19.0,5.0,2.0,0.0,8.0,10.0,11.0,23.0,7.0,,,89.0,49.0,6.3,20.0,0.0452699,,0,,-0.14,0.14,-0.02,,1.0,,4.0,3.0,6.0,3.0,,1.0,1.0,,,,2.0,,,3.0,,1.0,,,,,,2.0,,,,,,,,,
14065105,away,1. FC Heidenheim,Mikkel Kaufmann,,,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,False,20.0,13.0,,,0.0,7.0,8.0,6.0,12.0,3.0,,,89.0,29.0,6.5,12.0,0.0285603,,2,,-0.22,0.28,-0.02,,,,3.0,7.0,8.0,8.0,,4.0,,,,1.0,,,,1.0,1.0,,0.1624,0.077,,-0.51,1.0,,1.0,,,,,1.0,,,
14065105,away,1. FC Heidenheim,Stefan Schimmer,,,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,3.0,,,,0.0,,1.0,,2.0,,,,16.0,4.0,6.4,3.0,,,1,,-0.05,,-0.02,,,,,,,,,,,,,,,,,,,,0.1634,,,-0.05,,,,1.0,,,,,,,
14065105,away,1. FC Heidenheim,Marnon Busch,,,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,7.0,6.0,1.0,,0.0,6.0,6.0,,1.0,2.0,,,10.0,13.0,6.9,2.0,4.811e-05,,0,,0.04,,0.17,,1.0,,,2.0,,3.0,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,
14065105,away,1. FC Heidenheim,Yannik Wagner,,,yannik-wagner,Y. Wagner,F,38,182,48,M,2189165,EUR,1178668800,F,38,38,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,10.0,3.0,6.6,,0.0407482,,0,,0.09,0.05,0.13,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Adam Kölle,Adam,Kölle,adam-kolle,A. Kölle,D,28,195,37,M,2192753,EUR,1146182400,D,28,28,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,1.0,4.0,,2.0,0.0542781,,0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Tobias Weigel,,,tobias-weigel,T. Weigel,F,37,175,7,M,2255188,EUR,1177545600,F,37,37,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,0.00380709,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Kevin Müller,,,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Benedikt Gimber,,,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Thomas Keller,,,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065105,away,1. FC Heidenheim,Nick Rothweiler,,,nick-rothweiler,N. Rothweiler,M,33,190,36,M,1900436,EUR,1150416000,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
