match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_goals,stat_hitWoodwork
14429554,home,Al-Najma SC,Victor Braga,victor-braga,V. Braga,G,1,193,79,M,805020,EUR,698284800,G,1,1,False,26.0,17.0,14.0,5.0,0.0,14.0,15.0,3.0,11.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,90.0,36.0,6.8,9.0,0.00102113,-0.0003,0,-0.3068,0.04,-0.04,0.26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429554,home,Al-Najma SC,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,1521216,EUR,956534400,D,19,19,False,20.0,16.0,3.0,1.0,0.0,14.0,18.0,2.0,2.0,6.0,9.0,1.0,6.0,6.0,,,89.0,46.0,7.6,6.0,0.00150249,,0,,0.0,0.01,0.58,,Fahad Al Abdulrazzaq,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429554,home,Al-Najma SC,Khalid Al-Shammari,khalid-al-shammari,K. Al-Shammari,D,6,181,12,,1914895,EUR,947116800,D,6,6,False,30.0,21.0,7.0,2.0,0.0,18.0,20.0,3.0,10.0,5.0,7.0,5.0,1.0,1.0,,,90.0,49.0,7.0,11.0,0.0007892,,0,,0.0,0.05,0.34,,Khalid Al-Shammari,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14429554,home,Al-Najma SC,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4432,M,877103,EUR,699321600,D,5,5,False,27.0,19.0,9.0,4.0,0.0,14.0,16.0,5.0,11.0,6.0,7.0,,1.0,,,,90.0,44.0,7.5,8.0,0.00169931,,1,,-0.07,0.02,0.8,,,1.0,2.0,3.0,3.0,,4.0,,2.0,,1.0,True,1.0,1.0,0.0585,-0.23,,,,,,,,,,,,,,
14429554,home,Al-Najma SC,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175,21,M,1019340,EUR,971222400,D,12,12,False,40.0,34.0,2.0,,0.0,14.0,16.0,20.0,24.0,7.0,5.0,9.0,4.0,2.0,,,90.0,71.0,7.3,13.0,0.0411458,,0,,0.1,0.22,0.26,,,5.0,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,,4.0,2.0,2.0,1.0,,,,,,,,,
14429554,home,Al-Najma SC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172,38,M,931838,EUR,917136000,M,8,8,False,26.0,24.0,,,0.0,17.0,18.0,7.0,8.0,6.0,,5.0,3.0,2.0,,,71.0,36.0,6.8,4.0,0.0647504,,0,,0.16,0.02,-0.06,,,,2.0,1.0,6.0,,,,2.0,,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
14429554,home,Al-Najma SC,Deybi Flores,deybi-flores,D. Flores,M,,179,432,M,791600,EUR,834883200,M,20,20,False,43.0,38.0,7.0,5.0,0.0,19.0,20.0,19.0,23.0,11.0,2.0,7.0,3.0,2.0,,,90.0,62.0,8.1,7.0,0.0473666,,2,,0.34,0.09,0.31,,,1.0,,1.0,2.0,,1.0,2.0,4.0,,,,2.0,1.0,0.1011,-0.05,,,3.0,3.0,,,1.0,0.0336,,,,,,
14429554,home,Al-Najma SC,David Tijanič,david-tijanic,D. Tijanič,F,43,174,389,M,827369,EUR,869011200,M,43,43,False,43.0,41.0,1.0,1.0,0.0,11.0,11.0,30.0,32.0,,,2.0,,,,,90.0,55.0,6.5,10.0,0.130654,,2,,0.27,0.08,-0.2,,,,,,4.0,1.0,,4.0,,,5.0,,3.0,,0.2861,-0.08,,4.0,,,,1.0,,,2.0,,,,,
14429554,home,Al-Najma SC,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,F,98,98,False,20.0,19.0,2.0,2.0,0.0,12.0,13.0,7.0,7.0,7.0,,5.0,3.0,2.0,,,90.0,45.0,7.3,11.0,0.173128,,3,,0.2,0.36,-0.03,,,,,1.0,9.0,2.0,,3.0,2.0,,2.0,,2.0,2.0,0.0787,0.07,,1.0,6.0,1.0,,1.0,1.0,0.1845,,,,,,
14429554,home,Al-Najma SC,Lázaro,lazaro,Lázaro,F,7,181,1899,M,1002556,EUR,1015891200,F,7,7,False,24.0,19.0,1.0,,0.0,10.0,12.0,9.0,12.0,5.0,,3.0,,,,,89.0,37.0,6.1,11.0,0.00706056,,2,,-0.22,0.19,-0.13,,,1.0,4.0,1.0,8.0,3.0,,3.0,2.0,,,,,2.0,0.0928,-0.51,,,2.0,2.0,1.0,,,,,1.0,,,,
14429554,home,Al-Najma SC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8482,M,1066729,EUR,1074556800,F,14,14,False,47.0,41.0,,,0.0,15.0,16.0,26.0,31.0,5.0,,5.0,2.0,2.0,,,85.0,64.0,6.6,13.0,0.0271146,,2,,-0.03,0.22,-0.02,,Ali Jasim Elaibi,,,,8.0,1.0,,3.0,1.0,,,,1.0,,0.0993,-0.09,,,5.0,2.0,3.0,,,,2.0,,ali_jasim.7,,,
