match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_challengeLost,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
10385416,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,18.0,13.0,9.0,5.0,12.0,13.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,90.0,27.0,7.1,7.0,0.0,0.0,0.00100753,0,0.2889,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385416,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,32.0,26.0,3.0,2.0,9.0,13.0,17.0,20.0,1.0,2.0,,,,76.0,53.0,7.2,10.0,0.0,0.0,0.0150016,0,,1.0,2.0,1.0,3.0,7.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10385416,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,59.0,53.0,6.0,4.0,34.0,37.0,19.0,22.0,4.0,6.0,,,,90.0,68.0,7.3,6.0,0.0,0.0,0.0127845,0,,,3.0,3.0,4.0,6.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,
10385416,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,69.0,65.0,7.0,4.0,39.0,39.0,26.0,30.0,3.0,5.0,,,,90.0,83.0,7.3,6.0,0.0898,0.0,0.0243516,2,,,3.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,
10385416,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,89.0,82.0,2.0,2.0,24.0,26.0,58.0,65.0,3.0,4.0,,,,90.0,108.0,6.9,10.0,0.0563,0.0,0.0690555,1,,2.0,2.0,1.0,5.0,1.0,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,
10385416,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,27.0,18.0,,,5.0,5.0,15.0,24.0,,2.0,,,,90.0,39.0,7.1,12.0,0.1826,0.0,0.18336,2,,2.0,1.0,1.0,5.0,5.0,2.0,,2.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,True,2.0,1.0,1.0,,,,,,,
10385416,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,91.0,78.0,8.0,3.0,35.0,40.0,43.0,51.0,3.0,9.0,,,,90.0,106.0,7.0,16.0,0.0715,0.0,0.0339082,2,,,,3.0,5.0,7.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,2.0,,,,,,
10385416,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,60.0,49.0,3.0,3.0,10.0,12.0,39.0,49.0,1.0,5.0,,,,90.0,72.0,7.2,12.0,0.3091,0.0,0.157909,2,,1.0,2.0,,6.0,4.0,,,1.0,1.0,,3.0,3.0,,4.0,1.0,,,,,,1.0,,,,,,
10385416,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,29.0,25.0,1.0,1.0,6.0,6.0,20.0,29.0,1.0,4.0,,,,90.0,48.0,6.8,15.0,0.136,0.1038,0.0612453,2,,6.0,1.0,,7.0,2.0,2.0,,,,,1.0,3.0,,,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,,,,
10385416,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,21.0,15.0,,,4.0,6.0,11.0,15.0,,4.0,,,,90.0,34.0,6.7,13.0,0.1012,0.0615,0.0580102,2,,,,,3.0,4.0,1.0,,,,4.0,4.0,,,1.0,,,,,1.0,,,2.0,,,,,
