match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches,stat_goalAssist,player_sofascoreId,stat_goals
10407617,home,KV Kortrijk,Didier Lamkel Zé,,,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,22,22,False,10.0,8.0,1.0,1.0,3.0,3.0,10.0,,4.0,1.0,,1.0,2.0,1.0,,,,78.0,22.0,6.4,10.0,2,5.0,,2.0,,,,,,1.0,,,3.0,,2.0,,,1.0,1.0,,,1.0,,,,
10407617,home,KV Kortrijk,Satoshi Tanaka,,,tanaka-satoshi,S. Tanaka,M,16,175,410,M,981067,EUR,1029196800,M,32,32,True,17.0,11.0,1.0,,4.0,7.0,10.0,,2.0,4.0,,1.0,5.0,1.0,,,,45.0,27.0,6.9,8.0,0,7.0,,,,1.0,3.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,
10407617,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,643,M,1125840,EUR,882662400,F,9,9,True,4.0,3.0,1.0,1.0,,,4.0,,7.0,3.0,1.0,,1.0,1.0,,,,28.0,13.0,6.5,5.0,0,3.0,1.0,,,1.0,2.0,,,,2.0,,,,3.0,,,1.0,,,,,,,,
10407617,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,144,M,308058,EUR,767318400,F,20,20,True,9.0,7.0,1.0,,3.0,3.0,6.0,1.0,,2.0,,,1.0,,,,,27.0,12.0,6.6,2.0,0,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10407617,home,KV Kortrijk,Alexandre De Bruyn,,,alexandre-de-bruyn,A. D. Bruyn,M,,177,20,M,844444,EUR,770688000,M,21,21,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,,,,,,1.0,,,,,12.0,7.0,6.5,,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10407617,home,KV Kortrijk,David Henen,,,david-henen,D. Henen,F,10,185,72,M,790765,EUR,829872000,F,77,77,True,4.0,3.0,,,,,4.0,,1.0,,,,,,,,,8.0,5.0,6.4,2.0,0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10407617,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10407617,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,44,187,281,M,1068519,EUR,916272000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10407617,away,Standard Liège,Arnaud Bodart,,,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,False,16.0,11.0,9.0,4.0,11.0,12.0,4.0,,,,,1.0,6.0,,,1.0,2.0,90.0,25.0,7.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10407617,away,Standard Liège,Nathan Ngoy,,,ngoy-nathan,N. Ngoy,D,3,183,1994,M,1119487,EUR,1055203200,D,3,3,False,37.0,34.0,6.0,6.0,27.0,28.0,9.0,,3.0,5.0,,3.0,8.0,1.0,,,,90.0,50.0,7.7,3.0,1,7.0,1.0,,,3.0,4.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
10407617,away,Standard Liège,Merveille Bokadi,,,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,43.0,39.0,5.0,3.0,27.0,29.0,14.0,1.0,1.0,2.0,,6.0,6.0,,,,,90.0,54.0,7.0,5.0,0,12.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
10407617,away,Standard Liège,Konstantinos Laifis,,,konstantinos-laifis,K. Laifis,D,34,186,336,M,97061,EUR,737769600,D,34,34,False,43.0,33.0,5.0,,26.0,28.0,15.0,1.0,3.0,3.0,,2.0,4.0,,,,,90.0,50.0,7.0,10.0,1,7.0,2.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,True,,,,,,
10407617,away,Standard Liège,Aleksandar Boljević,,,aleksandar-boljevic,A. Boljević,M,23,183,252,M,189015,EUR,818726400,M,18,18,False,18.0,11.0,1.0,,4.0,5.0,21.0,1.0,2.0,3.0,2.0,1.0,,1.0,,,,63.0,46.0,7.1,16.0,0,10.0,,,,,1.0,1.0,,,,,8.0,3.0,,3.0,,2.0,,,,,,,,
10407617,away,Standard Liège,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,47.0,43.0,3.0,2.0,17.0,17.0,33.0,,6.0,4.0,,2.0,13.0,1.0,,,,89.0,77.0,7.1,13.0,3,27.0,,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,3.0,1.0,5.0,1.0,2.0,2.0,,,,1.0,,,,
10407617,away,Standard Liège,Gojko Cimirot,,,gojko-cimirot,G. Cimirot,M,59,178,254,M,116604,EUR,724723200,M,8,8,False,63.0,56.0,11.0,8.0,29.0,31.0,33.0,,6.0,3.0,2.0,,8.0,,,,,90.0,73.0,6.9,12.0,0,27.0,,,,1.0,3.0,2.0,,,2.0,,1.0,,2.0,1.0,,2.0,,,,,,1.0,,
10407617,away,Standard Liège,Selim Amallah,,,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,19,19,False,51.0,43.0,3.0,2.0,16.0,17.0,35.0,1.0,12.0,7.0,1.0,,10.0,2.0,,,,90.0,72.0,7.3,18.0,3,27.0,3.0,8.0,2.0,,,,,1.0,4.0,,1.0,,1.0,2.0,4.0,3.0,,,,,,,selim_amallah,1.0
10407617,away,Standard Liège,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,11,11,False,31.0,26.0,4.0,3.0,8.0,10.0,29.0,,4.0,7.0,,1.0,6.0,2.0,,,,89.0,61.0,7.9,15.0,2,20.0,,4.0,,1.0,2.0,2.0,,1.0,1.0,,8.0,2.0,2.0,4.0,3.0,1.0,,,1.0,1.0,,,,
10407617,away,Standard Liège,Denis Drăguş,,,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,F,7,7,False,20.0,14.0,,,3.0,5.0,15.0,,3.0,2.0,,,3.0,,,,,63.0,31.0,6.4,8.0,3,11.0,1.0,4.0,3.0,,,,1.0,,,,,,,,2.0,,,,,,,,,
10407617,away,Standard Liège,Renaud Emond,,,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,False,22.0,15.0,1.0,1.0,4.0,5.0,17.0,,6.0,3.0,,,5.0,2.0,,,,89.0,33.0,6.9,10.0,2,11.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,
10407617,away,Standard Liège,Nicolas Raskin,,,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,True,20.0,17.0,1.0,1.0,5.0,6.0,16.0,1.0,2.0,3.0,,,,,,,,27.0,25.0,6.9,5.0,0,13.0,,,,,2.0,1.0,,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,,,
10407617,away,Standard Liège,Osher Davida,Osher,Davida,davida-osher,O. Davida,M,77,175,195,M,1004222,EUR,982454400,F,17,17,True,12.0,9.0,2.0,2.0,1.0,2.0,10.0,,4.0,2.0,,,2.0,1.0,,,,27.0,18.0,6.7,6.0,1,8.0,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,
10407617,away,Standard Liège,Lucas Noubi,Lucas Noubi,,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,3.0,1.0,,,1.0,3.0,,1.0,,2.0,,1.0,,,,,,1.0,5.0,,2.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10407617,away,Standard Liège,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,586,M,1127335,EUR,1106524800,M,61,61,True,2.0,2.0,,,,,2.0,,1.0,2.0,,,1.0,,,,,1.0,5.0,,1.0,0,2.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
10407617,away,Standard Liège,Eden Shamir,,,eden-shamir,E. Shamir,M,23,172,22,M,186955,EUR,804038400,M,15,15,True,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10407617,away,Standard Liège,Laurent Henkinet,,,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10407617,away,Standard Liège,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
