match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_goals,stat_wasFouled,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_hitWoodwork,player_sofascoreId
11449301,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3376,M,999396,EUR,972604800,F,11,11,True,11.0,10.0,2.0,2.0,1.0,1.0,9.0,11.0,3.0,,,,17.0,19.0,7.6,3.0,0.0,0.0,0.139594,0,,1.0,1.0,,,4.0,3.0,1.0,1.0,3.0,3.0,,,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,
11449301,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,135,M,31821,EUR,631497600,M,8,8,True,9.0,8.0,1.0,1.0,3.0,3.0,5.0,6.0,,,,,8.0,10.0,6.7,1.0,0.0467,0.0,0.00326187,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180,460,M,255957,EUR,726710400,M,75,75,True,5.0,3.0,,,,,3.0,5.0,,,,,10.0,6.0,6.7,2.0,0.0239,0.0,0.0217053,1,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Umut Güneş,,,umut-gunes,U. Güneş,M,20,177,132,M,876782,EUR,953164800,M,6,6,True,1.0,,,,,,,1.0,1.0,,,,10.0,4.0,6.5,2.0,0.0,0.0,0.0,0,,,,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,
11449301,home,Alanyaspor,Yavuz Aygün,Yavuz,Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,293,M,171625,EUR,779068800,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Emirhan Çavuş,,,cavus-emirhan,E. Çavuş,M,5,178,7,M,1522244,EUR,1034467200,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,home,Alanyaspor,Eren Altıntaş,Eren Altintas,,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Muhammed Şengezer,,,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,37.0,24.0,24.0,13.0,17.0,19.0,7.0,18.0,5.0,,1.0,3.0,90.0,43.0,6.6,13.0,0.0,0.0,0.00359827,0,-1.1962,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
11449301,away,Başakşehir FK,Şener Özbayraklı,,,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,False,43.0,35.0,4.0,3.0,25.0,30.0,10.0,14.0,1.0,,,,82.0,63.0,6.5,10.0,0.0,0.0,0.00301587,0,,,1.0,1.0,,4.0,3.0,2.0,,,,,,1.0,3.0,,1.0,,,2.0,,1.0,,,,,,,,,,
11449301,away,Başakşehir FK,Edgar Ié,,,edgar-ie,E. Ié,D,32,182,216,M,235458,EUR,767750400,D,32,32,False,52.0,49.0,1.0,1.0,38.0,41.0,11.0,11.0,3.0,,,,90.0,69.0,6.9,4.0,0.089,0.0,0.00550818,1,,,,,3.0,1.0,7.0,1.0,,,,1.0,,2.0,3.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,1.0,
11449301,away,Başakşehir FK,Léo Duarte,,,leo-duarte,L. Duarte,D,5,183,507,M,839982,EUR,837561600,D,5,5,False,55.0,52.0,6.0,4.0,41.0,42.0,11.0,13.0,5.0,,,,90.0,66.0,6.6,4.0,0.0,0.0,0.00279947,0,,,,1.0,3.0,3.0,4.0,2.0,,,,,,1.0,,1.0,,,,5.0,1.0,,,,1.0,,,,,,,
11449301,away,Başakşehir FK,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,59,59,False,29.0,24.0,2.0,,15.0,18.0,9.0,11.0,1.0,,,,57.0,40.0,6.3,6.0,0.0,0.0,0.00129114,0,,,,2.0,2.0,5.0,2.0,1.0,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,Toubaahmed59
11449301,away,Başakşehir FK,Eden Karzev,,,eden-karzev,E. Karzev,M,36,186,132,M,921169,EUR,955411200,M,72,72,False,27.0,24.0,2.0,1.0,19.0,20.0,5.0,7.0,4.0,,,,90.0,36.0,6.4,5.0,0.0,0.0,0.00270009,0,,,,,2.0,7.0,5.0,4.0,,1.0,,,,,2.0,1.0,2.0,,,2.0,,2.0,,,1.0,,,,,,,
11449301,away,Başakşehir FK,Serdar Gürler,,,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,36.0,30.0,5.0,1.0,14.0,15.0,17.0,22.0,4.0,,,,90.0,53.0,7.3,11.0,0.0823,0.1612,0.0919567,3,,,1.0,2.0,4.0,4.0,8.0,,2.0,2.0,2.0,2.0,,,1.0,3.0,,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,
11449301,away,Başakşehir FK,Ömer Ali Şahiner,,,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,False,6.0,3.0,1.0,,2.0,2.0,1.0,4.0,1.0,,,,25.0,9.0,6.5,4.0,0.0,0.0,0.00054818,0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,True,,,,,
11449301,away,Başakşehir FK,Dimitrios Pelkas,,,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,False,12.0,10.0,2.0,2.0,5.0,6.0,6.0,7.0,4.0,,,,57.0,22.0,6.7,4.0,0.433,0.3449,0.0416873,3,,,1.0,,,3.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,1.0,,1.0,,,,
11449301,away,Başakşehir FK,João Figueiredo,,,joao-figueiredo,J. Figueiredo,F,25,179,1274,M,841012,EUR,833155200,M,25,25,False,23.0,20.0,2.0,2.0,10.0,11.0,10.0,13.0,2.0,,,,77.0,33.0,6.3,5.0,0.0,0.0,0.011294,0,,,1.0,,1.0,4.0,6.0,1.0,,1.0,,,,,3.0,,2.0,1.0,,2.0,,1.0,,,2.0,,,,,,,
11449301,away,Başakşehir FK,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183,13171,M,558738,EUR,804556800,F,9,9,False,13.0,8.0,,,3.0,3.0,5.0,10.0,,,,,82.0,24.0,6.8,9.0,0.0,0.0,0.0242029,0,,,,2.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,1.0,,,,,,,3.0,,,,,,,pjona_9
11449301,away,Başakşehir FK,Danijel Aleksić,,,danijel-aleksic,D. Aleksić,M,9,182,136,M,45377,EUR,672969600,M,8,8,True,32.0,24.0,2.0,1.0,14.0,16.0,10.0,17.0,2.0,,,,65.0,44.0,6.7,11.0,0.2373,0.0,0.0492001,4,,,1.0,1.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,
11449301,away,Başakşehir FK,Lucas Lima,,,lucas-lima,L. Lima,D,3,178,139,M,248529,EUR,687052800,D,60,60,True,22.0,18.0,2.0,,6.0,6.0,13.0,18.0,3.0,,,,33.0,32.0,6.2,7.0,0.0,0.0,0.0456282,0,,,2.0,1.0,,4.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,
11449301,away,Başakşehir FK,Deniz Türüç,,,deniz-turuc,D. Türüç,M,9,175,291,M,252207,EUR,728265600,M,23,23,True,17.0,13.0,4.0,2.0,7.0,9.0,10.0,13.0,1.0,,,,33.0,28.0,7.3,8.0,0.0,0.0,0.111634,0,,,5.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,3.0,,3.0,,,,,4.0,,1.0,,,,,,,
11449301,away,Başakşehir FK,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178,157,M,806964,EUR,887500800,M,10,10,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,8.0,6.0,6.4,,0.0,0.0,0.00078089,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11449301,away,Başakşehir FK,Philippe Keny,,,philippe-keny,P. P. Keny,F,19,186,356,M,988909,EUR,926985600,F,17,17,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,8.0,5.0,6.3,2.0,0.0,0.0,0.00026073,0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Volkan Babacan,,,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Eren Karaağaç,Eren Karaagaç,,karaagac-eren,E. Karaağaç,D,,185,15,M,1393994,EUR,1085356800,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Nacer Chadli,,,nacer-chadli,N. Chadli,M,,187,414,M,32492,EUR,618019200,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Berkay Aydoğmuş,,,aydogmus-berkay,B. Aydoğmuş,M,17,180,29,M,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449301,away,Başakşehir FK,Mohamed Fofana,Mohamed Fofana,,mohamed-fofana,M. Fofana,M,85,187,2092,M,1522251,EUR,1115337600,M,85,85,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
