match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_fouls,stat_totalOffside,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
11453231,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,22.0,12.0,15.0,5.0,0.0,9.0,10.0,3.0,12.0,12.0,3.0,2.0,4.0,90.0,36.0,8.1,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453231,home,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,31.0,27.0,,,0.0,18.0,21.0,9.0,10.0,7.0,,,,90.0,52.0,8.1,5.0,1,1.0,10.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
11453231,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,41.0,35.0,7.0,4.0,0.0,25.0,28.0,10.0,13.0,4.0,,,,90.0,50.0,7.3,7.0,1,1.0,1.0,,1.0,,5.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453231,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,49.0,42.0,8.0,4.0,0.0,30.0,32.0,12.0,17.0,4.0,,,,90.0,56.0,7.0,7.0,0,1.0,2.0,,,,4.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11453231,home,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000,D,26,26,False,25.0,21.0,2.0,,0.0,12.0,12.0,10.0,15.0,2.0,,,,88.0,52.0,7.6,10.0,1,3.0,9.0,1.0,,,2.0,5.0,5.0,3.0,3.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11453231,home,Al-Taawoun,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,19,19,False,40.0,33.0,3.0,,0.0,17.0,17.0,17.0,27.0,2.0,,,,87.0,55.0,6.8,14.0,1,6.0,5.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,
11453231,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,61.0,57.0,4.0,2.0,0.0,33.0,33.0,24.0,28.0,5.0,,,,90.0,73.0,7.0,6.0,0,5.0,7.0,1.0,,,3.0,5.0,3.0,1.0,,2.0,1.0,,,1.0,,,,,,1.0,2.0,,,,True,,,,,,,
11453231,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,False,32.0,23.0,6.0,3.0,0.0,11.0,11.0,12.0,22.0,2.0,,,,88.0,39.0,6.6,11.0,0,3.0,1.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,Ahmed Bahusayn,,,,,,,,,
11453231,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,22,22,False,20.0,18.0,2.0,,1.0,6.0,6.0,13.0,20.0,3.0,,,,89.0,38.0,7.4,10.0,1,,4.0,,,,,2.0,1.0,3.0,2.0,,,,1.0,,6.0,1.0,,,,3.0,,,,,,1.0,,,,,,
11453231,home,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,30,30,False,21.0,16.0,2.0,1.0,0.0,4.0,5.0,12.0,16.0,3.0,,,,90.0,34.0,6.8,13.0,2,9.0,4.0,,,,1.0,1.0,1.0,4.0,,2.0,2.0,,,2.0,,,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,,
