match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals
13981459,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,34.0,29.0,19.0,14.0,0.0,22.0,25.0,7.0,9.0,1.0,9.0,1.0,3.0,3.0,2.0,1.0,90.0,44.0,7.8,5.0,0.002585,0.5246,0,0.2575,0.06,-0.1,-0.12,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981459,home,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,32,32,False,23.0,19.0,3.0,2.0,0.0,13.0,15.0,6.0,8.0,4.0,1.0,,,,,,58.0,31.0,6.2,5.0,0.0030296,,0,,-0.14,0.14,-0.14,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981459,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,42.0,40.0,2.0,2.0,0.0,33.0,33.0,7.0,9.0,3.0,6.0,,,,,,90.0,60.0,6.6,5.0,0.00817021,,0,,0.09,0.08,-0.26,,1.0,5.0,7.0,1.0,1.0,1.0,4.0,2.0,yerrymina,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13981459,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,46.0,39.0,5.0,1.0,0.0,27.0,32.0,12.0,14.0,4.0,3.0,,,,,,90.0,55.0,6.1,7.0,0.00467253,,0,,0.05,0.04,-0.11,,2.0,5.0,,,3.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13981459,home,Cagliari,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,34.0,28.0,2.0,,0.0,16.0,19.0,12.0,15.0,,3.0,,,,,,90.0,58.0,6.6,15.0,0.00760322,,0,,-0.17,0.3,-0.1,,,2.0,4.0,,2.0,,3.0,1.0,,,,,,,6.0,2.0,1.0,,,,,,,,,,,,,,,
13981459,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,40.0,31.0,,,0.0,14.0,15.0,17.0,25.0,1.0,6.0,,,,,,90.0,49.0,6.4,10.0,0.0150223,,1,,0.03,0.18,-0.23,,,1.0,3.0,,3.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0314,-0.22,,,,,,,,,,,
13981459,home,Cagliari,Alessandro Deiola,,,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,21.0,14.0,1.0,,0.0,11.0,16.0,3.0,5.0,,,,,,,,58.0,27.0,6.6,7.0,0.00069073,,0,,-0.09,0.03,-0.05,,,1.0,4.0,1.0,,,,,,,,,3.0,2.0,,1.0,1.0,,,,,True,,,,,,,,,,
13981459,home,Cagliari,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,13.0,9.0,,,0.0,5.0,5.0,4.0,8.0,1.0,,,,,,,77.0,31.0,6.4,15.0,0.00436478,,1,,-0.06,0.02,-0.04,,2.0,5.0,5.0,,,8.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,2.0,1.0,,0.091,-0.11,,1.0,1.0,,,,,,,,
13981459,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,M,33,33,False,41.0,31.0,4.0,3.0,0.0,19.0,25.0,12.0,16.0,1.0,3.0,,,,,,77.0,57.0,6.9,13.0,0.0114264,,0,,0.17,0.04,-0.06,,,,3.0,,2.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
13981459,home,Cagliari,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,19,19,False,,,,,0.0,,,,,,1.0,,,,,,44.0,7.0,6.5,2.0,,,0,,,0.04,-0.02,,2.0,5.0,4.0,,2.0,1.0,3.0,2.0,gallobelotti,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,
