match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,captain,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_outfielderBlock,stat_totalOffside,stat_penaltyWon
11369308,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,46.0,21.0,42.0,18.0,7.0,11.0,14.0,35.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,51.0,6.2,25.0,0.0,0.0,0.00372528,0,-0.4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369308,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,False,36.0,22.0,9.0,4.0,11.0,15.0,13.0,29.0,4.0,8.0,,1.0,,,,,,90.0,63.0,7.0,22.0,0.0,0.0,0.157992,0,,1.0,8.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
11369308,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,21.0,13.0,6.0,1.0,12.0,14.0,1.0,7.0,2.0,5.0,,1.0,,,,,,61.0,26.0,6.2,8.0,0.0,0.0,0.00101298,0,,,,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11369308,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,False,36.0,26.0,10.0,5.0,19.0,20.0,7.0,16.0,6.0,5.0,,1.0,,,,,,90.0,41.0,6.9,10.0,0.0887,0.1159,0.0085513,1,,,,,3.0,2.0,,2.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11369308,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,39.0,26.0,5.0,2.0,11.0,16.0,18.0,26.0,2.0,7.0,,,,,,,,88.0,69.0,7.5,20.0,0.0,0.0,0.203106,0,,1.0,3.0,3.0,2.0,6.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,
11369308,home,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,M,18,18,False,11.0,10.0,1.0,,5.0,5.0,5.0,6.0,3.0,3.0,,2.0,,,,,,61.0,19.0,7.0,4.0,0.0407,0.7026,0.0125394,1,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,
11369308,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,M,2,2,False,24.0,17.0,4.0,3.0,3.0,3.0,14.0,22.0,5.0,4.0,,2.0,,,,,,90.0,35.0,6.6,9.0,0.0,0.0,0.0169075,0,,,1.0,,4.0,4.0,1.0,2.0,,,,,,,2.0,,,,,,1.0,1.0,True,1.0,,,,,,,
11369308,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,False,25.0,14.0,3.0,1.0,8.0,10.0,6.0,16.0,,1.0,,,,,,,,90.0,32.0,7.4,12.0,0.1071,0.2245,0.00153546,2,,,1.0,,,7.0,,2.0,,,,,,2.0,7.0,,1.0,1.0,,,,,,,1.0,,,,,,
11369308,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,M,7,7,False,20.0,13.0,1.0,,6.0,7.0,7.0,15.0,6.0,6.0,,1.0,,,,,,61.0,31.0,6.6,14.0,0.0249,0.0,0.00434778,1,,,2.0,,3.0,5.0,1.0,,,,,,,,3.0,1.0,,,,3.0,2.0,1.0,,,1.0,,,,,,
11369308,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,19.0,15.0,4.0,3.0,3.0,3.0,12.0,16.0,8.0,1.0,,2.0,,,,,,90.0,39.0,6.8,13.0,0.1616,0.1656,0.0158616,4,,,,,4.0,1.0,1.0,,,,1.0,,,1.0,,,2.0,,,7.0,1.0,1.0,,,,2.0,,,,,
