match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_penaltyConceded,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_punches,player_sofascoreId,stat_goals,stat_penaltyWon
10382036,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,47.0,28.0,28.0,9.0,21.0,27.0,7.0,20.0,1.0,1.0,9.0,1.0,3.0,1.0,7.0,90.0,59.0,8.0,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,29.0,23.0,4.0,2.0,11.0,12.0,13.0,19.0,,3.0,6.0,,,,,90.0,55.0,6.8,7.0,0,,,2.0,1.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,40.0,31.0,9.0,4.0,26.0,29.0,5.0,11.0,1.0,5.0,10.0,,,,,90.0,60.0,6.9,11.0,0,,,,,,2.0,,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,29.0,24.0,6.0,3.0,17.0,19.0,7.0,10.0,2.0,4.0,2.0,,,,,90.0,45.0,7.1,5.0,2,,,,,,3.0,2.0,1.0,3.0,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,40.0,35.0,9.0,6.0,23.0,24.0,13.0,20.0,1.0,2.0,4.0,,,,,83.0,54.0,7.2,10.0,0,,,4.0,1.0,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,
10382036,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,20.0,13.0,2.0,1.0,8.0,11.0,5.0,10.0,,5.0,5.0,,,,,76.0,39.0,6.3,15.0,0,,,1.0,,,6.0,1.0,,,5.0,4.0,2.0,2.0,1.0,,,,,4.0,,1.0,,,,,,,,,,
10382036,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,M,11,11,False,17.0,14.0,1.0,1.0,8.0,9.0,8.0,10.0,1.0,1.0,5.0,,,,,57.0,30.0,7.1,6.0,2,,,2.0,2.0,1.0,4.0,2.0,2.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,
10382036,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,False,22.0,19.0,2.0,1.0,12.0,15.0,7.0,7.0,1.0,3.0,2.0,,,,,83.0,31.0,6.5,6.0,0,,,,,,3.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,False,24.0,18.0,3.0,2.0,10.0,12.0,10.0,15.0,,3.0,1.0,,,,,90.0,42.0,7.0,11.0,1,Patrick,Vroegh,3.0,2.0,1.0,3.0,,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,
10382036,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,26.0,14.0,,,3.0,4.0,11.0,23.0,5.0,6.0,,,,,,90.0,34.0,6.7,14.0,3,,,1.0,,4.0,7.0,,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,2.0,1.0,True,1.0,1.0,,,,
10382036,home,RKC Waalwijk,Lennerd Daneels,lennerd-daneels,L. Daneels,M,11,172,41,M,794980,EUR,892166400,F,20,20,False,15.0,14.0,1.0,1.0,5.0,6.0,10.0,10.0,,4.0,2.0,,,,,57.0,31.0,6.5,10.0,0,Lennerd,Daneels,1.0,1.0,1.0,7.0,,,,2.0,2.0,,3.0,3.0,,2.0,,,3.0,2.0,,,,,,,1.0,,,,
10382036,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,True,15.0,13.0,2.0,2.0,2.0,3.0,11.0,13.0,,,3.0,,,,,33.0,18.0,6.5,4.0,0,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173,88,M,121777,EUR,666057600,F,10,10,True,7.0,5.0,,,1.0,1.0,5.0,8.0,,1.0,1.0,,,,,33.0,23.0,6.4,11.0,2,,,2.0,1.0,1.0,6.0,,,,1.0,,,1.0,4.0,,,,,3.0,,,,1.0,1.0,,,,,,,
10382036,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,True,8.0,6.0,,,1.0,1.0,6.0,8.0,,,1.0,,,,,14.0,18.0,6.3,8.0,0,,,1.0,1.0,,4.0,,,,,,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,
10382036,home,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176,172,M,1006232,EUR,969235200,F,7,7,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,,14.0,8.0,6.4,2.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,4.0,3.0,,,,,4.0,7.0,,2.0,1.0,,,,,14.0,9.0,6.8,3.0,0,,,3.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382036,home,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
