match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_hitWoodwork,captain,stat_totalOffside,stat_goalAssist,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12116980,home,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,18.0,14.0,4.0,2.0,7.0,8.0,7.0,12.0,3.0,14.0,24.0,6.5,6.0,0.00426089,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,True,2.0,1.0,,,,,1.0,2.0,1.0,14.0,10.0,7.1,5.0,0.00035318,1,,,,,4.0,1.0,,,,,,,1.0,,,1.0,0.0362,,,,2.0,1.0,,3.0,,,,,,,,1.0,,,
12116980,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Matheus Belém,matheus-belem,Matheus Belém,D,15,186,729,M,1466551,EUR,1047513600,D,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Matheus Belém,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Welington,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,29.0,16.0,19.0,6.0,12.0,14.0,4.0,15.0,11.0,90.0,42.0,7.1,13.0,0.00076676,0,-0.2973,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0
12116980,away,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,22.0,13.0,7.0,3.0,7.0,12.0,6.0,10.0,3.0,90.0,38.0,6.5,11.0,0.00194865,0,,,3.0,2.0,9.0,8.0,3.0,3.0,,6.0,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,
12116980,away,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,27.0,18.0,7.0,2.0,16.0,19.0,2.0,8.0,5.0,90.0,42.0,6.9,10.0,0.00068894,0,,,2.0,3.0,4.0,8.0,,6.0,,4.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
12116980,away,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,27.0,15.0,9.0,1.0,12.0,18.0,3.0,9.0,4.0,90.0,36.0,6.1,15.0,0.00068376,0,,,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,1.0,,1.0,,,True,,,,,,
12116980,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,12.0,9.0,1.0,1.0,6.0,7.0,3.0,5.0,2.0,59.0,23.0,6.3,8.0,0.00278776,0,,,1.0,,6.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,
12116980,away,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,26.0,22.0,5.0,4.0,12.0,12.0,12.0,18.0,9.0,90.0,48.0,7.1,11.0,0.0794232,1,,4.0,2.0,,9.0,3.0,2.0,3.0,,,,1.0,4.0,,,,0.0161,,1.0,2.0,4.0,2.0,,2.0,1.0,,,,,,1.0,,,,
12116980,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,False,24.0,19.0,6.0,3.0,11.0,12.0,8.0,12.0,6.0,72.0,36.0,7.2,5.0,0.00805256,0,,,3.0,,4.0,4.0,,,2.0,4.0,3.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
12116980,away,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,24.0,22.0,3.0,2.0,9.0,11.0,13.0,13.0,4.0,72.0,38.0,7.0,6.0,0.0130748,1,,,,,2.0,5.0,1.0,2.0,,1.0,1.0,1.0,,,,,0.0121,3.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,
12116980,away,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,M,6,6,False,25.0,12.0,7.0,1.0,6.0,10.0,6.0,16.0,3.0,90.0,50.0,6.7,21.0,0.00435279,1,,1.0,2.0,1.0,7.0,8.0,2.0,3.0,,3.0,1.0,2.0,,,,,0.0253,1.0,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,
12116980,away,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,11,11,False,8.0,7.0,,,3.0,3.0,4.0,5.0,4.0,58.0,18.0,6.4,8.0,0.002793,0,,,2.0,,6.0,3.0,,,,,,2.0,,,,,,4.0,1.0,,2.0,1.0,,2.0,,,,,,1.0,,,,,
12116980,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,17.0,11.0,1.0,,5.0,6.0,6.0,11.0,2.0,83.0,21.0,7.0,7.0,0.00285666,1,,,3.0,,6.0,1.0,,1.0,,,,1.0,,,,1.0,0.0735,,2.0,,1.0,,,,,,,,,,,1.0,,,
12116980,away,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,F,21,21,True,11.0,9.0,3.0,2.0,2.0,2.0,7.0,9.0,,32.0,15.0,6.6,4.0,0.0240765,0,,,3.0,2.0,4.0,2.0,1.0,1.0,,,,,,Moisés,,,,2.0,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,5.0,2.0,,,,,3.0,6.0,1.0,31.0,14.0,7.3,7.0,0.0139101,2,,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,0.2318,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,
12116980,away,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,7.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,18.0,16.0,7.0,4.0,0.00472969,0,,,,,,4.0,,1.0,,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,28,28,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,18.0,7.0,6.9,1.0,0.0002607,0,,,1.0,,2.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
12116980,away,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,True,5.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,15.0,12.0,6.5,6.0,0.00032754,0,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12116980,away,Fortaleza,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Kauan Rodrigues,kauan-rodrigues,K. Rodrigues,M,8,174,283,M,1516708,EUR,1113609600,F,37,37,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,32,32,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Pedro,Rocha,,,,,,,,,,,,,,,,,,,,
12116980,away,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,,,,,,,,,,,
