match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,captain,stat_totalOffside,stat_punches
14566728,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,35.0,22.0,24.0,11.0,0.0,13.0,14.0,9.0,21.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,4.0,90.0,49.0,7.4,13.0,0.00474126,19.872,4.72341,0.0,0.0816,0,0.7578,0.09,0.0,0.22,0.1,3.25,1.33,0.11,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566728,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9895,M,973437,EUR,978566400,D,3,3,False,46.0,40.0,1.0,1.0,0.0,28.0,30.0,12.0,16.0,1.0,1.0,,,2.0,8.0,,,,,90.0,60.0,7.0,9.0,0.00818419,27.216,10.35453,5.0,,1,,0.0,0.32,0.36,,3.18,5.08,1.51,0.48,0.11,odilonkossounou,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.4187,0.3375,-0.27,,,,,,,,,,,,,,,
14566728,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,1157713,EUR,916185600,D,4,4,False,42.0,33.0,5.0,3.0,0.0,21.0,26.0,12.0,16.0,2.0,6.0,1.0,1.0,7.0,9.0,,,,,90.0,66.0,7.5,13.0,0.00657983,28.404,10.20337,9.0,,1,,0.0,0.18,0.47,,3.32,4.83,1.31,0.55,0.19,,2.0,4.0,,,1.0,,2.0,1.0,,0.2627,0.7831,0.03,2.0,3.0,3.0,1.0,,,,,,,,,,,
14566728,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2164,M,151003,EUR,730080000,D,19,19,False,41.0,30.0,6.0,2.0,0.0,16.0,21.0,14.0,20.0,5.0,7.0,,,6.0,4.0,1.0,,,,90.0,57.0,7.1,13.0,0.0208517,28.152,10.55043,6.0,,0,,0.15,0.03,0.2,,3.0,5.45,1.47,0.5,0.13,,2.0,3.0,,,,1.0,2.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
14566728,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,132318,EUR,708220800,M,77,77,False,26.0,19.0,3.0,2.0,0.0,4.0,6.0,15.0,20.0,,4.0,1.0,1.0,2.0,2.0,1.0,,,,74.0,48.0,7.8,11.0,0.61989,30.168,8.84786,10.0,,3,,0.53,0.38,0.17,,2.45,4.15,1.44,0.59,0.23,,,1.0,,,,,,,,0.1166,,-0.4,1.0,2.0,1.0,,1.0,3.0,2.0,,,,,,,,
14566728,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,946888,EUR,931305600,M,13,13,False,33.0,29.0,3.0,,0.0,13.0,14.0,16.0,19.0,3.0,8.0,4.0,2.0,4.0,3.0,1.0,,,,90.0,61.0,6.8,12.0,0.0290702,30.888,11.66346,12.0,,1,,0.07,-0.19,0.36,,2.98,5.27,2.18,0.93,0.3,ederson99,2.0,9.0,,,,1.0,2.0,1.0,2.0,0.0383,,-0.04,3.0,2.0,2.0,,,,2.0,,,2.0,1.0,1.0,,,
14566728,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,100389,EUR,670204800,M,15,15,False,41.0,27.0,6.0,4.0,0.0,9.0,17.0,18.0,24.0,10.0,10.0,,,7.0,3.0,,,,,90.0,55.0,7.2,16.0,0.0421866,28.26,11.2612,6.0,,0,,0.26,0.02,0.25,,2.92,5.51,2.07,0.63,0.13,,4.0,7.0,,,,,,1.0,2.0,,,,1.0,,,,,,2.0,,,,,,True,,
14566728,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190,687,M,1012177,EUR,1068940800,M,47,47,False,16.0,14.0,2.0,2.0,0.0,5.0,6.0,9.0,10.0,,1.0,1.0,,,,,,,,45.0,31.0,6.6,8.0,0.00582907,29.052,5.27767,6.0,,0,,0.05,0.0,0.17,,1.55,2.34,0.82,0.43,0.14,,,3.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,
14566728,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14750,M,960441,EUR,984182400,F,17,17,False,44.0,29.0,7.0,6.0,0.0,5.0,7.0,24.0,37.0,3.0,10.0,7.0,3.0,,5.0,5.0,,,,89.0,78.0,7.4,28.0,0.640085,30.348,10.45332,18.0,,2,,0.54,0.28,0.13,,3.21,4.63,1.47,0.74,0.39,cdk,4.0,14.0,,,1.0,,,1.0,1.0,0.069,0.545,0.12,5.0,,,,3.0,,6.0,,,2.0,,1.0,,,
14566728,home,Atalanta,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4539,M,839156,EUR,954892800,F,90,90,False,16.0,9.0,1.0,,0.0,5.0,9.0,4.0,7.0,3.0,10.0,2.0,2.0,1.0,4.0,4.0,,,,62.0,38.0,6.7,11.0,0.0035675,31.824,6.83081,12.0,,3,,-0.03,0.01,0.2,,2.21,3.02,0.83,0.49,0.29,,2.0,3.0,,2.0,1.0,,,2.0,,0.8475,0.6748,-0.88,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,3.0,
