match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_shotOffTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyWon
12624968,away,Al-Kholood,Mohammed Mazyad Alshammari,,,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,False,23.0,12.0,11.0,1.0,0.0,11.0,13.0,1.0,10.0,,5.0,,2.0,,3.0,,90.0,28.0,6.7,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12624968,away,Al-Kholood,Abdullah Al-Hawsawi,Abdullah Al-Hawsawi,,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,20.0,10.0,4.0,1.0,0.0,8.0,12.0,2.0,8.0,1.0,6.0,,,,,,90.0,46.0,6.6,19.0,0,,,,1.0,3.0,1.0,,,1.0,,,4.0,,,,,,,,,,,1.0,3.0,,,,,,,
12624968,away,Al-Kholood,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,30.0,26.0,5.0,2.0,0.0,20.0,20.0,6.0,10.0,4.0,1.0,,,,,,90.0,36.0,6.7,4.0,0,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,True,,,,,,,,,,,
12624968,away,Al-Kholood,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600,D,23,23,False,33.0,28.0,5.0,1.0,0.0,26.0,27.0,2.0,6.0,1.0,1.0,,,,,,90.0,40.0,6.5,6.0,0,,,1.0,4.0,4.0,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,2.0,1.0,,,,,,,
12624968,away,Al-Kholood,Sultan Al Shehri,Sultan Al Shehri,,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,False,28.0,24.0,2.0,2.0,0.0,13.0,14.0,11.0,15.0,2.0,6.0,,,,,,79.0,60.0,7.0,11.0,0,1.0,,,4.0,8.0,2.0,,4.0,,5.0,3.0,2.0,,,,,,,,,,,3.0,1.0,2.0,,,,,,
12624968,away,Al-Kholood,Abdulfattah Asiri,,,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800,M,45,45,False,2.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,18.0,4.0,6.6,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624968,away,Al-Kholood,Aliou Dieng,,,aliou-dieng,A. Dieng,M,23,184.0,13659,M,933780,EUR,876960000,M,15,15,False,38.0,33.0,5.0,2.0,0.0,17.0,19.0,16.0,19.0,,9.0,,,,,,90.0,50.0,7.0,8.0,1,,,,3.0,2.0,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,3.0,1.0,1.0,,,,,alioudieng_18,
12624968,away,Al-Kholood,Farhah Ali Alshamrani,,,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,False,22.0,17.0,3.0,,0.0,7.0,7.0,11.0,16.0,,3.0,,,,,,79.0,31.0,6.3,8.0,1,1.0,1.0,2.0,5.0,2.0,,,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12624968,away,Al-Kholood,Muhammad Sawan,Muhammad Sawan,,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,M,11,11,False,22.0,16.0,3.0,2.0,0.0,5.0,7.0,11.0,18.0,,8.0,,,,,,89.0,45.0,7.0,16.0,0,3.0,,2.0,7.0,8.0,,2.0,3.0,,4.0,2.0,2.0,,,2.0,,,1.0,1.0,,,,,2.0,,,,,,,1.0
12624968,away,Al-Kholood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,F,10,10,False,32.0,27.0,2.0,2.0,0.0,8.0,9.0,20.0,27.0,2.0,4.0,,,,,,90.0,63.0,7.5,14.0,5,4.0,1.0,,5.0,6.0,1.0,3.0,,,3.0,2.0,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,3.0,,2.0,,,,,
12624968,away,Al-Kholood,Myziane Maolida,,,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400,F,9,9,False,29.0,20.0,,,0.0,8.0,8.0,12.0,22.0,,2.0,,,,,,90.0,49.0,7.6,17.0,4,1.0,,1.0,6.0,1.0,,2.0,3.0,1.0,,,3.0,,1.0,,,,,2.0,,,2.0,1.0,,1.0,2.0,1.0,,,,
12624968,away,Al-Kholood,Hammam Al-Hammami,Hammam Al-Hammami,,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,F,22,22,True,12.0,8.0,,,0.0,3.0,5.0,5.0,9.0,1.0,5.0,,,,,,72.0,33.0,6.9,13.0,1,2.0,,1.0,10.0,6.0,1.0,2.0,5.0,,2.0,2.0,2.0,,3.0,,,,,1.0,,,1.0,,2.0,2.0,,,,,,
12624968,away,Al-Kholood,Hassan Al-Asmari,Hassan Al-Asmari,,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400,D,12,12,True,7.0,4.0,1.0,,0.0,1.0,3.0,3.0,4.0,1.0,2.0,,,,,,11.0,13.0,6.7,3.0,0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
12624968,away,Al-Kholood,Jamaan Al Dawsari,,,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200,D,4,4,True,11.0,4.0,3.0,,0.0,2.0,5.0,2.0,6.0,1.0,3.0,,,,,,11.0,13.0,6.3,7.0,0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12624968,away,Al-Kholood,Bassem Al-Arini,Bassem Al-Arini,,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,12.0,4.0,7.5,,1,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,
12624968,away,Al-Kholood,Jassim Al Ashban,,,jassim-al-ashban,J. A. Ashban,G,34,175.0,5,M,922934,EUR,835574400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624968,away,Al-Kholood,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624968,away,Al-Kholood,Abdullah Al Rashidi,,,abdullah-al-rashidi,A. A. Rashidi,M,19,173.0,1,M,948022,EUR,827971200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624968,away,Al-Kholood,Abdulmalik Al Harbi,Abdulmalik Al Harbi,,abdulmalik-al-harbi,A. A. Harbi,F,,177.0,8,M,1549240,EUR,1128556800,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
