match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,captain,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_clearanceOffLine,stat_totalOffside
12499763,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,30.0,21.0,1.0,,0.0,4.0,4.0,19.0,30.0,7.0,2.0,1.0,5.0,,,,90.0,49.0,7.5,14.0,0.0726573,6,,Mohamed El Amine Amoura,,1.0,,2.0,2.0,2.0,,,,,,0.2349,4.0,4.0,,,1.0,,2.0,0.2686,2.0,,,,amoura9,1.0,,,,,,,
12499763,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,True,9.0,6.0,,,0.0,,1.0,6.0,8.0,2.0,,,1.0,,,,11.0,11.0,6.6,4.0,0.0186251,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,lovromajer,,,,,,,,
12499763,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,6.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,4.0,,,,,,,33.0,9.0,6.5,2.0,0.0114505,0,,,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,13.0,9.0,1.0,1.0,0.0,1.0,2.0,8.0,11.0,,,,1.0,,,,22.0,15.0,6.9,4.0,0.0589279,0,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,4.0,1.0,1.0,1.0,0.0,,,1.0,4.0,1.0,,,1.0,,,,11.0,9.0,6.8,4.0,0.00095121,1,,,,,,1.0,1.0,,,2.0,1.0,,1.0,0.0533,,,,,1.0,1.0,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,6.0,5.0,,,0.0,,,5.0,6.0,3.0,,,,,,,10.0,8.0,6.5,1.0,0.014357,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,
12499763,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,28.0,16.0,18.0,7.0,0.0,12.0,13.0,4.0,15.0,,,2.0,13.0,,2.0,1.0,90.0,41.0,7.5,12.0,0.00075106,0,0.2928,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,,,
12499763,away,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,23.0,15.0,2.0,,0.0,12.0,18.0,3.0,5.0,2.0,1.0,5.0,3.0,,,,90.0,38.0,7.0,9.0,0.0007445,0,,,,,,1.0,1.0,,5.0,10.0,,2.0,2.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,25.0,17.0,6.0,2.0,0.0,13.0,15.0,4.0,10.0,,,6.0,2.0,,,,90.0,40.0,7.2,8.0,0.00252766,0,,,,,,1.0,,,2.0,4.0,,2.0,,,,,1.0,1.0,,1.0,,,,,True,,,,,,,,1.0,,
12499763,away,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,33.0,24.0,9.0,2.0,1.0,16.0,18.0,8.0,15.0,1.0,,3.0,5.0,,,,90.0,43.0,7.5,10.0,0.119023,0,,,,1.0,,1.0,,2.0,2.0,5.0,,,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,
12499763,away,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,20.0,12.0,5.0,1.0,0.0,5.0,6.0,7.0,17.0,3.0,2.0,3.0,2.0,,,,77.0,39.0,7.3,12.0,0.00599743,0,,,,,,,1.0,,,2.0,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,
12499763,away,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,27.0,20.0,1.0,1.0,0.0,8.0,10.0,12.0,17.0,9.0,2.0,,5.0,,,,90.0,34.0,6.2,8.0,0.011644,0,,,,2.0,1.0,,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,26.0,21.0,2.0,2.0,0.0,12.0,14.0,9.0,12.0,2.0,1.0,2.0,5.0,,,,90.0,36.0,7.0,6.0,0.166645,0,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
12499763,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,9.0,7.0,2.0,1.0,0.0,4.0,5.0,3.0,6.0,4.0,,1.0,2.0,,,,77.0,25.0,6.7,7.0,0.00202348,0,,,,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,
12499763,away,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,18.0,13.0,3.0,2.0,0.0,6.0,9.0,7.0,10.0,1.0,,4.0,2.0,,,,90.0,46.0,7.3,8.0,0.00676779,0,,,,1.0,,,,,1.0,7.0,,1.0,4.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,2.0,,
12499763,away,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,15.0,13.0,,,0.0,6.0,7.0,7.0,8.0,7.0,1.0,,3.0,,,,66.0,32.0,6.4,11.0,0.0113629,1,,,,,1.0,5.0,2.0,,1.0,3.0,1.0,,,0.0268,,,,,5.0,2.0,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,18.0,7.0,,,0.0,4.0,7.0,3.0,11.0,6.0,,1.0,1.0,,,,66.0,27.0,7.4,13.0,0.00095609,1,,,,3.0,2.0,2.0,1.0,,3.0,6.0,,,,0.2853,,,1.0,,,2.0,1.0,0.951,,,,,,1.0,,,,,1.0,,
12499763,away,FC Augsburg,Yusuf Kabadayi,yusuf-kabadayi,Y. Kabadayi,M,32,186,412,M,1130113,EUR,1075680000,F,7,7,True,8.0,4.0,,,0.0,,1.0,4.0,7.0,2.0,,,1.0,,,,24.0,10.0,6.4,6.0,0.0098886,0,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0
12499763,away,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,6.0,3.0,,,0.0,2.0,3.0,1.0,3.0,2.0,,,1.0,,,,24.0,8.0,6.5,4.0,0.00047065,1,,,,1.0,,,1.0,,,,1.0,,,0.1168,,,,,,,,,,,,,essende.s,,,,,,,,
12499763,away,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,3.0,2.0,1.0,1.0,0.0,2.0,3.0,,,1.0,,,,,,,13.0,8.0,6.3,4.0,1.986e-05,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,10.0,8.0,,,0.0,4.0,6.0,4.0,5.0,,,,2.0,,,,13.0,14.0,6.6,4.0,0.00787021,0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499763,away,FC Augsburg,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6022,M,345035,EUR,780796800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
