match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_keyPass,captain,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
13472692,home,Mirassol,Gabriel,gabriel,Gabriel,M,27,178.0,805,M,243459,EUR,631584000,F,27,27,False,33.0,30.0,4.0,2.0,0.0,10.0,10.0,20.0,23.0,1.0,4.0,1.0,4.0,2.0,,,,,78.0,43.0,7.2,5.0,0.133133,0,,1.0,1.0,,3.0,3.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,
13472692,home,Mirassol,Chico,chico,Chico,M,10,174.0,731,M,880132,EUR,674352000,M,10,10,True,13.0,7.0,1.0,,0.0,,1.0,7.0,12.0,,4.0,,2.0,1.0,,,,,31.0,22.0,6.8,9.0,0.0194081,0,,,,,2.0,,,,,3.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,
13472692,home,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187.0,122,M,981746,EUR,886204800,M,18,18,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,1.0,2.0,,1.0,,,,,,23.0,8.0,6.7,3.0,0.00560759,0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189.0,259,M,1148306,EUR,950832000,F,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,2.0,,1.0,,,,,,23.0,10.0,6.5,5.0,0.00111107,0,,,,,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,1.0,3.0,,,,,,,,,,,,,
13472692,home,Mirassol,Zé Vitor,ze-vitor,Z. Vitor,M,8,194.0,77,M,1188028,EUR,957225600,M,88,88,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,1.0,3.0,,2.0,,,,,,12.0,15.0,6.3,6.0,0.00279997,0,,,,1.0,6.0,2.0,1.0,,,1.0,,2.0,,,,Zé Vitor,,1.0,,2.0,1.0,,,,,,,,,,,,
13472692,home,Mirassol,Fabrício Daniel,fabricio-daniel,Fabrício Daniel,F,70,181.0,209,M,1128767,EUR,859075200,F,7,7,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,1.0,,1.0,1.0,,,,,12.0,10.0,6.6,3.0,0.00204376,0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13472692,home,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188.0,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Alex,Santana,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Thomazella,thomazella,Thomazella,G,90,191.0,87,M,870929,EUR,650678400,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174.0,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Luiz Otávio,luiz-otavio,L. Otávio,D,4,194.0,170,M,874778,EUR,718588800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Luiz Filipe,luiz-filipe,Luiz Filipe,M,17,174.0,141,M,1090716,EUR,991008000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Luiz Filipe,,,,,,,,,,,,,,,,,
13472692,home,Mirassol,Maceió,maceio,Maceió,M,99,173.0,188,M,1645837,EUR,1058140800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Maceió,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186.0,465,M,799667,EUR,802137600,G,22,22,False,19.0,16.0,6.0,3.0,0.0,15.0,17.0,1.0,2.0,,,2.0,7.0,,,,3.0,,90.0,30.0,6.9,3.0,0.00015341,0,0.0924,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
13472692,away,Sport Recife,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186.0,169,M,794139,EUR,853977600,D,3,3,False,60.0,49.0,10.0,6.0,0.0,30.0,32.0,19.0,28.0,,4.0,2.0,4.0,,,,,,90.0,72.0,7.1,11.0,0.00756635,0,,,,,3.0,1.0,1.0,,1.0,3.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
13472692,away,Sport Recife,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191.0,278,M,242209,EUR,731462400,D,25,25,False,43.0,41.0,2.0,2.0,0.0,30.0,30.0,11.0,13.0,3.0,7.0,9.0,4.0,1.0,,,,,90.0,59.0,6.9,3.0,0.00418118,0,,,,3.0,6.0,,,,,3.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
13472692,away,Sport Recife,Chico,chico,Chico,D,4,188.0,327,M,877904,EUR,905731200,D,44,44,False,25.0,20.0,4.0,2.0,0.0,13.0,15.0,7.0,10.0,1.0,3.0,3.0,,,,,,,45.0,30.0,6.5,5.0,0.00177169,0,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178.0,202,M,981295,EUR,906249600,M,32,32,False,22.0,15.0,5.0,1.0,0.0,7.0,7.0,8.0,15.0,,,1.0,4.0,,,,,,65.0,40.0,6.2,11.0,0.0192424,1,,1.0,,1.0,4.0,1.0,,,,,,2.0,,0.0126,,,,1.0,,2.0,,,1.0,,,,,,,,,,
13472692,away,Sport Recife,Du Queiroz,du-queiroz,D. Queiroz,M,37,172.0,752,M,1128129,EUR,947203200,M,37,37,False,21.0,17.0,,,0.0,8.0,11.0,9.0,10.0,,,,3.0,,,,,,45.0,27.0,6.4,6.0,0.0035136,0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13472692,away,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174.0,3013,M,2040561,EUR,1206144000,M,58,58,False,28.0,25.0,2.0,2.0,0.0,11.0,13.0,14.0,15.0,,3.0,,7.0,1.0,,,,,74.0,38.0,6.8,5.0,0.0067943,0,,,,,5.0,1.0,,,,2.0,,4.0,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,
13472692,away,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,M,16,16,False,51.0,36.0,11.0,3.0,0.0,17.0,22.0,19.0,29.0,2.0,9.0,2.0,4.0,5.0,,,,,90.0,75.0,6.6,18.0,0.0235887,0,,3.0,1.0,4.0,8.0,,,,1.0,2.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,
13472692,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176.0,1742,M,244589,EUR,647481600,F,10,10,False,35.0,30.0,8.0,7.0,0.0,8.0,8.0,22.0,27.0,,1.0,2.0,1.0,,,,,,74.0,54.0,7.0,17.0,0.0549845,0,,5.0,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,4.0,3.0,,,,2.0,True,,,,,,,
13472692,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178.0,1164,M,1035765,EUR,994291200,F,30,30,False,29.0,21.0,,,0.0,6.0,6.0,15.0,23.0,1.0,7.0,,3.0,2.0,,,,,90.0,49.0,7.5,14.0,0.0484899,3,,3.0,,1.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,0.1838,0.2013,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,
13472692,away,Sport Recife,Pablo,pablo,Pablo,F,92,185.0,909,M,374486,EUR,709257600,F,92,92,False,17.0,13.0,1.0,,0.0,8.0,9.0,5.0,8.0,,2.0,,,1.0,,,,,90.0,32.0,6.3,8.0,0.00466604,4,,1.0,,6.0,9.0,,,1.0,,1.0,,2.0,,0.3887,0.1439,,,1.0,,2.0,1.0,,3.0,,1.0,,,,,,,1.0,
13472692,away,Sport Recife,Dalbert,dalbert,Dalbert,D,36,181.0,321,M,385386,EUR,747446400,D,29,29,True,18.0,17.0,2.0,2.0,0.0,7.0,7.0,10.0,11.0,,3.0,2.0,4.0,,,,,,45.0,31.0,7.0,5.0,0.0108723,0,,2.0,,2.0,3.0,1.0,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Christian Ortíz,christian-ortiz,C. Ortíz,F,8,170.0,251,M,293235,EUR,714355200,F,59,59,True,29.0,22.0,2.0,1.0,0.0,7.0,8.0,15.0,21.0,1.0,2.0,,3.0,,,,,,45.0,37.0,7.1,10.0,0.143205,2,,1.0,,,1.0,,,1.0,,1.0,,,,0.066,0.0168,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0
13472692,away,Sport Recife,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179.0,526,M,1008700,EUR,1018742400,F,17,17,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,3.0,1.0,2.0,,,,,,25.0,19.0,6.8,4.0,0.00129645,0,,2.0,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
13472692,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175.0,472,M,1199246,EUR,1025395200,F,20,20,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,,,,,,,,,,16.0,14.0,6.3,7.0,0.00314278,0,,1.0,,,2.0,1.0,,,,,,,,,,Rodrigo Atencio,,,,2.0,1.0,,,,,,,,,,,,
13472692,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,True,14.0,14.0,5.0,5.0,0.0,11.0,11.0,3.0,3.0,,,,5.0,,,,,,16.0,15.0,6.6,1.0,0.00114919,0,,,,,3.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
13472692,away,Sport Recife,Thiago Couto,thiago-couto,T. Couto,G,12,188.0,418,M,871291,EUR,922406400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Antônio Adriano,antonio-adriano,A. Adriano,G,42,,44,M,1019685,EUR,1046995200,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Antônio,Adriano,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187.0,283,M,1068519,EUR,916272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Fabricio Domínguez,fabricio-dominguez,F. Domínguez,M,2,177.0,626,M,939934,EUR,898646400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168.0,592,M,870578,EUR,762480000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472692,away,Sport Recife,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183.0,412,M,1170780,EUR,1047427200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
