match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_dispossessed,stat_wonTackle,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork
11996574,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,False,15.0,7.0,2.0,1.0,,2.0,8.0,14.0,,1.0,,,,,72.0,32.0,6.5,14.0,0.254819,1,,2.0,1.0,5.0,5.0,,,2.0,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,0.1268,2.0,1.0,1.0,0.1461,,,,,
11996574,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,1.0,,,,,28.0,14.0,6.5,2.0,0.017633,0,,,,2.0,,,1.0,,Jochem van de Kamp,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Jason van Duiven,jason-van-duiven,J. v. Duiven,F,9,175,432,M,1195745,EUR,1109203200,F,7,7,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,18.0,4.0,6.4,1.0,0.00285065,0,,3.0,,3.0,,,,,Jason van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Stijn Keller,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196,14,M,1046943,EUR,1037404800,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Jeffry Puriel,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,False,24.0,11.0,20.0,7.0,6.0,6.0,5.0,18.0,,8.0,1.0,,,,90.0,30.0,7.1,13.0,0.00218242,0,0.1461,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
11996574,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,26.0,21.0,5.0,2.0,10.0,11.0,12.0,18.0,3.0,5.0,,,,,90.0,51.0,7.2,12.0,0.136885,0,,,1.0,5.0,4.0,,,3.0,,,,,2.0,True,3.0,,1.0,3.0,,,1.0,,,,,2.0,,,,,,,,
11996574,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,40.0,20.0,14.0,4.0,14.0,18.0,6.0,22.0,3.0,4.0,,,,,90.0,50.0,6.9,22.0,0.0134459,1,,1.0,6.0,3.0,6.0,,1.0,,Rodrigo,Guth,,,1.0,,,1.0,,,,1.0,,,,,0.0209,,,,,,,1.0,,
11996574,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,43.0,31.0,9.0,4.0,21.0,28.0,10.0,15.0,8.0,10.0,,,,,90.0,58.0,7.7,13.0,0.00841355,1,,,6.0,,7.0,,3.0,1.0,Dimitrios,Siovas,,,,,,,1.0,,,1.0,,,,,0.0329,,1.0,1.0,0.1605,,,,,
11996574,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,29.0,16.0,10.0,1.0,9.0,17.0,7.0,12.0,1.0,6.0,,,,,89.0,51.0,6.2,18.0,0.0460672,0,,1.0,2.0,7.0,5.0,,,2.0,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,D,19,19,False,35.0,23.0,10.0,3.0,9.0,12.0,14.0,26.0,2.0,11.0,,,,,90.0,62.0,6.8,22.0,0.0520613,2,,1.0,,7.0,7.0,,,5.0,,,3.0,1.0,,,3.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,0.075,,1.0,,0.1509,,,,,
11996574,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,37.0,29.0,3.0,1.0,14.0,16.0,15.0,25.0,,5.0,,,,,89.0,60.0,7.2,18.0,0.155674,4,,2.0,1.0,7.0,7.0,,,3.0,,,4.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,0.1148,1.0,,,,,,2.0,,
11996574,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,45.0,23.0,7.0,2.0,8.0,16.0,15.0,29.0,5.0,11.0,,,,,90.0,70.0,7.3,23.0,0.0121305,0,,1.0,10.0,3.0,17.0,,3.0,5.0,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,M,34,34,False,30.0,17.0,2.0,1.0,6.0,12.0,11.0,19.0,,4.0,,,,,74.0,53.0,6.6,22.0,0.116889,0,,1.0,7.0,8.0,11.0,,,,,,4.0,2.0,2.0,,1.0,2.0,,1.0,2.0,3.0,,,,,,1.0,,,,,,,0ratmangoen,
11996574,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,F,7,7,False,29.0,10.0,2.0,,1.0,4.0,9.0,28.0,,3.0,,,,,90.0,51.0,6.9,26.0,0.0555068,2,,8.0,2.0,12.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,,3.0,,,2.0,,3.0,,,,2.0,0.1427,3.0,,4.0,,,,,,1.0
11996574,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,27.0,17.0,1.0,,3.0,3.0,14.0,24.0,,2.0,,,,,89.0,35.0,7.1,13.0,0.0598465,0,,3.0,6.0,3.0,8.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Justin Lonwijk,justin-lonwijk,J. Lonwijk,M,17,189,264,M,875673,EUR,945734400,M,21,21,True,8.0,4.0,3.0,1.0,3.0,4.0,1.0,4.0,,4.0,,,,,16.0,12.0,6.3,6.0,0.00278864,0,,,2.0,3.0,2.0,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,1.0,6.0,,4.0,1.5e-07,1,,,,,,,,,Siemen,Voet,,,,,,,,,,,,,,1.0,0.1366,,,,,,,,,
11996574,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,8,8,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,5.673e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,True,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Michael Verrips,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170,61,M,1002670,EUR,1007251200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996574,away,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
