match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_clearanceOffLine,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_lastManTackle
14109720,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,False,22.0,20.0,3.0,2.0,0.0,20.0,21.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,90.0,29.0,6.6,2.0,0.00016217,56.480868030057,8.0,41.16,7.35,0.7312,0,0.3055,0.0,0.04,-0.27,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109720,home,Galatasaray,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12176,M,978285,EUR,977702400,D,90,90,False,12.0,12.0,,,0.0,4.0,4.0,8.0,1.0,3.0,,,,,,40.0,25.0,6.4,2.0,0.0104542,58.175751638151,6.0,35.28,22.575,,2,,0.08,0.02,-0.18,,,,stephane_singo,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2005,0.01,,,,,,,,,,,,,,,,,,,,,,
14109720,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,81.0,79.0,4.0,3.0,0.0,29.0,29.0,52.0,4.0,5.0,,,,,,90.0,99.0,7.5,3.0,0.22611,367.91179890382,45.0,278.67,18.48,,2,,0.48,0.33,-0.25,,,,DAVINSON,50.0,,1.0,2.0,4.0,,,1.0,,1.0,,0.2105,-0.37,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.1483,3.0,,,,,,,,,,,,
14109720,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,85.0,77.0,6.0,4.0,0.0,25.0,25.0,60.0,4.0,3.0,,,,,,90.0,94.0,7.1,8.0,0.0386856,233.04272828896,35.0,127.365,13.86,,2,,0.34,0.25,-0.26,,,,abdulkerimbard1,52.0,,1.0,2.0,2.0,,,2.0,,1.0,1.0,0.0601,-0.1,1.0,,,,1.0,,,,,1.0,True,1.0,,,,,,,,,,
14109720,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,88,88,False,47.0,44.0,,,1.0,11.0,11.0,36.0,4.0,2.0,,,,,,90.0,70.0,7.3,10.0,0.591286,138.41693310282,16.0,95.76,21.21,,0,,0.56,0.13,-0.38,,,,,33.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,1.0,,,,2.0,1.0,2.0,,3.0,,,1.0,,,,,,,,,
14109720,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,99,99,False,11.0,11.0,,,0.0,2.0,2.0,9.0,,,,,,,,17.0,13.0,6.6,1.0,0.00644708,28.643262302545,5.0,3.255,3.78,,1,,0.03,-0.06,0.13,,,,,9.0,1.0,,,,,,1.0,,,,0.0661,-0.21,,,,,,,,,,,,,,,,,,,,,,
14109720,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,73.0,69.0,8.0,7.0,0.0,14.0,14.0,59.0,,4.0,,,,,,80.0,80.0,6.8,8.0,0.0469314,144.69883455287,24.0,62.265,9.45,,1,,0.27,0.28,-0.36,,,,ltorreira34,55.0,3.0,,5.0,,,,1.0,,,1.0,0.0206,-0.03,,4.0,,,,,,1.0,,1.0,,,,,,,,,,,,
14109720,home,Galatasaray,Leroy Sané,leroy-sane,L. Sané,M,10,184,41260,M,293519,EUR,821318400,M,10,10,False,63.0,55.0,3.0,1.0,0.0,8.0,8.0,55.0,,6.0,,,,,,90.0,92.0,7.6,25.0,0.228502,364.0268095633,38.0,120.645,37.065,,2,,0.58,0.95,-0.17,,,,LeroySane,47.0,1.0,,13.0,7.0,12.0,,1.0,,,1.0,0.3897,-0.51,2.0,1.0,1.0,,,,,7.0,,4.0,,,,4.0,7.0,1.0,,,,,,
14109720,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,8,8,False,62.0,53.0,3.0,3.0,0.0,15.0,16.0,46.0,1.0,3.0,,,,,,90.0,77.0,6.8,15.0,0.240791,183.47320720976,23.0,22.26,11.97,,0,,0.36,-0.29,-0.13,,,,gabrielsara,38.0,6.0,2.0,3.0,3.0,2.0,,,1.0,,,,,1.0,,,,,,,1.0,,2.0,,,,1.0,1.0,,3.0,,,,,
14109720,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,M,7,7,False,55.0,49.0,2.0,2.0,0.0,11.0,11.0,44.0,,4.0,,,,,,90.0,78.0,7.2,18.0,0.346474,360.56641050089,32.0,216.93,22.26,,2,,0.41,0.53,-0.13,,,,rolandsallai,38.0,10.0,3.0,7.0,6.0,1.0,,1.0,,1.0,5.0,0.1224,-0.26,1.0,,,,,2.0,2.0,2.0,,1.0,,,,,,1.0,2.0,,,,,
