match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,stat_aerialWon,stat_duelWon,stat_wonContest,stat_wasFouled,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_interceptionWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_bigChanceMissed,player_lastName,stat_totalOffside,stat_ownGoals,stat_hitWoodwork
12764029,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45631,M,inakipenya,794949,EUR,920332800,G,13,13,False,21.0,19.0,2.0,0.0,19.0,19.0,2.0,2.0,6.0,1.0,1.0,1.0,90.0,27.0,6.9,2.0,0.00016595,0,0.2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764029,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,146374,M,JKoundé,827212,EUR,910828800,D,23,23,False,77.0,71.0,4.0,0.0,29.0,29.0,50.0,1.0,5.0,,,,90.0,91.0,7.2,10.0,0.166758,2,,2.0,43.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0511,1.0,,,,,,,,,,,,,,,,,,,,,
12764029,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,98.0,94.0,6.0,0.0,37.0,38.0,60.0,,5.0,,,,64.0,101.0,7.4,4.0,0.0509576,0,,6.0,57.0,,,2.0,2.0,1.0,,,,,,,Pau Cubarsí,3.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,
12764029,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62014,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,102.0,96.0,7.0,1.0,39.0,40.0,62.0,,2.0,,,,84.0,104.0,8.7,6.0,0.0503573,2,,4.0,57.0,,,,1.0,,1.0,,,,0.2439,2.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,0.6852,,,,,,,,,,,
12764029,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,127788,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,55.0,52.0,1.0,0.0,17.0,17.0,42.0,,7.0,,,,90.0,75.0,7.5,10.0,0.0792508,0,,,36.0,4.0,1.0,,3.0,2.0,,,,,,,,,3.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
12764029,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64239,M,marccasado,1000483,EUR,1063497600,M,17,17,False,67.0,59.0,7.0,0.0,21.0,22.0,45.0,,5.0,,,,90.0,72.0,7.2,8.0,0.0403186,0,,3.0,38.0,,,1.0,4.0,,,,,2.0,,2.0,,,4.0,,2.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,
12764029,home,Barcelona,Pedri,pedri,Pedri,M,8,174,648138,M,Pedri,992587,EUR,1038182400,M,8,8,False,53.0,49.0,7.0,1.0,9.0,9.0,46.0,,2.0,,,,64.0,65.0,8.2,6.0,0.342772,1,,6.0,41.0,2.0,1.0,,1.0,3.0,,1.0,,,0.1617,1.0,,,6.0,2.0,1.0,,1.0,,,,,,,3.0,3.0,,,,,,
12764029,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1710018,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,23.0,21.0,,0.0,,,24.0,,1.0,,,,75.0,40.0,7.8,7.0,0.0468824,2,,,21.0,1.0,,,3.0,3.0,,,2.0,1.0,0.055,1.0,,,6.0,2.0,3.0,1.0,,2.0,,0.0226,,,,1.0,1.0,,,,,,
12764029,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,891210,M,Raphinha,831005,EUR,850521600,M,11,11,False,58.0,45.0,5.0,1.0,3.0,3.0,63.0,,4.0,,,,90.0,86.0,9.5,22.0,0.497693,6,,3.0,44.0,8.0,2.0,1.0,4.0,4.0,3.0,2.0,,,0.4899,7.0,,,5.0,2.0,,,1.0,1.0,1.0,0.2613,1.0,2.0,,3.0,1.0,True,,,,,
12764029,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144112,M,FerranTorres,855833,EUR,951782400,M,7,7,False,26.0,23.0,1.0,0.0,9.0,9.0,18.0,,2.0,,,,90.0,36.0,6.9,5.0,0.0184494,3,,1.0,14.0,1.0,,1.0,3.0,1.0,,1.0,,,0.6557,1.0,,,1.0,,,1.0,,2.0,,0.7889,,1.0,,1.0,,,1.0,,,,
